Depth,qc,fs,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
1.5,1.3659,0.0078,1.3659,0.0078,0.0019,94.9301606258302,115.5671520662281,213.37943290445185,100.31896996812634,84.43317457275157,69.07412105533454,158.15584330050558,2.329488232334931,136
1.51,1.5247,0.009,1.5247,0.009,0.0021,97.75104851402058,119.00127645185115,222.68153396446536,103.73496124328844,88.36910266329842,71.14659110688129,161.52807367426263,2.2915275631717296,136
1.52,1.7365,0.0114,1.7365,0.0114,0.0019,101.723095386069,123.83681177434488,234.17360220929444,108.84739679145434,95.58575463236753,74.06390605056825,167.00805079377437,2.2607183262290533,136
1.53,1.8668,0.0109,1.8668,0.0109,0.0021,102.5721597242233,124.87045531644576,240.89316702074453,109.4580729987892,93.9420617922685,74.69757829901866,166.4018904146274,2.2090553949299894,136
1.54,1.9768,0.012,1.9768,0.012,0.0013,104.35774042931668,127.04420574003773,246.36980864105968,111.80595727969184,97.10025446411528,76.05701212423821,168.84421449886798,2.194262237232946,136
1.55,2.0053,0.0134,2.0053,0.0134,0.0007,105.64170741708809,128.6072959860203,247.87360639901823,113.80562255282705,101.16673396576948,77.05371110789805,171.582671757103,2.2082519383002155,136
1.56,1.989,0.02,1.989,0.02,0.0009,109.4182344737013,133.2048071853755,247.26132241960465,120.40053317567327,118.6191677882589,79.70679742380722,181.0356374782369,2.301051789992468,136
1.57,1.9605,0.0221,1.9605,0.0221,0.0007,110.27345438998816,134.24594447476818,246.05568287319957,122.19668495111982,124.0357243674518,80.34582435520097,183.6778882764651,2.333323444722393,136
1.58,1.9646,0.0232,1.9646,0.0232,0.0007,110.90005973885302,135.0087683777341,246.40694662382816,123.34111744425374,126.83516259372696,80.83723905596108,185.1414518513056,2.343717935457886,136
1.59,1.7976,0.0245,1.7976,0.0245,0.0008,109.97371178723228,133.8810404366306,238.33574522938915,123.2726111024134,130.99465594851594,80.31243788634322,186.63347716449675,2.4112656528897087,136
1.6,1.6917,0.0252,1.6917,0.0252,0.0009,109.24619238392174,132.99536464129602,233.01742634308007,123.13090606605256,133.50110153899743,79.93886641185823,187.5313042614601,2.455454830183474,136
1.61,1.5818,0.0275,1.5818,0.0275,0.0011,108.96514411361449,132.653218920922,227.25742757973555,124.06645291342215,139.82272808063965,79.88364194165969,189.87757383321951,2.518639125094817,136
1.62,1.4433,0.0277,1.4433,0.0277,0.0009,107.39382780483272,130.74031211023114,219.57366616559725,123.07977227017427,141.6081954597864,79.01984436223786,190.225468766965,2.5770438358562555,136
1.63,1.4392,0.0286,1.4392,0.0286,-0.0044,107.72071638733784,131.13826342806345,219.4071284674255,123.8717959406121,143.97538913098933,79.33298645784514,191.3114221556312,2.5874936911869555,136
1.64,1.4351,0.0295,1.4351,0.0295,-0.0016,108.06026696788304,131.55162935220545,219.3334567668104,124.66821891429667,146.3137354395811,79.63989371734935,192.3769517881564,2.5970502462742155,136
1.65,1.4189,0.0307,1.4189,0.0307,-0.0095,108.2942888499658,131.8365255564801,218.4225864919068,125.5085559075769,149.44519538188476,79.90830199138284,193.6580815902186,2.6151528527485315,136
1.66,1.4148,0.0318,1.4148,0.0318,-0.006,108.6778817847908,132.30350825974534,218.3528123636092,126.41162295908292,152.19883301406767,80.24341623677203,194.83984286992455,2.62588646554116,136
1.67,1.3985,0.032,1.3985,0.032,-0.0024,108.60653377016482,132.21664980715715,217.5596722115729,126.58550353790284,153.04764747261086,80.28526514271712,195.27849622962356,2.634469697320371,136
1.68,1.2967,0.0318,1.2967,0.0318,-0.0014,107.14678148546965,130.43956006926737,211.5036356622769,125.5450594204801,153.8717111417453,79.50677612402374,195.30508088790685,2.679716964272437,136
