Depth,qc,fs,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.03,1.1886,0.0013,1.1886,0.0013,-0.0004,52.06899854666665,63.38834605681157,137.35086400158792,31.477793660815863,20.97718430631526,19.66617840397862,46.51996004228832,2.180146443327803,149.0
0.04,1.3592,0.0026,1.3592,0.0026,-0.001,56.54486985850201,68.83723287121984,148.74361927647217,35.86955776146445,25.131663231006836,23.00520423384294,54.80419025883268,2.165481608051593,149.0
0.05,1.7205,0.0052,1.7205,0.0052,-0.0013,62.662929131216366,76.28530502930688,166.3939955746176,41.69530639524724,31.299010535063267,26.82217768657909,63.56578955894277,2.123063946467401,149.0
0.06,1.9316,0.0103,1.9316,0.0103,-0.0014,68.48476907581967,83.37276235317177,177.08339825968713,47.90608051890664,40.28475722592737,30.365569916516176,72.8142948768452,2.1713656063991587,149.0
0.07,2.3213,0.0206,2.3213,0.0206,-0.0014,76.2311499307902,92.80313904617935,192.8849719225775,56.18519853745489,54.05660057472423,34.47238730518947,82.96190379144429,2.208445188809093,149.0
0.08,2.7557,0.0213,2.7557,0.0213,-0.0013,79.68017840847013,97.00195632335492,208.6906491325749,59.857119050915344,56.242597701035486,36.77271918696936,86.29558692913093,2.113498552787581,149.0
0.09,3.0723,0.0216,3.0723,0.0216,-0.0012,82.14904618802484,100.00753448976936,220.096000974033,62.80495655455566,58.02720980937222,38.64129417467815,89.1393224624771,2.051721225477493,149.0
0.1,3.1413,0.0217,3.1413,0.0217,-0.001,83.50798396258477,101.66189351966842,224.2999175077701,64.87262377872344,59.76004459645738,39.93261367059599,91.61743536803333,2.0395278825185024,149.0
0.11,3.5067,0.0212,3.5067,0.0212,-0.001,85.4575457642025,104.03527310424651,236.14758544581787,67.26631236596225,60.3408721714772,41.57921313381181,93.64573796568028,1.9687556986179744,149.0
0.12,3.6122,0.0207,3.6122,0.0207,-0.001,86.47674719281693,105.2760400608206,240.90310201564068,68.89259073957001,61.09152986198343,42.69479037697769,95.45446916256446,1.9459147723244945,149.0
0.13,3.6447,0.0202,3.6447,0.0202,-0.001,87.21318076066933,106.17256788255398,243.651953675232,70.23034316699454,61.79597482844938,43.62320156974347,97.10450948445866,1.9353103702628065,149.0
0.14,3.2712,0.02,3.2712,0.02,-0.0008,86.80187425893247,105.67184692391778,235.5160073207126,70.57620600652915,63.19227958693023,43.80712264343033,98.73539783045652,1.997373039759675,149.0
0.15,3.0723,0.0187,3.0723,0.0187,-0.0004,86.28876298579516,105.0471897218376,231.51726651415163,70.65529816155782,62.92947762400135,44.00771382182926,99.55371787959866,2.0200279113795703,149.0
0.16,3.0545,0.0183,3.0545,0.0183,-0.0006,86.7363706412536,105.59210338935222,232.48351764496164,71.5967583263007,63.49495409325232,44.6866704676912,100.90421536102866,2.01885716192015,149.0
0.17,3.0547,0.0181,3.0547,0.0181,-0.0006,87.29990980418306,106.278151065962,233.8888916572028,72.63123587636618,64.23763735754831,45.40518172736719,102.31759293578236,2.0164961646786854,149.0
0.18,3.0548,0.018,3.0548,0.018,-0.0006,87.87543817418607,106.97879429900914,235.2190879939008,73.6650617047176,65.06339460703812,46.11144351118578,103.73325304281056,2.0153253721429523,149.0
0.19,3.0561,0.0179,3.0561,0.0179,-0.0007,88.42499420196663,107.64781902848112,236.51938822305547,74.65414557165572,65.84235474470431,46.79099219306429,105.08616673843072,2.0139212920652323,149.0
0.2,3.1088,0.0165,3.1088,0.0165,-0.0007,88.4896098989268,107.7264816160848,239.28124924898623,74.99545798482892,64.65363641380482,47.259452927856366,105.350946956323,1.9867601027319923,149.0
0.21,3.1576,0.0158,3.1576,0.0158,-0.0007,88.83513649544086,108.14712269010192,241.87472680069467,75.66569239524358,64.38937086862057,47.83995357053335,106.07227924407894,1.9687491444917744,149.0
0.22,3.255,0.0152,3.255,0.0152,-0.0006,89.35619102549627,108.78144994408242,245.82829361057097,76.4952005486291,64.17141087849177,48.51898299498577,106.81327654244964,1.943178026312715,149.0
0.23,3.2996,0.0152,3.2996,0.0152,-0.0007,89.99770573080022,109.56242436793072,248.1989474882357,77.50636904584141,64.8661897127169,49.21863960346912,108.03218946613936,1.9352429536956584,149.0
0.24,3.3443,0.0152,3.3443,0.0152,-0.0007,90.61971369752486,110.31965145785637,250.5314573980868,78.49098542610345,65.53707820171765,49.90103103784175,109.21259454529536,1.9273965871244885,149.0
