Depth,qc,fs,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
6.0,3.5436,0.0127,3.5436,0.0127,0.016,148.31958442955158,180.56297234901933,352.37935906234367,152.04459674627597,118.85159678240018,121.30525503814192,240.98632355251956,2.081928760624204,184.3
6.01,3.505,0.0121,3.505,0.0121,0.0162,143.78389930481254,175.04126871890222,350.9686903607828,148.15560711252505,115.57333408653405,120.68441432701113,239.5564046065221,2.021315749002901,184.3
6.02,3.5008,0.0119,3.5008,0.0119,0.0163,143.632942625387,174.85749537003633,350.86658790479333,147.87635262627813,115.01024449645624,120.5524765383465,239.13635797909967,2.019575465867233,184.3
6.03,3.499,0.0117,3.499,0.0117,0.0163,143.49413258458,174.68850923340173,350.8553695891048,147.6085571224633,114.44280098116076,120.42964052886988,238.7093238221373,2.0174291929048214,184.3
6.04,3.4972,0.0117,3.4972,0.0117,0.0164,143.52866658560083,174.73055062594884,350.84474818964964,147.6090269755283,114.45106368566049,120.47620148046984,238.80850750327176,2.0179515293687267,184.3
6.05,3.5011,0.0114,3.5011,0.0114,0.0164,143.33307100839508,174.49243427108968,351.05151051363566,147.2358665337849,113.58752271727762,120.29134201136544,238.10505152167644,2.0135118844441635,184.3
6.06,3.4856,0.0106,3.4856,0.0106,0.0165,142.5694565738934,173.56281669865285,350.51556765678606,146.05602356623936,111.26709615986935,119.54559174647508,235.95432682763703,2.0051448101157,184.3
6.07,3.4469,0.0105,3.4469,0.0105,0.0165,142.29607509361554,173.23000446179284,349.0821242423433,145.70343734855604,110.9976678129804,119.31436148704675,235.74260344465227,2.01016908673278,184.3
6.08,3.4314,0.0105,3.4314,0.0105,0.0167,142.2490049126903,173.1727016328404,348.5404581482184,145.6240591990268,111.01205292802818,119.29152864542294,235.8329360202776,2.012902497362083,184.3
6.09,3.443,0.0105,3.443,0.0105,0.0167,142.36146743155743,173.3096125253743,349.0464514287867,145.7016049079092,111.01313322949076,119.4040543484189,235.93690239881855,2.0112581455789,184.3
6.1,3.4198,0.0105,3.4198,0.0105,0.0168,142.26837401212617,173.19628140606667,348.20423887595894,145.5770812395969,111.0313160520036,119.3422800700857,236.02304976360756,2.015250211355121,184.3
6.11,3.385,0.0105,3.385,0.0105,0.0169,142.10447957173412,172.9967577395024,346.9046675819781,145.3836932412498,111.0558390642831,119.22091213217765,236.1030104717772,2.021177243740925,184.3
6.12,3.3802,0.0106,3.3802,0.0106,0.0169,142.2109423008379,173.1263645401505,346.7729877148209,145.50628214323032,111.3627641608584,119.34461022262931,236.48946643731003,2.023630094890684,184.3
6.13,3.3826,0.0109,3.3826,0.0109,0.0173,142.54185291708407,173.52921224688495,346.92597618230013,145.95006937971866,112.25775863769408,119.68792204541782,237.44834939625449,2.027700948604193,184.3
6.14,3.385,0.0115,3.385,0.0115,0.0176,143.13416288589366,174.2502852523923,347.0781263459248,146.79955728691027,114.02709845549263,120.2881927230512,239.20805880401176,2.0358504985845967,184.3
6.15,3.4121,0.0124,3.4121,0.0124,0.0175,144.11618599492903,175.44579164600057,348.19127506654297,148.17050630185554,116.61509875161964,121.23673645400356,241.67645378011795,2.04365879091397,184.3
6.16,3.4933,0.0136,3.4933,0.0136,0.0176,145.63333098625307,177.2927507658733,351.3878045493363,150.18496901937883,119.92039943682032,122.63966560042518,244.73928065743667,2.0458729896383794,184.3
6.17,3.6984,0.0135,3.6984,0.0135,0.0176,146.76212656357396,178.66693668609005,359.1805582728228,151.18445000785536,119.40844314374404,123.63140368989065,244.70824058630907,2.0125094795172864,184.3
6.18,3.7604,0.0137,3.7604,0.0137,0.0176,147.30681426657756,179.33003475931184,361.5247882731683,151.7731330051794,119.89461023436186,124.13496567844994,245.3071717085362,2.00577418233163,184.3
