Depth,qc,fs,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.1,17.8188,0.026,17.8188,0.026,0.001,91.31291702753384,111.16355116395424,435.2941511672693,86.15409391832647,61.17381834633176,52.04597013316632,95.00857213169364,1.060704399452682,86.0
0.12,21.9528,0.0053,21.9528,0.0053,0.0047,94.53907720875463,115.09105051500566,480.0056645781997,94.83256205523,68.25863298830231,49.44468963713971,81.03553414635367,0.9819854845013144,86.0
0.14,23.187,0.0236,23.187,0.0236,0.0011,91.26286030811704,111.10261254901204,497.6646075122373,96.4319001186882,65.1614968427413,58.882783279391326,102.355578824004,0.9035081707115264,86.0
0.16,23.4942,0.032,23.4942,0.032,0.0006,96.52036747007612,117.50305605052743,506.8272799517102,102.69297670286124,72.69060038236461,62.79267167754306,110.158171140316,0.9380916082200104,86.0
0.18,23.6074,0.0446,23.6074,0.0446,0.0005,103.88637942818733,126.47037495605412,513.7137648438778,110.31514722657953,83.93154895523044,66.74170661381747,118.499846344124,0.9986379415935808,86.0
0.2,22.4574,0.0548,22.4574,0.0548,0.0014,110.47459772016045,134.49081461584748,509.29449846426814,116.18679553528636,94.27328429672184,69.40946748708086,124.95737030794469,1.0761122448529443,86.0
0.22,21.839,0.0362,21.839,0.0362,0.0009,103.59068081176969,126.11039403171962,508.6663154334826,112.01564975662374,82.28314676949567,68.58571261684838,121.26490480184054,1.0019491253094106,86.0
0.24,22.7105,0.0421,22.7105,0.0421,0.0008,107.05585194576096,130.3288632383177,520.7932150010117,117.36340179397055,88.66149643990627,71.55312508966607,126.45789536007332,1.0092911505417852,86.0
0.26,19.791,0.077,19.791,0.077,0.0007,123.85614091669665,150.78138894206546,498.0567776671503,129.78971906473544,119.87454940862318,75.41374329869392,139.43945221402518,1.2433350753659942,86.0
0.28,18.5045,0.057,18.5045,0.057,0.001,118.1401174410548,143.82275166737105,489.0077165558976,124.72841167726568,106.36004002379822,74.36238457583949,136.56277116372814,1.2032429557888626,86.0
0.3,16.9634,0.0697,16.9634,0.0697,0.0007,124.40105882530796,151.4447672655923,476.2721212906148,130.0850755632591,120.09598266101034,76.11946205699839,142.55750618966803,1.3098674813264617,86.0
