Depth,qc,fs,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.06,0.8939,0.0068,0.8939,0.0068,0.0002,58.28569253951607,70.95649526549784,131.94358777097446,41.58280474151174,36.37717893354028,26.25594883132083,68.59583050116406,2.539990304063467,84.0
0.08,1.072,0.0078,1.072,0.0078,0.0003,63.04531577483697,76.75081920414935,145.51345998097813,46.57594809933671,40.71693942794704,29.530359938431257,75.203362956634,2.460625068537821,84.0
0.1,1.2368,0.009,1.2368,0.009,0.0003,67.16720822254305,81.76877522744373,157.11536285356036,51.132840926377234,45.03380164481725,32.45720181552477,81.15107883206612,2.405093853703725,84.0
0.12,1.4031,0.0097,1.4031,0.0097,0.0003,70.59874529980696,85.94629862585195,167.87462195163008,54.97977018653005,48.187523491175135,34.98750917010636,85.89371600129422,2.346206342272529,84.0
0.14,1.5892,0.0105,1.5892,0.0105,0.0003,73.91009041814051,89.97750137860584,178.76125266452766,58.71977680578467,51.28169499898424,37.42569214545777,90.31782668579908,2.289107756917127,84.0
0.16,1.8197,0.0113,1.8197,0.0113,0.0003,77.22974393197055,94.01881869979024,190.7579467624482,62.4340292369176,54.15670348619944,39.8481955053875,94.41180640042109,2.224482271909225,84.0
0.18,2.1017,0.0123,2.1017,0.0123,0.0003,80.65830074710915,98.19271395300244,203.91411679702037,66.29235190568542,57.177334537081,42.33464165154756,98.4506044858822,2.157049593843104,84.0
0.2,2.3404,0.0133,2.3404,0.0133,0.0004,83.55752497686308,101.7222043196594,214.6970338048494,69.7807082330742,60.13749261314427,44.561686696845406,102.2242197297156,2.1096869467250423,84.0
0.22,2.5955,0.0143,2.5955,0.0143,0.0004,86.32284205289854,105.08867728178951,225.4687568782764,73.1760769247819,62.97888279675739,46.72529459054954,105.79170442656046,2.063648529091333,84.0
0.24,2.9187,0.0158,2.9187,0.0158,0.0003,89.43383095804259,108.87596812283446,237.8448761835804,76.98927075930814,66.4375558428862,49.08992497842572,109.6531274555418,2.0150530843638315,84.0
