Depth,qc,fs,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.08,0.7939,0.0144,0.7939,0.0144,-0.0268,62.26830870081854,75.80489754882258,129.40049132362128,49.25873230964982,52.9172704732233,29.756866851674594,81.26188888433121,2.772853951880794,119.0
0.09,0.8682,0.0287,0.8682,0.0287,-0.0205,67.99124468153346,82.7719500470842,135.5753738574671,57.21099779587942,73.48711075739433,32.98091396367287,91.63334559883135,2.8882215505162314,119.0
0.1,0.8526,0.0307,0.8526,0.0307,-0.0023,69.07723101903444,84.09402037099845,136.2694603090014,59.37980535076291,78.07186589296393,34.06258751669079,94.92383148131394,2.9145850158735214,119.0
0.11,1.1303,0.0319,1.1303,0.0319,-0.015,74.13858713628775,90.25567129635031,153.08065782008654,63.27492085891499,79.54107064075228,36.5426057936084,97.93062520828228,2.7541375304135203,119.0
0.12,1.2515,0.0327,1.2515,0.0327,-0.0055,76.61051955353395,93.26498032604134,160.6404826425351,65.7828374867912,81.59406634776141,38.06867102189814,100.50896638841444,2.697565571514967,119.0
0.13,1.3845,0.0327,1.3845,0.0327,-0.0047,78.85112036956912,95.9926682759972,168.30033455798576,67.96212340394727,82.59396249020092,39.49550986281371,102.64178576303836,2.635955774875954,119.0
0.14,1.6152,0.0326,1.6152,0.0326,-0.0041,81.80341956362629,99.58677164267549,179.83252055321773,70.49891567588698,82.97899137257467,41.21194065654324,104.66206787211432,2.5412305186879576,119.0
0.15,1.5957,0.0326,1.5957,0.0326,0.0012,82.34082241922998,100.24100120601912,180.2721809144984,71.68505256746509,84.57225767722238,41.93660153389997,106.4954299314296,2.548291758429256,119.0
0.16,1.6387,0.0327,1.6387,0.0327,-0.0027,83.41143514589328,101.54435582978311,183.24635460085224,73.15664850658742,85.93690012500943,42.8705014079016,108.31300746939831,2.5332529991485906,119.0
0.17,1.7052,0.0334,1.7052,0.0334,0.0,84.80359964875653,103.23916478979056,187.19574343773,74.92624802506649,87.86767153934593,43.92676559240697,110.32285966357216,2.514413366855074,119.0
0.18,1.7365,0.0341,1.7365,0.0341,0.0025,85.85234594649084,104.51589941311929,189.5914992780725,76.47292805625011,89.91070164392299,44.824490549052,112.24716007809866,2.508643551469761,119.0
0.19,1.713,0.0345,1.713,0.0345,0.0021,86.32233740982272,105.08806293369724,189.61641993638045,77.58270725568697,91.79251716139258,45.45810937373078,113.95429622619643,2.520096198497962,119.0
0.2,1.6661,0.0337,1.6661,0.0337,0.0012,86.26091057046136,105.01328243360514,188.5641051870971,78.06240629324219,92.22599240757437,45.83765556046364,115.0675375574938,2.5309880760315013,119.0
0.21,1.5918,0.0329,1.5918,0.0329,0.0,85.89505400113805,104.56789182747242,186.19348023593736,78.3216251827969,92.71769747487266,46.06743062880223,116.09424155095356,2.5526619126067795,119.0
0.22,1.5136,0.0317,1.5136,0.0317,0.0,85.32751705169234,103.87697728032111,183.48790631471587,78.31978060092321,92.62275927870196,46.18711633605382,116.85908460718346,2.5737413261564988,119.0
0.23,1.4275,0.031,1.4275,0.031,0.0006,84.72785673585724,103.146956026261,180.22557934032156,78.39164652697174,93.18180176404826,46.282855201498975,117.78711413090082,2.6036469109923117,119.0
0.24,1.3571,0.0296,1.3571,0.0296,0.0039,84.05217089699639,102.32438196156082,177.55680305642187,78.19066963066246,92.5988182022898,46.31587431039968,118.30482288412112,2.62226720489922,119.0
0.25,1.2867,0.0277,1.2867,0.0277,0.01,83.17948583954957,101.2619827611908,174.75009143677102,77.67891312785933,91.15463880080776,46.2312565515284,118.45982305900928,2.637134099161513,119.0
0.26,1.2281,0.0262,1.2281,0.0262,0.0131,82.47353538550972,100.40256481714226,172.3719324090849,77.33005553922244,90.10052178713244,46.21139492778013,118.73739316705196,2.6510416271701485,119.0
0.27,1.1694,0.0257,1.1694,0.0257,0.0125,81.9714337029442,99.7913105948886,169.81050623323145,77.37935948986745,90.5342306397966,46.296491880136266,119.53333061684374,2.6760351682001344,119.0
0.28,1.1146,0.0238,1.1146,0.0238,0.0113,81.066815242504,98.69003594739618,167.31986865059216,76.6978236182054,88.60274395627253,46.14968964256241,119.39727709617269,2.6860150315171167,119.0
0.29,1.0521,0.0217,1.0521,0.0217,0.0125,79.9190554965003,97.2927632131308,164.26320077791496,75.73401476791712,86.17691240774496,45.86346210387944,118.97328036203793,2.697958789741398,119.0
0.3,0.9973,0.02,0.9973,0.02,0.0154,78.92078307138996,96.07747504343126,161.5256088513506,74.9338814547501,84.1929362984101,45.632466054417286,118.68522114630387,2.7100414842497496,119.0
0.31,0.9308,0.0178,0.9308,0.0178,0.0332,77.52751468769294,94.38132222849576,158.07768588499465,73.62515643202381,81.10584467912399,45.15611309059855,117.8144069408247,2.721328319716628,119.0
0.32,0.8682,0.0156,0.8682,0.0156,0.0356,76.01496347557706,92.53995553548512,154.47597232820743,72.1382340525257,77.68377200096562,44.610809832498056,116.6849069164801,2.7316211719807284,119.0
0.33,0.8135,0.0129,0.8135,0.0129,0.034,74.26119680885134,90.40493524555816,151.15196873034915,70.12401545827797,72.69993775619925,43.876818809761225,114.6719216681478,2.7270897137985477,119.0
0.34,0.7314,0.0112,0.7314,0.0112,0.0399,72.27877066195182,87.99154689281092,145.70257464469736,68.33488790074419,69.66313588283958,43.061819032305486,113.34882201241216,2.7579550530902925,119.0
0.35,0.6492,0.0096,0.6492,0.0096,0.044,70.1043597994047,85.3444380166666,139.755330008335,66.36870023520163,66.51343677587184,42.12886484430566,111.81905867122728,2.7942381954535347,119.0
0.36,0.5906,0.0074,0.5906,0.0074,0.044,67.82767599693973,82.5728229527962,135.23997880536797,63.75765013911247,61.02316828041107,40.9904236290374,108.79576321227825,2.795268052910873,119.0
0.37,0.5358,0.0058,0.5358,0.0058,0.0471,65.72222986032759,80.00967113431184,130.7873506374405,61.43917474496202,56.54410622251592,39.91340840148359,106.06083716933512,2.802915360730832,119.0
0.38,0.485,0.0047,0.485,0.0047,0.0491,63.81755923110526,77.69094167264988,126.36324671985018,59.47852810283934,53.15738575894528,38.95189541215898,103.82267534174557,2.8201712866864885,119.0
0.39,0.4419,0.0045,0.4419,0.0045,0.0498,62.6722895144949,76.29670027851553,122.36866933166937,58.782169164794205,52.85550329099946,38.57243702193463,103.84656254190652,2.86550806181179,119.0
0.4,0.4146,0.0043,0.4146,0.0043,0.053,61.91316739056913,75.37255160591025,119.85879720214376,58.30767927332853,52.461173657374914,38.34484629903078,103.84899290601288,2.892958785481613,119.0
0.41,0.3559,0.0042,0.3559,0.0042,0.0526,60.09598449085375,73.16032894538718,113.5138875087043,57.07629872410673,52.40558825801851,37.69577326475551,104.06299140760086,2.9763466696619503,119.0
0.42,0.3285,0.0041,0.3285,0.0041,0.0496,59.17604915117142,72.04040766229564,110.38173907334654,56.393183505289024,52.21890236647266,37.43891720079103,104.31003449440315,3.0190278085632287,119.0
