Depth,qc,fs,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.06,0.9944,0.0522,0.9944,0.0522,-0.0015,70.00314659121801,85.22122193713497,137.3863333762779,59.54817780860366,89.74199943646576,31.576160654649307,89.47694330768867,2.9659227108671087,66.0
0.08,1.0787,0.0549,1.0787,0.0549,-0.0025,74.09545781429662,90.2031660347959,145.79940616497188,65.1813176513026,98.22136415374337,34.753539459825674,96.92356770736944,2.930794119524998,66.0
0.1,1.1224,0.0555,1.1224,0.0555,-0.0041,76.86243897026223,93.57166483336272,151.30212778963963,69.3764725972601,104.07922346646792,37.22334549944534,102.72802434445966,2.910071284086048,66.0
0.12,1.2158,0.0567,1.2158,0.0567,-0.0028,80.06281996138433,97.46778082255486,158.86897205378085,73.57501895296073,109.33087167486757,39.68238362819409,107.94098780976329,2.8669616331176253,66.0
0.14,1.3521,0.0592,1.3521,0.0592,-0.002,83.68387398521172,101.876020503736,168.01664008484542,78.02288723926935,115.04685580164642,42.209420299027855,112.95395330908882,2.814052113674745,66.0
0.16,1.4815,0.0595,1.4815,0.0595,-0.0031,86.64443232944919,105.4801784880251,176.2842040928778,81.60285552757954,118.28057230359929,44.404718862807655,116.99101498450838,2.759688219976776,66.0
0.18,1.5859,0.06,1.5859,0.06,-0.0049,89.136040269811,108.51344032846558,183.02282691294735,84.83752425878495,121.60043809105277,46.36709083983096,120.72171671414584,2.720668995263908,66.0
0.2,1.601,0.063,1.601,0.063,-0.0016,90.91648967385188,110.68094395077618,185.67488404461915,88.01233993220326,127.94334576479446,48.00448105774725,124.78061207285502,2.7285042338743137,66.0
0.22,1.585,0.0661,1.585,0.0661,-0.0013,92.25423667583748,112.30950551841086,186.72274288583372,90.86237351958766,134.50887506036548,49.418807766835485,128.61721457544394,2.7487013635303854,66.0
0.24,1.59,0.067,1.59,0.067,-0.0005,93.4411942860508,113.75449739171404,188.58018345546776,93.15492185759764,138.43997249569676,50.70863763635955,131.71440144543044,2.750711382435321,66.0
0.26,1.608,0.0672,1.608,0.0672,-0.0022,94.5998431858396,115.16502648710907,190.8673414889655,95.22940156671446,141.35345026984888,51.94661511281646,134.47220760685374,2.74506650912866,66.0
0.28,1.6653,0.0674,1.6653,0.0674,-0.0021,96.14279941140228,117.04340797909845,194.865176721576,97.46746790109648,143.77560208376232,53.30911154016887,137.10571825820523,2.7244988071304603,66.0
0.3,1.7318,0.077,1.7318,0.077,-0.002,98.98116863495888,120.49881399038476,199.16086450905823,102.13428247898486,156.34033829036989,55.256062712141336,141.99730777330407,2.739643973992162,66.0
0.32,1.8294,0.0898,1.8294,0.0898,-0.0022,102.37976903716002,124.63624056697742,204.6780633821425,107.57025336549518,171.66318693037007,57.43067253835213,147.30914468140682,2.752012522926273,66.0
0.34,1.97,0.1058,1.97,0.1058,-0.0017,106.37363092918254,129.4983333050918,211.8291503163456,113.7269695067116,189.30111847265357,59.84176701326045,152.89247404498053,2.756381779232876,66.0
0.36,2.1839,0.1231,2.1839,0.1231,-0.0006,110.9807501556962,135.1070001895432,221.607811767593,120.30587087868672,206.8908668758172,62.49004715283756,158.32451172158505,2.7398019784041843,66.0
0.38,2.3978,0.1482,2.3978,0.1482,0.0005,115.97745463934322,141.1899447783309,230.9112043910332,127.98442487593972,230.9347327687184,65.29367743866769,164.537876359942,2.7408415763585543,66.0
0.4,2.7419,0.1716,2.7419,0.1716,-0.0049,121.60147286176706,148.03657565780338,244.207186208683,135.68551830557797,251.44309552672365,68.34942529033617,170.06297102594533,2.7060666208475337,66.0
0.42,3.1548,0.1922,3.1548,0.1922,-0.0099,127.15137193287129,154.79297452697372,258.84124034617827,142.951890953451,268.557697670673,71.36488994549435,174.9130276571023,2.6572434836002574,66.0
0.44,3.5815,0.2094,3.5815,0.2094,-0.0061,132.18418049590625,160.91987190805978,273.0104445207808,149.49668749504647,282.6194917398641,74.15220757606548,179.1349518339527,2.607320650373664,66.0
0.46,3.908,0.2235,3.908,0.2235,-0.0015,136.05850683139258,165.63644309908662,283.5673803140585,154.91894889770637,294.903589691485,76.43565489353617,182.820136599652,2.575204027349513,66.0
0.48,4.1329,0.2362,4.1329,0.2362,-0.0027,139.0530588218645,169.28198465270464,290.90425853340724,159.56210082789107,306.7566385614615,78.3295845913753,186.2089112527101,2.5595415135415847,66.0
