Depth,qc,fs,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
2.0,3.5586,0.0086,3.5586,0.0086,-0.0008,113.36926270576754,138.0147545983257,316.4655987997631,125.70339750649676,92.8814563492844,86.58680891457476,173.49405945400002,1.7978308127662506,190.3
2.01,4.0109,0.0088,4.0109,0.0088,-0.0008,115.09313043026611,140.11337617597616,331.4297769552392,101.19046643457249,73.81249918427682,88.3822824456453,174.3873968707175,1.7343394056481802,190.3
2.02,4.3569,0.009,4.3569,0.009,-0.0008,116.31041485054416,141.5952876441407,342.24166929765005,102.80723940707904,74.42070724965762,89.73238380721718,175.22460606483813,1.6915555249316023,190.3
2.03,4.7344,0.009,4.7344,0.009,-0.0008,117.28880971232827,142.7863770410953,353.4525045416753,104.26345799367002,74.64751625250067,90.93728886100996,175.5515789022932,1.645709491997876,190.3
2.04,5.1866,0.009,5.1866,0.009,-0.0008,118.2962279165734,144.012799202785,366.1650032825998,105.89812167391652,74.93992431068519,92.26569440588985,175.88866248005175,1.5957914768316643,190.3
2.05,5.2849,0.0092,5.2849,0.0092,-0.0008,118.74164058787576,144.55504071567483,368.9793058879992,106.53377127162234,75.45378433531197,92.81049340873984,176.63484108475643,1.5883466890276532,190.3
2.06,5.3753,0.0117,5.3753,0.0117,-0.0008,121.26088756852602,147.62195008342297,371.5567052887381,109.23580871003276,80.22058006608168,95.04085326397352,182.4892575285028,1.61237126564591,190.3
2.07,5.4068,0.0117,5.4068,0.0117,-0.0008,121.38956792106912,147.77860442564938,372.5655577827479,109.4728664341395,80.32731241177369,95.2489966460436,182.72087786399211,1.6091075252388094,190.3
2.08,5.7332,0.0129,5.7332,0.0129,-0.0008,123.03913700783748,149.78677548780215,381.1840163873493,111.61818250516588,82.61959202967152,96.96780332403732,185.3610922855942,1.5911166406024917,190.3
2.09,5.7332,0.0133,5.7332,0.0133,-0.0008,123.45486601070156,150.2928803608541,381.3650535605404,112.109139934633,83.44749473181513,97.34358981686432,186.32435118075503,1.5959713803669504,190.3
2.1,6.0281,0.0143,6.0281,0.0143,-0.0008,124.79452684708149,151.92377181383833,388.92654915538446,113.91232703569302,85.29315820805853,98.77195789350094,188.3858405097789,1.579239219312209,190.3
2.11,6.2208,0.0152,6.2208,0.0152,-0.0008,125.86155993102226,153.22276861167927,393.81505228932,115.31407948873884,86.9350546829844,99.85624292913332,190.1592015560436,1.5714579251294492,190.3
2.12,6.4999,0.0156,6.4999,0.0156,-0.0008,126.59707472782688,154.11817792952837,400.6608136329936,116.5068828314982,87.67466230879042,100.83866681105432,191.0928490181372,1.5507534413027124,190.3
2.13,7.074,0.016,7.074,0.016,-0.0008,127.5779552260232,155.31229331863696,414.01991499298737,118.38204103187827,88.3500542681261,102.42384595705376,192.0714938889225,1.506674132330064,190.3
2.14,7.3493,0.0159,7.3493,0.0159,-0.0008,127.80592122740924,155.58981714641126,420.29736453144113,119.10798903189318,88.26660723965881,103.06904067449972,192.19685925105804,1.483922838368131,190.3
2.15,7.6246,0.017,7.6246,0.017,-0.0008,128.96425139743323,156.9999582229622,426.4402577414914,120.736059268866,90.1098019472579,104.32832448643568,194.157178339758,1.4740595756131325,190.3
2.16,8.1593,0.0171,8.1593,0.0171,-0.0008,129.44981914304535,157.5910841741422,437.8268876625333,122.13905288272332,90.30737836515792,105.53892368482856,194.63111932032223,1.4364194766973386,190.3
2.17,8.3638,0.0205,8.3638,0.0205,-0.0008,132.22951840227577,160.97506588103138,442.18894668926487,125.19879177572368,95.61035373762856,107.66023501783094,199.5436247222482,1.4536821109027092,190.3
2.18,8.4975,0.0209,8.4975,0.0209,-0.0008,132.66547063891,161.5057903430209,445.0785346938914,125.9236942382363,96.30391829698284,108.21782446348958,200.30187752767617,1.448045576152793,190.3
2.19,8.4857,0.022,8.4857,0.022,-0.0008,133.53548600493312,162.5649394842664,445.04393095178375,126.8414511631944,98.10474750196242,108.79611676754024,201.8735190811761,1.4584316515977114,190.3
2.2,8.5644,0.022,8.5644,0.022,-0.0008,133.649102949915,162.7032557651139,446.8176606817804,127.1734208586825,98.20820266360072,109.07890524345964,202.1201442618023,1.4530667284705348,190.3
2.21,8.7098,0.0238,8.7098,0.0238,-0.0008,135.06503212578306,164.42699563138808,449.902353999197,128.863253631066,100.9729546696802,110.19856541310185,204.45703837927056,1.4583763422458724,190.3
2.22,8.8357,0.027,8.8357,0.027,-0.0008,137.35779999315668,167.2181912960168,452.5778968975207,131.3889754606845,105.7544520214672,111.72898175446174,208.09734072654447,1.475432209903753,190.3
2.23,9.1385,0.0268,9.1385,0.0268,-0.0008,137.42846123570675,167.3042136782517,458.64519402905455,132.01251543286327,105.42904725584296,112.34344847434592,208.1847356523337,1.4539869129004777,190.3
2.24,9.2289,0.0271,9.2289,0.0271,-0.0008,137.73658887111714,167.67932558222955,460.5770640702522,132.55661384706465,105.95748625122462,112.74695320517856,208.73756906715911,1.450478120074293,190.3
2.25,9.1581,0.0275,9.1581,0.0275,-0.0008,138.05077955141866,168.06181858433575,459.4266448162629,132.86676631870623,106.72597376467364,112.8987546934123,209.35943736809168,1.4580814358122582,190.3
2.26,9.2014,0.0278,9.2014,0.0278,-0.0008,138.3396389057477,168.41347345047546,460.4573363054019,133.3224953401677,107.28103297730078,113.21674124367108,209.8976290455437,1.4575653226535914,190.3
2.27,9.2446,0.0281,9.2446,0.0281,-0.0008,138.627170303518,168.76351167384803,461.483634614693,133.77709863831203,107.83535373466144,113.53336912204946,210.4329245661734,1.4570518028371398,190.3
