Depth,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.05,1.614,0.0029,-0.0002,60.145256030963765,73.22031168986894,162.38892983330135,39.5639100526654,27.58124591038981,25.319121124956023,58.89106284159434,2.0865672458639084
0.06,1.4202,0.0057,-0.0008,62.50389555711431,76.09169893909568,157.45597548172455,43.00528567455541,33.722814185350515,27.65793889725761,67.27026512984818,2.24420194183023
0.07,1.4202,0.0115,-0.0008,67.0408516226203,81.6149498014508,159.87732713272285,48.66292475910857,44.27335701544326,30.600697665696117,76.6280308022451,2.373167649820535
0.08,1.414,0.0229,-0.0009,72.18048635237973,87.87189642898402,161.73343676483626,55.7434871653765,60.76081374478949,33.60530948806892,86.68290561290581,2.53189102954032
0.09,1.4113,0.0458,-0.001,77.98689449138327,94.94056720690138,163.5100446880814,64.68413613289854,86.94114565002646,36.77005339213732,97.72435339800849,2.7145409122606767
0.1,1.4868,0.0458,-0.001,79.79309948447577,97.13942545936182,168.5471872729171,67.05024414657728,89.16533604977208,38.148197749895736,100.40305707897456,2.6827120026951885
0.11,1.5623,0.0523,-0.001,82.5272515993086,100.46795846872352,173.39557176128122,70.920062829188,97.4332720173344,39.88987799270982,104.68179985501898,2.689500878016352
0.12,1.7147,0.0533,-0.001,85.02987806292688,103.51463416356317,181.2269646813354,73.69169413825067,99.93311113995031,41.48314371210991,107.3495282172676,2.637847117824219
0.13,1.8581,0.0543,-0.001,87.29904199902799,106.27709460751234,188.3606914647801,76.29482523881984,102.38381076656721,42.97623925794744,109.87591699589588,2.593914514677033
0.14,1.8814,0.0534,-0.0006,88.15766177377103,107.3223708550256,190.65633546362915,77.75302824004149,103.51034369027505,43.888690733944784,111.72276419504716,2.5815950130123895
0.15,1.9279,0.0545,-0.0008,89.48582260042618,108.939262296171,193.76034463570727,79.75080858433145,106.34187392172812,44.972214270453335,114.01238077135976,2.5724451113963567
0.16,1.8814,0.0577,-0.0001,90.32821658816383,109.96478541167771,193.19739326429217,81.78670215207698,111.67116416760197,45.842263674583755,116.73097880732023,2.603609761152311
0.17,1.8078,0.0632,0.0005,91.1760511091502,110.99693178505241,191.42489526220325,84.16568398894803,119.41307756978885,46.70590543383109,119.91112168521545,2.654230958675718
0.18,1.8078,0.0683,0.0021,92.53983424935467,112.65718952095351,192.52419443317635,86.72236846186914,126.27458813053993,47.76064165796973,122.89134671591343,2.676704267810834
0.19,1.7147,0.0691,0.0061,92.36227157736023,112.44102626809071,189.72205784370098,87.6829170083465,129.57904678139116,48.162729923270014,124.72386339126074,2.7123664719556593
0.2,1.6527,0.0692,0.004,92.31733720552934,112.38632355455746,188.00773874419508,88.56540054288584,131.96143922569186,48.60186195331414,126.34229815047416,2.7356331919986077
0.21,1.6527,0.0691,0.004,92.86653123475739,113.05490759013942,188.9180554074355,89.71396672462133,133.6106578427312,49.25965941617376,127.88747681389867,2.735277387016899
0.22,1.5946,0.0691,0.003,92.76834338641169,112.93537455737075,187.20549035418142,90.4773611460939,135.75919674442565,49.64435352316502,129.36728471019708,2.757417391199267
0.23,1.5403,0.0691,0.002,92.66154136391754,112.80535470389961,185.55075063988843,91.20364279465358,137.84428303261936,50.011514301557796,130.79686158870675,2.778867763222192
0.24,1.4744,0.0658,0.0022,91.93857160383823,111.92521760467262,183.25035305387559,90.96365456519179,136.47285992294465,50.08525667526178,131.33192776013055,2.7915301671586397
0.25,1.393,0.0637,0.0005,91.10628298908289,110.91199668236177,180.02824541262032,90.82001145025147,136.3939936082183,50.1092242115167,132.08148469205992,2.8172563287517915
0.26,1.3,0.0602,-0.0079,89.81934066429477,109.34528428696755,175.9342195504852,90.09960741329479,134.74489802503268,49.92232063096063,132.3545077376572,2.8442962681090584
0.27,1.2225,0.0571,-0.0135,88.69953408330748,107.98204149272216,172.42912376444087,89.48774533264891,133.22480430155468,49.785352149299925,132.64873827763995,2.867615691387971
0.28,1.145,0.0543,-0.0161,87.53248922723922,106.5612912331608,168.7362861745699,88.85217489912893,131.90432974838646,49.61170260295826,132.93822501183053,2.894006193252482
0.29,1.145,0.0543,-0.0162,87.91652650522562,107.02881487592684,169.3223693079606,89.66050962689,133.10907826197746,50.09805236498763,134.12371907033324,2.894112078345746
0.3,1.0054,0.0481,-0.0148,85.07438555943715,103.56881720279306,161.6525875428462,87.20624106108566,127.8452752045099,49.13742251738998,133.03551663154752,2.9399691090813795
0.31,1.0054,0.0455,-0.0135,85.01573534145165,103.4974169374194,162.19426264853536,87.07536531006842,125.38095026146513,49.35920073951947,133.17817315002324,2.9243502138416226
0.32,0.955,0.0455,-0.0107,84.47019605307088,102.83328215156455,159.56671888414374,87.27374403283413,127.0011670783843,49.42935556815618,134.20114042773602,2.9558272566148265
0.33,0.9163,0.0434,-0.0039,83.76212125224313,101.97127804620904,157.6279929356237,86.82948696402397,125.4876531626091,49.3639351052728,134.38058454833507,2.967377737589587
0.34,0.8891,0.0433,0.0011,83.55712356793138,101.72171564791648,156.3507409629879,87.16195533675824,126.63672958806221,49.55030650047768,135.32859796855672,2.984727264386974
0.35,0.8814,0.0431,0.0076,83.70292958835616,101.89921862930316,156.36805931289206,87.6568679348658,127.36194438988403,49.86952956619681,136.23393351566986,2.9880080442304413
0.36,0.8659,0.0432,0.0175,83.74705758837864,101.95293967280878,155.88315990251425,88.16173034743358,128.6050727109362,50.14301269594857,137.23169782984948,2.998278009465162
0.37,0.8591,0.043,0.0175,83.86536879847331,102.09697071118491,155.83841927239212,88.61943589664902,129.29557239589323,50.44964094343289,138.09489187679281,3.001948817554549
0.38,0.8594,0.0427,0.0232,84.12572978252804,102.41393190916457,156.34999021510845,89.12205441867196,129.69838237407478,50.79808106534539,138.90365535984478,2.9990995949221104
0.39,0.8597,0.0421,0.0252,84.3137078678311,102.64277479562047,156.80107215160842,89.49021045187193,129.62988358907845,51.108737749934576,139.56288571849115,2.994798572661761
0.4,0.8626,0.0421,0.0252,84.64069168389224,103.04084204995578,157.39575151328424,90.09452456019446,130.42040356698797,51.49469330596603,140.46321211014106,2.9928578782424586
0.41,0.8698,0.0403,0.0227,84.72542730440615,103.14399845753793,158.2453097532022,90.04110786551156,128.34330942828504,51.72356470128877,140.55148248411552,2.9761689461717533
0.42,0.8736,0.0403,0.0213,85.05252622445983,103.54220583847284,158.86692212643587,90.62673114233776,129.07626912072018,52.10392771047324,141.41555923576183,2.973814163278864
0.43,0.862,0.0388,0.0189,84.78968904504154,103.22223014178971,158.39680351776855,90.41749559252563,127.60996474313394,52.18048761447854,141.54617983612295,2.9720551012336376
0.44,0.8233,0.0367,0.016,83.83323264866978,102.05784844185887,155.9667200066979,89.5872069497639,125.44116868834995,51.92844514420959,141.29767018864052,2.9855939269349787
0.45,0.7806,0.0321,0.0068,82.20022609962966,100.06984046911437,153.04103166916408,87.48687374793921,118.85074621156757,51.28147760519582,139.59573408417586,2.983707145466335
0.46,0.7109,0.0275,0.0066,79.84318626366846,97.20040066881378,147.9977076712786,84.7818505194115,111.98466065533452,50.2561875571718,137.48462075675687,3.000375636674072
0.47,0.6566,0.0287,0.0066,79.00701142037651,96.18244868567575,143.88753087114515,85.0494048863316,115.66733943264956,50.15988722942375,138.92269078479166,3.060618666712733
0.48,0.6566,0.027,0.0079,78.84397214318435,95.98396608735487,144.20951062572877,84.62075718737533,112.96656683149254,50.199270491523215,138.56039231019847,3.0444442132147747
0.49,0.5868,0.0251,0.0093,76.76599536197854,93.45425522327822,138.47169655080484,82.93455750802183,110.80681618076436,49.3773555624455,137.85539730023578,3.094347190553064
0.5,0.5868,0.0238,0.0093,76.64941654851215,93.31233318949306,138.74892651033775,82.61104958767167,108.63896191217728,49.4367539319745,137.60714920402725,3.0807210454434704
0.51,0.5752,0.0238,0.0126,76.53565038940737,93.17383525666985,138.02852514986617,82.82095727710902,109.33746058600913,49.56694331528426,138.2778677459891,3.0924619654380434
0.52,0.5866,0.0224,0.0168,76.71112042214695,93.38745094870065,139.4061405344101,82.59015791903833,106.64097749067376,49.72543539716652,137.88803256203707,3.064112394808272
0.53,0.598,0.022,0.035,77.19990429943162,93.98249219061242,141.01886552225074,82.96973396600241,106.02838222494975,50.05328295293822,138.24966502237757,3.044173259703654
0.54,0.6285,0.0216,0.0532,78.16775584022028,95.16074624026818,144.2739777773835,83.63362064741918,105.13704627189685,50.59864771876765,138.6250843391659,3.005888689092613
0.55,0.6953,0.0216,0.0452,79.9383650388608,97.31627048209141,150.00029646685337,84.9693528389616,104.75231450569522,51.602544028355304,139.37426111126652,2.9463487025106425
0.56,0.6682,0.0205,0.0525,79.19079869058815,96.40618971028123,148.15451986307716,84.25770422404656,103.08216914652765,51.34240365903926,139.0220332900045,2.956112687395104
0.57,0.6411,0.0198,0.0502,78.48310339182235,95.54464760743592,146.08262840410748,83.73611948983726,102.27433093966769,51.1412755128315,138.97408373131418,2.9730257573170293
0.58,0.6256,0.0192,0.0337,77.99751694111173,94.95349888483167,144.70577843346908,83.38408712824268,101.54732181602594,51.077724083582886,139.0044787053399,2.983506990914403
0.59,0.6256,0.0186,0.0337,77.97854383185823,94.93040118661003,144.95087843766004,83.30558907641608,100.53975103997601,51.185975820271445,139.03194326243022,2.97578673001717
0.6,0.5558,0.018,0.0334,76.07258734174128,92.61010632907634,138.8421187797444,82.0530388583238,100.43672247203969,50.41964211234611,138.90882720975097,3.039810480102524
0.61,0.5461,0.0174,0.0333,75.7631291917491,92.2333746682163,138.1465330600767,81.76598345278191,99.47612292994258,50.38163974761925,138.85944338046522,3.0423435302625608
0.62,0.5364,0.0174,0.034,75.64152253623944,92.08533178324801,137.4500044921848,81.9076093283933,100.00289222415839,50.479457980917154,139.41338496481086,3.0532668854741
0.63,0.5364,0.0154,0.0347,75.12492034331639,91.45642476577648,137.68145529998088,80.67918561515062,95.17713116950773,50.19322472399882,137.77449410809106,3.0234867894512263
0.64,0.4744,0.0154,0.0383,73.39449775338277,89.34982335194424,131.73457921655884,79.81207659897115,96.42914351129515,49.52961014260035,138.1988576468695,3.0973499685350867
0.65,0.4395,0.0144,0.0372,72.01442550364412,87.66973539574067,128.17902932541517,78.55383748502727,94.56831404813192,48.925796166497896,137.45858036483847,3.127979553031367
0.66,0.4163,0.0135,0.0387,71.02160479738092,86.46108410115939,125.81939987804381,77.56001575810123,92.68871313146042,48.49123700407424,136.78276181878883,3.14517616929098
0.67,0.393,0.0125,0.0393,69.92737313743085,85.12897599339408,123.3297859180178,76.39954198007504,90.40246303478712,47.98468812817334,135.87935825003606,3.1618201664252976
0.68,0.3814,0.0116,0.0385,69.2574579588195,84.313427080302,122.11390650457194,75.528070723822,88.09892431958765,47.6786700875257,135.04119300485172,3.162853655302697
0.69,0.362,0.0104,0.0374,68.11334614550653,82.92059530757317,119.89722994022607,74.08935277073917,84.7936887724565,47.08533574735324,133.5787431654081,3.16969062889638
0.7,0.362,0.0104,0.0374,68.24001299628537,83.07479843026046,120.0681434497127,74.32912302568063,85.07502229621711,47.27405753823705,134.0659027978805,3.16994684754514
0.71,0.3,0.0083,0.0341,64.69139522885972,78.75474201774227,111.99728353251201,70.50586036566088,78.88782586680674,45.337397455659634,130.47850347942745,3.2339952793658484
0.72,0.3,0.0073,0.0341,64.28949265106094,78.26546931433506,112.15246663361648,69.45888693664611,75.21806232417335,45.03161421621426,128.773810253571,3.205869471777191
0.73,0.2845,0.0073,0.0334,63.6689040725645,77.50997017529592,110.08344811272079,69.19838349337863,75.70237102181785,44.86061493916475,129.1732598364114,3.238571741740203
0.74,0.2748,0.0073,0.0326,63.29907819259553,77.05974736489891,108.7907385574675,69.09489019243175,76.10242114513468,44.806234487582266,129.58540073947648,3.260286787139525
0.75,0.2762,0.0073,0.0325,63.478918235941606,77.27868306984196,109.13922768945162,69.34043602924505,76.30820100720027,45.00666788747108,130.03111364347066,3.2575700109625574
0.76,0.2775,0.009,0.0324,64.49047253086026,78.51014047235162,109.47118526464749,71.68687505570864,83.21946187535478,45.99556946203138,134.0717464351692,3.302101751457586
0.77,0.285,0.009,0.0324,64.97556217388882,79.10068438560378,110.7099056741515,72.13318708035517,83.31509604874506,46.340640564978386,134.54243612298393,3.2861228112119294
0.78,0.3025,0.015,0.0347,68.19626469200551,83.0215396250502,113.41249971425054,78.73127673673525,103.39448501213833,48.939570277498326,144.3141518687351,3.3706430457101453
0.79,0.3388,0.015,0.037,70.04062078350314,85.26684269296037,118.53084285548782,80.05538897055328,102.75455830923032,49.92126464768594,144.9014910266078,3.3003016672292116
0.8,0.4434,0.0184,0.0408,75.42943415975778,91.827137237966,131.35619762382098,85.63418860567997,110.41061446887753,52.965770924872096,149.57331780911883,3.1851621030350095
0.81,0.6101,0.0212,0.0446,81.63784948748501,99.3852080717209,148.35922544322995,91.23236780787815,114.96185630684478,56.30672686109031,153.19411945618484,3.025041245026963
0.82,0.8155,0.0229,0.0446,87.20702944692889,106.16507932669604,165.7218061716464,95.84790061655148,116.57032505873764,59.288364465440935,155.55279181789373,2.8677003085543507
0.83,1.0016,0.0243,0.0194,91.24275550986366,111.07813714244271,178.9941083144089,99.35861018718055,118.12977107812847,61.57817802931417,157.4782087720377,2.760676012869735
0.84,1.1101,0.0243,-0.0262,93.03286569896532,113.25740172047954,185.7763266916391,100.77092649411738,117.56349367489105,62.705397899614596,158.07635380635435,2.7029091743379148
0.85,1.1101,0.0242,-0.0262,93.13976013840774,113.38753408153987,185.9941118914628,101.00368239119233,117.69763570383293,62.89050796334902,158.46538888062324,2.701963511823086
