Depth,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.03,0.4709,0.0009,0.0004,42.64771902996627,51.91896229735025,96.44148506824074,26.097778458100652,18.07931877169863,16.694037761466205,44.04561023932488,2.615494905883549
0.04,0.5711,0.0018,0.0,47.18989799468072,57.44857147178523,106.80985774030786,30.29422182166168,22.317030042540203,19.694486852715286,51.91179293705109,2.5852555809780493
0.05,0.4825,0.0037,-0.0003,48.581248088569204,59.1423889773886,102.38062072782257,33.43963271982399,28.512441011451763,21.712800451464965,60.24531379348275,2.785460691382912
0.06,0.463,0.0073,-0.0003,51.352589481003385,62.51619588991717,102.61523389159605,37.901695088876586,37.812336262927204,24.023890003000826,68.89525198389093,2.939750143361543
0.07,0.4539,0.0107,-0.0003,53.474838131044734,65.09980294214141,103.40606533386504,41.557854846337946,45.830942982104,25.810486939189897,75.27503324403952,3.0354731636513144
0.08,0.4711,0.0121,-0.0003,55.27543256537263,67.2918309491493,106.28167560673018,44.056927220246834,49.84893389957128,27.206727835358453,79.1379247034325,3.0416909179117737
0.09,0.4882,0.011,-0.0001,56.148496754867146,68.3546917015774,109.00621352251365,45.02155132560505,49.33296190957362,28.03437724366257,80.54893133784721,2.9984773074529527
0.1,0.6058,0.0099,-0.0004,59.07178421553991,71.91347643630945,119.6113298365068,46.8268236839556,47.96094905545738,29.519633342339294,81.7300128682024,2.8462170545997787
0.11,0.6058,0.0076,-0.0006,58.700643173026435,71.46165255846697,120.74239515218017,46.31087683901365,44.46434364055642,29.654317449994227,80.89601125276641,2.79029754623657
0.12,0.8023,0.0049,-0.0006,60.94300375000304,74.19148282609066,135.58616453219213,46.61251680422121,38.781658756367044,30.502889547048376,78.27267807543568,2.54397434155365
0.13,0.8794,0.0021,-0.0007,59.90384257591926,72.9264170489452,141.53957258039486,44.6415197726166,31.937934775669323,29.457855455877663,71.59173898193957,2.373223749259118
0.14,0.8794,0.0021,-0.0006,60.459073204999186,73.60234998869467,142.58300004750487,45.43673162977533,32.50735096162684,30.071041418117826,72.9466977704233,2.373296829248866
0.15,1.0066,0.0007,-0.0006,60.9830356437603,74.24021730544733,151.16419755949303,45.38413941274812,29.744505730758153,28.531573781874407,64.41614494118565,2.238582932295827
0.16,1.099,0.0011,-0.0003,62.91868961719439,76.59666562093231,157.32717497793178,47.31869846889908,31.377982055525393,30.5423492351004,69.48427701203508,2.2106067565228464
0.29,2.1434,0.0005,-0.0007,78.76691310518,95.89015508456696,215.37331463316463,64.85937779370074,44.641480160415895,37.15847152033179,73.25929134570214,1.9531073968648485
0.3,2.4131,0.001,-0.0007,79.46525350787736,96.74030861828548,226.10646731674413,65.62404490513318,43.290378477696414,40.415539253989834,80.92868622337413,1.864803301768125
0.31,2.4131,0.001,-0.0007,79.78990792188155,97.13554007881233,226.84164504459068,66.15198058602316,43.638529836992525,40.785634211926585,81.60284895759428,1.8648262601678847
0.32,3.785,0.0053,-0.0008,88.04304162941843,107.18283328798766,270.2512462355195,75.39992184251918,51.64998624467125,50.42035526665349,102.51708539607364,1.7020132008653837
0.33,3.9969,0.0086,-0.0009,91.61985536399132,111.53721522572856,276.7753626067882,79.51094411685075,57.75729605863893,53.355134919347236,110.07313432344309,1.7292722582743394
0.34,4.0547,0.009,-0.0009,92.40903004222083,112.49794961661668,279.12131475462934,80.67522038836803,58.92195605846355,54.11493572225102,111.57691315907712,1.7277624876848845
0.35,4.6443,0.0091,-0.001,94.0616487004679,114.50983320056962,294.8240059236096,83.1040963067436,59.704232402378686,55.68082906419096,112.67292313337902,1.6545352908664797
0.36,5.2069,0.0093,-0.001,95.50461849423804,116.26649207994197,308.84780177513227,85.41012267235706,60.662711175556346,57.15331338411982,113.8963371924207,1.5949736622039872
0.37,5.4382,0.0094,-0.001,96.24909966066899,117.17281697820573,314.8715367135557,86.72723216192811,61.359104393701635,58.00334764107082,114.88511964427605,1.5727424622253587
0.38,5.4382,0.0095,-0.001,96.64412163837731,117.65371329889413,315.70394519643423,87.44718704279525,61.96469061300699,58.486316131474254,115.82210196475474,1.574103509414359
0.39,4.7869,0.0101,-0.0009,96.36588998016836,117.31499649759627,301.4627007066653,86.83196507359487,63.175862089115746,58.13267195421325,117.40680826589116,1.6524242588446987
0.4,4.0663,0.0118,-0.0009,96.41740380114224,117.3777089753036,283.9582505137103,86.72523484110667,66.46244541472358,57.92705147403066,120.42971812285236,1.768359364592625
0.41,3.4382,0.0179,-0.0008,98.71144345546476,120.17045290230493,266.98085133412764,89.78755303655404,77.52994719717262,58.9372978283438,127.77144771381717,1.9447804601569163
