Depth,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.01,0.009,0.001,-0.0002,13.69003868726674,16.66613405406386,19.042545939951122,11.240710598628219,14.16294718633244,7.018248546068529,32.84136124813141,4.8592836527742165
0.02,0.082,0.0011,0.0,27.142794845915084,33.04340242111402,47.51406784637067,18.218628649361293,16.180726314189695,11.79041113727757,40.27760290404381,3.5903183134372063
0.03,1.434,0.0031,0.0012,55.507144482171036,67.57391502177344,147.5733362913302,34.13796708215445,24.297240139371922,21.716189872884907,52.15631706211869,2.1556921586967492
0.04,2.604,0.0031,0.0008,63.25925044968415,77.01126141700679,190.6919408690276,40.770297518752564,27.419521837651303,25.63455733348878,56.34218647410181,1.847806675339271
0.05,3.578,0.0037,-0.0032,68.41195614112262,83.28412051962754,220.0910152467803,46.19606222437955,30.792330145334986,28.97453238777941,61.145194263080484,1.7023362814868117
0.06,4.15,0.0051,-0.0007,72.15485329962884,87.84069097346121,237.1751054268831,50.55195201491218,34.20264298684932,31.979459640162364,66.8328067762511,1.650904682267941
0.07,4.79,0.0065,-0.0002,75.58705694728863,92.01902584887311,254.38695624953274,54.764654440558544,37.48289918974093,34.76924022917758,71.79311194851901,1.5986983207310281
0.08,5.528,0.0074,-0.0004,78.44370430772018,95.49668350505065,272.27505174702407,58.63692929012973,40.14103622062098,37.23512953991595,75.60258569738944,1.5367181369626115
0.09,6.139,0.0086,-0.0002,81.01079068563628,98.62183213903548,286.7250094524305,62.2088435341813,42.874884913993526,39.550016707195105,79.48768182891554,1.4971056497005744
0.1,3.606,0.0097,-0.0011,78.8439629799159,95.98395493207154,236.43787990493797,59.542923749843844,44.79028624426275,38.100579477560345,82.59658113079314,1.8038948553081253
0.11,3.977,0.012,-0.0007,82.06282168127099,99.90256552502555,247.77964346433748,63.32492392859281,48.8499474782459,40.38620431062039,87.0487177264844,1.7832529648279207
0.12,4.387,0.0135,-0.0005,84.65674225246453,103.06038187256551,259.46964063233406,66.57114817932647,51.763399733216474,42.376008940019375,90.42490081332384,1.7475758065587845
