Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
16,15.3,17.49,2.1999999999999975,1.439441406542507,0.03427628514997391,0.7896001571128342,170.40194902553222,207.44585098760453,289.69592967357823,153.35450141888992,175.94915855758518,152.9682546331124,351.17130530951033,2.955712036354622,2.9706784912421043
17,17.5,18.38,0.8899999999999988,2.06528795718758,0.05514649443705515,0.8888930655688919,191.71933161483494,233.3974471832772,332.2007264827192,172.32137760804696,208.43916816269316,171.89817824181057,383.2602240017848,2.87372095962955,2.8848920422037336
18,18.39,21.61,3.2299999999999986,2.9348817647561702,0.08078816629562856,1.112478295374781,215.9139363808409,262.8517486375453,382.7276750927675,191.26639016903331,237.98354511073197,192.31608434410845,414.96940666392646,2.7810786804011327,2.791503357502254
19,21.62,23.5,1.8899999999999988,4.07900309324949,0.09624944926191771,1.4235216576711083,238.66287178452063,290.5461047811557,438.28409634953323,205.39555597119775,248.7858779356922,211.6179986069196,438.81581493502404,2.654140391018858,2.6642062145949343
20,23.51,24.5,0.9999999999999982,4.945547995269158,0.11406795414396519,2.33673336806437,254.9424198791818,310.3646850703078,479.1346426657944,217.70925675486689,263.6783646111131,224.51451723264918,456.39050912960226,2.5752780050500546,2.588799788266593
21,24.51,25.53,1.0299999999999994,5.9444404070628085,0.11342939973829673,2.7863917019001545,264.21447517649483,321.6524045626903,515.8495655400864,223.99771979622668,259.96243656555737,233.1027389758835,461.4890898668588,2.4606677073796717,2.474034857189576
22,25.54,26.88,1.3499999999999996,4.892767106493701,0.08638321884298404,2.597505577080111,254.47816939813373,309.7995105716409,483.67168721164705,208.02436704517842,230.44782087216487,224.46973818658756,450.04743158166787,2.537526451365898,2.553081646511678
23,26.89,27.52,0.6399999999999988,6.931216686205642,0.1045474868895786,3.4614955113558885,273.65576305959934,333.14614633342535,553.0189389263574,226.87641562764932,247.258642824803,242.28525223401502,466.9346562469239,2.3585722884547393,2.373060566874735
24,27.53,29.09,1.5699999999999985,8.384467055367498,0.13143972582396618,4.397319587864239,290.5601354438148,353.7253822794261,598.3188623191421,242.24067772223884,270.5897719055242,256.61167423393357,486.5804341370046,2.301523996764708,2.316806638648166
25,29.1,30.0,0.9099999999999984,7.218351447124462,0.13386961737032083,3.3107679883626515,289.64772037747065,352.6146161117029,564.3141580650428,234.55069027988412,270.4774368514069,254.540982770025,492.5241859928545,2.448427838069744,2.4620281290242017
