Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
1,1.28,1.77,0.4999999999999998,0.7003257547146365,0.01131817323943517,0.0016751715490733073,86.37217249582073,105.14873173404257,165.53099954233886,70.5928258681484,75.0785665565709,64.9244857431386,165.68271679274181,2.8001144921574013,2.800024143003771
2,1.78,2.27,0.4999999999999998,0.573034948515037,0.029571515862919145,0.0016166525789327716,92.44146639432307,112.53743734961063,157.79490197403393,88.07383114010057,126.72492413406584,73.95313417768794,201.47868445989894,3.163305093811304,3.162891744568012
3,2.28,3.4,1.13,0.476122429413124,0.01948771968689394,0.00038310559300595837,90.63554091462426,110.33891937432531,151.83839542936428,89.42554017477603,117.67561444504366,76.32661187548688,207.39574452333738,3.208129788697819,3.2081868506446214
4,3.41,3.9,0.49999999999999956,0.681982507469193,0.027523335166478695,,103.68022704045003,126.21940683185215,178.61280903082329,106.49148861118991,144.50940434504386,88.87197104249402,232.17505678718297,3.0736626002033254,3.073962357974961
5,3.91,4.91,1.0099999999999998,0.4871354519420064,0.012193328529162443,0.0002213363839400643,94.09351675711031,114.54862909561248,160.05407714372208,94.13275809954493,109.4353303440343,83.34442937918841,218.39674361482247,3.115700299228732,3.115788630391903
6,4.92,5.41,0.5,0.6306328557681087,0.012476131859610724,0.0027943802706478413,101.25912984980091,123.27198416497507,179.5583008994498,101.36216423385555,112.64199358057604,90.60385620913435,228.52429216926697,2.9528305010621003,2.952594385104936
7,5.42,5.91,0.5,0.49682383024779897,0.011151245134609763,0.005224472611846824,97.63557388943718,118.86069864801041,165.46589450225292,98.58902836178278,112.11450458091755,88.99163602144658,230.13760963642895,3.1058435398097783,3.1054590119607948
8,5.92,7.24,1.33,0.6035006383423823,0.015624370641118313,0.009509513929069105,106.16430809522934,129.24350550723565,180.92484336660635,110.50802916397208,132.7987315506483,98.08027547819951,250.008423278841,3.065853377785768,3.065260141017843
9,7.25,7.81,0.5699999999999994,0.6247255104598114,0.02895905726721075,0.016589513271469562,114.32987110655928,139.18419091233298,185.9298759995399,127.03168890052115,182.6177200924208,107.75696597512939,280.46761589601283,3.213636698080902,3.21264480811497
10,7.82,8.87,1.0599999999999987,0.8149205165795452,0.013174663684139805,0.03017959788761328,114.82407251148837,139.78582740529012,208.03570275442289,119.42122814635812,128.95069944547075,107.902638891995,260.324511499193,2.8358269835445107,2.846051650662639
11,8.88,9.37,0.4999999999999982,0.5752935326983233,0.012315362410650536,0.042785177517597216,109.59962733083945,133.42563327232622,184.12986385723897,114.4183721545418,131.89381426458604,104.63540617933664,263.3093292602219,3.088058939407023,3.115669945652199
12,9.38,10.42,1.049999999999999,0.8909713687663887,0.020076575494638677,0.04775861831992852,123.98488611310566,150.9381222246504,219.1142924709495,133.36485907894163,158.79314638960503,118.70018498857527,287.33105396967807,2.8968238170743734,2.9435281851299044
13,10.43,12.32,1.9000000000000004,0.8806414734293637,0.021445152295034055,0.05957763338469586,129.23911948613005,157.33458024398433,221.32519366208052,134.18155822291192,162.14303251557712,123.81779433558314,300.09016752957996,2.987580560291396,3.0329447920998613
14,12.33,12.91,0.5899999999999999,0.7645248423263042,0.012018998116515366,0.07770313758589514,125.34240586574292,152.59075496699157,212.28369109594811,119.97961090043373,128.24394867058766,119.0525731984108,285.52079197496477,3.02132749290431,3.0622426985135025
15,12.92,13.41,0.5,0.990419735968079,0.015343147141829223,0.09357460038295494,134.31953365881026,163.51943228029083,235.24103022692614,128.93997257272474,137.51410339382383,127.59640704421668,298.47267180668257,2.898265114513515,2.9367821615921903
16,13.42,14.89,1.4800000000000004,1.3116723373822703,0.028852790304740798,0.1321949361253579,150.52003148159497,183.2417774558548,263.86591446955055,147.1823208380641,173.71455691052154,142.84931799172415,330.66344767919736,2.877923627435098,2.9119896255054303
17,14.9,15.39,0.5,1.5523722054782367,0.04505556715721501,0.1785822267378334,163.7754061447072,199.37875530659997,283.5486563793892,161.36037608604644,207.6021838535102,154.77176197723864,356.9139835920642,2.90499180575367,2.9350466120649417
18,15.4,15.89,0.5,1.1976006238988526,0.04432128766553172,0.18939264731386934,158.1245403497274,192.4994404257548,258.2219531851047,155.05641269979063,210.59962437376208,150.24320897064996,358.4026534648905,3.1057110182153793,3.1329289415829145
19,15.9,17.0,1.1099999999999994,1.0502904155699595,0.04595287644987159,0.20635900211232022,157.60885266680359,191.87164672480458,247.34947616493804,152.51865858887044,215.74775364257945,149.94415494426494,364.3235279024726,3.24542917986379,3.2688551151056395
