Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.06,0.72,0.6699999999999997,1.5897295142394994,0.009938396268695474,0.0001414213562373095,81.80664802710393,99.5907019460397,194.59471174803468,55.958009432515404,48.36187589544378,47.271257145734964,111.36828191683632,2.2771662586514,2.2771662586514
2,0.73,1.31,0.5899999999999999,3.5045951909374007,0.01333234380674395,0.00041967509917720583,107.59477650651725,130.9849453122819,293.92472135003175,87.00419410981665,70.0681072161701,74.00773955678693,154.32362405726218,1.8763826587678025,1.8763826587678025
3,1.32,2.42,1.1099999999999997,1.9354383407398832,0.004449817033702494,0.003406319977675286,99.45031473500255,121.06994837304673,248.79549092495384,83.06302467155197,60.51835303016845,73.3968097956884,155.26904395872924,2.0496639182047827,2.0496639182047827
4,2.43,2.92,0.49999999999999956,3.209733465072608,0.008152835611987666,0.010719961151283245,115.86176408601324,141.0491041047117,313.16595840868405,102.90189895550934,76.98012528019457,92.04661894688799,185.23812052621207,1.8504851256938075,1.8504851256938077
5,2.93,3.42,0.49999999999999956,0.6479394790471664,0.003433961961196918,0.0630032409127959,88.24993995244016,107.4347095073184,174.81441312183674,78.52650025284267,65.23407992559437,71.36900192113934,170.86219485115572,2.648252517874463,2.648252517874463
6,3.43,6.01,2.5899999999999994,0.28228714636917906,0.0014741755315595194,0.15804135160756327,77.60064822263607,94.47035435799177,136.15814238452913,67.2569030700765,53.73745655702545,65.6920193876512,167.68831773382107,3.025623419388306,3.0256234193883054
7,6.02,6.64,0.6299999999999999,1.1523679692721933,0.004398705080026969,0.08278892310605578,108.05833009258633,131.5492714170618,232.69690327777383,99.36894923000288,78.14085705312237,95.90103441995129,211.03647657250522,2.352021904965209,2.352021904965209
8,6.65,7.27,0.629999999999999,2.607496419339602,0.006186549146914212,0.0432975786142801,126.65333200379436,154.1866650480978,318.1570353896694,120.46326482086329,90.84432115213389,113.93270219345634,227.33731423524367,1.959056260943783,1.9744864968559266
9,7.28,8.21,0.9400000000000004,2.4111996790718835,0.015199270745557028,,135.651475048139,165.14092614556057,311.52577284547016,135.12030788403604,122.69909170971223,125.03294727517002,262.34944701072425,2.1577670770635664,2.1775643763027666
10,8.22,9.12,0.9099999999999984,1.4883720957598288,0.02258622254763426,,132.86090363660978,161.74370877500326,261.87379507570586,138.50476676182208,152.8732340118228,124.3858995521033,283.2082167115397,2.5611420064219255,2.5769113701908615
11,9.13,9.87,0.7499999999999982,1.701893927168775,0.014826355437065859,0.0028887006239380467,133.77327510590106,162.8544218680534,278.4822732550315,135.49628867476642,131.7359559509288,125.61565185084577,274.6873491458111,2.401430114665818,2.44020453658152
12,9.88,10.52,0.6499999999999986,0.8698239079465678,0.007517139011980176,0.024570762652696587,115.65509344017713,140.797505057607,217.62737454925346,114.76514645260819,107.69914145611898,109.9458187657651,254.7743096017504,2.702999470473167,2.7516338026858467
13,10.53,11.02,0.5,2.726540827631834,0.020651733426508334,0.040695713622060134,151.70897857104256,184.68919130387812,338.140049684401,150.63739429719377,141.55448010108753,143.11610756004418,297.1114208786306,2.205497423471433,2.243628489689203
14,11.03,12.55,1.5300000000000011,0.8807525185693995,0.010297102517339412,0.11763687834252355,123.72371968934092,150.6201804913716,223.65348387175015,121.32169341693893,122.47552272488375,117.6869068471241,275.30901232050803,2.812057181249775,2.8601797491809178
15,12.56,13.05,0.5,2.8005115195302515,0.013442671249489196,0.12800663198546944,153.7984062427236,187.23284238244617,348.589181323024,144.75828702744064,121.9830325823338,145.45483514573706,293.58407424013217,2.154052254550517,2.188040607670928
16,13.06,14.13,1.08,1.0645938102613408,0.0077526810142434805,0.36777131619384124,131.09793274229685,159.59748333844826,247.69132633839453,119.97033152438472,106.4950759640511,122.91488528281144,275.489913447541,2.659829383610324,2.700998399573891
17,14.14,15.68,1.549999999999999,2.0953675406267904,0.03808556188207437,0.25185038407949634,167.68631875235425,204.13986630721396,318.5436577990195,163.5142025928306,188.0791736099574,158.65537182082798,348.5589652058042,2.613628896084405,2.6476952499782156
18,15.69,16.58,0.8999999999999986,4.135838103061961,0.016023918266470642,0.16322094123176892,175.89925651593188,214.13822532374326,413.4730211507378,159.5953323572069,130.25201240975773,166.47265088365467,319.3695914764515,2.045322878257487,2.071938157204168
19,16.59,17.43,0.8499999999999996,7.739496223279373,0.022909063521234268,0.14740980169378418,196.07776987282426,238.7033720190907,527.1316099861203,181.38256449747442,141.47208352928558,190.4567181758928,340.6386648348673,1.7472226011888978,1.7685531784867015
20,17.44,18.0,0.5699999999999985,1.510553287889792,0.0133872703317017,0.4751063154227022,156.10654807333938,190.04275417623913,290.74317574910066,135.10291192279038,125.11021738755245,145.61179731649855,317.11144090487767,2.669022262008025,2.7011184151129948
