Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.05,1.42,1.3799999999999997,0.3923428977467562,0.0010175901513917933,0.00048273988073803934,59.981963634071704,73.02152094582645,120.7054753287753,40.762565142246906,29.91151372103255,37.54672161440227,94.8337891317821,2.746873483942432,2.746873483942432
2,1.43,2.0,0.5799999999999998,1.2946452672634354,0.0024744188714745543,,89.27187255412207,108.6788013702354,211.71227536902947,67.29345474617608,47.289151744558716,64.59085666126879,140.6960786641835,2.190421645586799,2.190421645586799
3,2.01,2.58,0.5800000000000001,7.627853787042041,0.019737952717078504,0.00019999999999999985,132.16341681710293,160.8945943860381,429.1612888885718,116.76459497403857,90.07877500109754,107.49015102934429,201.12363021166504,1.5010912962458725,1.5010912962458725
4,2.59,3.58,1.0,5.694282565273493,0.020523949216184122,0.0016428045736199596,135.47006111951356,164.9200744063644,395.1654853363122,125.44565256874874,102.72495730145155,112.20155995043399,217.29045580034258,1.6818330496354934,1.6818330496354934
5,3.59,4.2,0.6200000000000001,10.896136349652748,0.0499247064857665,0.008435311084657986,161.88504975358777,197.0774518739328,518.3490113863554,167.7841011153073,153.4244198632564,141.63763177383433,260.1949035887197,1.494733165476095,1.5099160208324576
6,4.21,5.82,1.62,8.781752820705172,0.030111236459383385,0.014868790445722417,155.9087938847828,189.80200994669235,489.3149720075738,162.76605252514227,134.9773283982289,141.1153429233836,259.09797796205424,1.522178423742992,1.5557919161771543
7,5.83,6.39,0.5699999999999994,5.855459924171328,0.01905846641234045,0.022429013003896346,149.26241837625972,181.7107701971858,427.64382986090243,153.3988284407037,122.73065005293905,135.5406516216366,256.1413588643038,1.6825922989106528,1.7202846178718334
8,6.4,7.02,0.629999999999999,8.967144215042499,0.02409760382397995,0.01966809198078341,162.67354067631086,198.03735386681348,507.8806283857146,166.6551990883821,129.49497085272483,150.8302143157635,271.2604145018147,1.5181476781349197,1.5479597858817131
9,7.03,7.69,0.6699999999999999,11.575184940979529,0.03334733094772011,0.025556572891660294,175.18132670432774,213.26422381396407,565.0604656518169,181.45320348191765,144.65328776092213,164.9416153363274,290.2083708881594,1.455806065435134,1.4819142143923136
10,7.7,8.19,0.4999999999999991,6.856966621834948,0.01937359537868808,0.04159703068061483,161.67998921795245,196.82781296098548,466.2879627558827,162.6353139891213,126.23805706265314,149.37071772509117,274.65663106434533,1.6547294086049213,1.6845923910820104
11,8.2,8.73,0.5400000000000009,11.983188363010937,0.031287327293497674,0.03273566414542171,179.84694458386312,218.9441064499204,580.6139536295234,184.9222124355891,143.94341200092046,171.43822200617478,298.2703495306258,1.4481285665798724,1.471296084720561
12,8.74,9.29,0.5599999999999987,5.212304515075144,0.054447774048394536,0.04606823789679969,179.4245447230856,218.42988053245193,425.23039113656125,188.40203730761257,201.2677206582286,162.03824256994292,323.69191882530873,2.053057467289221,2.0841160455849232
13,9.3,10.05,0.7599999999999998,2.672333585723866,0.04065578639487283,0.025806349171415305,160.1912406321612,195.0154233782831,332.1058329756919,168.41286786972904,191.05666379576104,146.4964686562296,315.6792906850339,2.3954731159040494,2.430893225215195
14,10.06,10.55,0.5,10.225554341602244,0.07753964745587587,0.035224794152249585,208.96482873574308,254.3919654174267,557.2535996765614,216.70546859544484,221.88802643367075,190.8352994851553,352.3383388758924,1.7801631484048381,1.8035015837883948
15,10.56,11.12,0.5699999999999985,14.501795195733115,0.051239431981602475,0.02501864850431105,204.59780903761776,249.075593611013,639.9281896029163,211.58180111469184,178.84316750856183,196.64547050662605,339.0412866139585,1.4851288922352055,1.5043697172741848
16,11.13,12.17,1.049999999999999,7.010430174262308,0.023590062910242512,0.06147219322276747,181.6630579029398,221.15502701227442,488.5149610283969,176.16323760638744,140.6363333786332,169.41009738654975,310.4676104984901,1.7674622759501313,1.7914344318066375
17,12.18,12.93,0.7599999999999998,10.016534196727731,0.0774851507870554,0.07465627548577244,218.77089429691736,266.3297843614647,563.955934748493,220.55769604739444,223.9695504404634,200.99205274946308,370.29454921476116,1.8381339185995957,1.8589546663418535
18,12.94,13.7,0.7699999999999996,1.9041999551615787,0.036746973271777505,0.45359206170623084,165.76488841099513,201.80073371773327,307.74409697858397,161.34054429894616,183.69471766042534,151.21858959938595,336.9711354721519,2.69090141634127,2.72249162037857
19,13.71,14.2,0.4999999999999982,10.058027004322224,0.05567564115976825,0.055716235248007284,215.15063368686592,261.92251057531536,570.7877779652868,211.2331557748307,193.22192071092493,201.5107963813563,364.3557300810228,1.7758723533132341,1.795354995912405
20,14.21,14.74,0.5399999999999991,13.00355672425385,0.04484957685770031,0.08050944515128641,215.29628918709253,262.0998303147219,631.8591492473321,212.95205762812574,175.51111380060644,207.48355486607485,358.23047561536754,1.5823576090731002,1.5996578153740248
21,14.75,15.24,0.5,7.4024986696305435,0.07219355457876332,0.06525955058763876,218.35623851298487,265.82498601580824,511.8050407583595,213.12811869008618,222.98113935650508,200.98849592363533,382.91935501172895,2.0390249403500262,2.0596536487139803
22,15.25,16.26,1.0200000000000014,10.591799223590945,0.08279385621867025,0.05963557931976421,234.6192633614872,285.62345104876715,589.1843228427646,228.62051528450633,230.20318968844305,217.00439815614155,395.7418225960203,1.8784280175167265,1.8964063928371415
23,16.27,16.96,0.7000000000000011,14.560513827869284,0.07782556556090786,0.10118205330876096,240.25028687955847,292.4786101142444,668.8756215270308,237.8090452335623,220.8367484366071,229.38688568780114,398.83349281323154,1.6675315280326402,1.6831430371954634
24,16.97,17.46,0.5000000000000018,2.711145218003869,0.04574277971456396,0.18906212357298063,190.5995845952564,232.03427689857307,357.0726516607201,174.43026462788623,197.04521368975347,174.01092134417783,370.9263063449937,2.6334662045469353,2.657010961648205
25,17.47,19.08,1.6199999999999992,12.723859145784486,0.044010117958005295,0.11429299644736207,228.83215836656518,278.5782797506012,641.3857076246717,218.26025255198172,179.24940796775832,220.32034289958733,378.9742369577176,1.6541438290606356,1.6697408193423307
26,19.09,19.78,0.7000000000000011,6.299739275331129,0.05997964604897879,0.14681646766191694,227.33399417366957,276.75442768968526,494.3528220881838,205.79961575012035,209.54875027020816,207.83303311377801,398.67701754663443,2.2030380054904457,2.2225363113967083
27,19.79,21.9,2.119999999999999,1.7667019777920732,0.021536366754598975,0.5901311484523875,180.70791523251583,219.9922446308887,314.99974914441043,146.6177853071656,145.56889549032425,162.06644466342547,351.85301037324905,2.850457636897232,2.873086423480724
28,21.91,23.18,1.2799999999999994,2.6300944574162592,0.020806475887606802,1.1440525012506624,194.90518235672758,237.27587417340754,370.85833625885897,156.17121198850901,140.29161349401943,174.91857174109794,358.3771425616674,2.568828629281893,2.5910519650316277
29,23.19,24.0,0.8199999999999985,4.165412091828078,0.06306010422001798,0.36558911184800413,228.91276234643735,278.6764063347934,434.98706939200844,192.5165947040735,209.16619687807972,207.52292944809136,420.17601669253884,2.5545519009128808,2.5745346029142633
