Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.06,0.54,0.4999999999999996,3.1933918200391282,0.018985217999213735,0.0002580371880623446,92.41884487645996,112.50989811047303,247.86285326661928,81.57967470300777,72.67232969915548,51.48121270910444,114.37567745169778,1.9901612147073149,1.9901740182597012
2,0.56,1.86,1.3199999999999996,6.483704576860367,0.05399354246285874,0.00023449852302362474,136.1572709658033,165.75667769749955,376.6208814905144,154.57699498031394,160.40590334492416,94.16895892849229,192.17620938098113,1.828182247659757,1.8281880933824346
3,1.88,2.88,1.0199999999999996,1.471034918075529,0.04672256619605318,0.012678634279965458,118.59442129220075,144.37581722528793,228.84513769007629,149.63354955607187,202.98288630194307,91.89206600559733,224.00628741443992,2.7171698891130687,2.714380127315213
4,2.9,3.4,0.5199999999999996,2.0904403322705174,0.02373167527392872,,122.21222504732192,148.78010005760933,268.4651288046832,144.50280603520736,149.8168982592453,98.9640562549975,221.14134444880133,2.327264696547685,2.320329563203949
5,3.42,4.06,0.6599999999999993,1.514283842587577,0.019780354792481372,,116.68631804035387,142.0529089186917,240.9587568118832,137.53927880496133,145.40671519831523,97.60150680094212,225.00774079195432,2.490416997951731,2.4759534724936594
6,4.08,4.9,0.8399999999999999,10.890483741107271,0.07498895703343571,0.01885632934790397,183.1113801730422,222.91820194979059,525.588058550198,209.68774189206883,212.7754288714914,152.379113510672,284.34219585618473,1.6785954692873608,1.649264821551058
7,4.92,7.26,2.3599999999999994,14.458798968687864,0.1200000672157768,0.023500325630281472,212.55380563212935,258.7611546825919,603.4441516710127,240.96830252147834,264.2599536008447,179.39423112908912,326.77675252553774,1.6781834886482958,1.6553332336698756
8,7.28,7.8,0.5399999999999991,17.392704570000788,0.14076524225929501,0.03579891622354041,230.64595833166226,280.7863840559365,661.8547488073256,257.9446174349706,283.5743020075094,198.44459119755348,353.17859115702083,1.6443036411958183,1.625505420507543
9,7.82,9.36,1.5599999999999987,13.745241654955569,0.12850722730510056,0.04999507934964019,229.863985681082,279.8344173508823,612.9107405321178,249.97679956336015,277.99972568286495,197.3497381489347,359.9909579792512,1.7818198066567257,1.762661369791256
10,9.38,10.34,0.9799999999999986,10.984665653908676,0.12922904185200118,0.06837722221262073,232.2486150234791,282.7374443764094,570.6046490940131,246.0407370840903,284.55585154393106,198.69278150350186,372.5152123213274,1.9478988923259004,1.928814970781791
11,10.36,11.42,1.08,14.762930592456632,0.16133735073988725,0.07633384719419209,251.71875126576296,306.4402189322327,645.0259491227876,266.8646441487444,310.5228046672096,217.10255074599593,394.03988148677615,1.8471958948235574,1.830823705643183
12,11.44,12.12,0.6999999999999993,12.385578037381723,0.14612814247959205,0.08613256916020587,248.65848569725875,302.7146782401412,608.0880046498581,257.4395738782586,298.52526580393845,214.60078945892548,396.3203198222443,1.9449740246600742,1.9285014555038587
13,12.14,15.44,3.3199999999999985,16.30115368779806,0.17878499544965862,0.10456857398933335,271.62012800443074,330.6679819184375,685.7605609299846,278.5867952443652,322.8282071536694,237.0427942792414,424.0103462617629,1.862871404094823,1.8490270441663799
14,15.46,16.32,0.879999999999999,20.250484484923508,0.23514940383946642,0.12140974742876091,297.7128198872918,362.43299812365973,755.6623516249706,303.3571279062214,365.087692038297,260.4132540129759,456.4281177110618,1.8390035853878006,1.8269345940308719
15,16.34,18.08,1.759999999999998,11.417970853332113,0.12381280234692331,0.0540555644129347,264.48568152113376,321.9825688083369,611.7804418481037,250.2264659254672,272.0372684318783,232.4366490312887,426.6287158192312,2.048404545291821,2.0333627811197674
16,18.1,19.44,1.3599999999999994,16.980651711760256,0.17517835932144207,0.14916770657300768,292.96770167670064,356.6563324759832,718.5606317925218,281.694120485851,313.2385017392901,259.4996526914003,457.5897613694486,1.905489711240387,1.8933785477411966
17,19.46,20.0,0.5599999999999987,21.201099474094065,0.23093252074554044,0.15379874219277076,313.8883512836794,382.12494938882725,785.8387879735453,305.471486760151,354.2766298126279,277.9866725978712,481.16201925715694,1.8546659209269738,1.843583841526051
