Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.02,0.51,0.4999999999999998,0.6400402801526108,0.013158677702748225,0.002716075869227624,66.71295897352162,81.21577614167845,131.34899849153365,47.232676372515364,52.367986545202086,37.482303972696016,102.45848877429908,2.8735667034894385,2.8736739389487274
2,0.52,1.53,1.0199999999999998,2.907677202224029,0.00691336234882928,0.013732333509387282,99.47439172602425,121.0992594925513,273.31939522390496,78.40949152858389,58.42161337680876,67.739470819621,140.58740870322865,1.8707065517036883,1.8706350333693589
3,1.54,2.15,0.6199999999999997,7.225152582833188,0.01410368628090439,0.01739761754179318,123.99933997513395,150.95571823059817,411.3673761919447,112.52563246078734,82.12206901985599,97.55748385241618,182.01377438908403,1.476264471889749,1.4762508819038624
4,2.16,3.33,1.1799999999999997,5.596822688152561,0.011762893507506192,0.026897159204516696,126.09490423338526,153.50683993629502,388.05314132519646,118.82131051164035,87.07271369573189,103.35848797769799,196.04449299262168,1.5915226518829517,1.5916684385883353
5,3.34,4.44,1.1100000000000003,8.371684386746054,0.021151754496424206,0.03721967774790924,142.743732123895,173.77497823778558,468.66133176076954,147.20763033404685,113.44104063315446,126.85293406580072,232.04157996648078,1.4598129013766636,1.4904616663042554
6,4.45,6.03,1.5899999999999999,0.8561295558051932,0.009943419091687644,0.08775503446573779,107.45572382640832,130.81566378867092,203.94727552360436,109.04091032536189,111.75595787473723,93.19801857489412,223.00086981466944,2.727071985484599,2.7262689447638655
7,6.04,6.54,0.5099999999999998,2.917237227081351,0.0281263041323686,0.020797507873154954,143.00604100488118,174.09431078855107,328.0053246003836,151.15669702219304,152.92523914628723,127.6561993349397,270.03105029456384,2.167227226110833,2.188158871062489
8,6.55,7.31,0.7699999999999996,1.235552130444198,0.02024029403411149,0.24845204833704632,124.83363651681073,151.97138358568267,243.57589023475506,133.8372182159727,147.8769746003618,112.75180413468581,263.4490630022149,2.6105468021500644,2.6172051513200274
9,7.32,7.91,0.5999999999999996,12.68699092851025,0.03590630660194551,0.06972131643716308,178.57730114226487,217.39845356449624,587.1962519720787,185.81934431171615,148.90704394718367,169.7671408450815,295.75416135983994,1.4222418782579433,1.4477993071928414
10,7.92,8.98,1.0700000000000003,2.801624121658837,0.010836665589009375,0.0753019323945519,139.9242839987964,170.34260660723015,334.15607536673076,139.08339777548667,113.51308276926602,127.27016206931893,256.9379663358437,2.0575263776966763,2.0957942007122794
11,8.99,9.91,0.9299999999999997,1.4728003365270699,0.049221259098291004,0.27448072446475275,147.20100836976363,179.20122758058156,268.64731174091935,165.81927565694005,226.74784440759893,135.7064557559926,320.2755266264789,2.77830584018975,2.8198129860068137
12,9.92,10.79,0.879999999999999,1.6675261544296585,0.026637355688525766,0.7326476149113458,147.0706745512246,179.04256032322988,287.6074816432442,151.03058019397648,163.854956143991,134.67513810922162,302.91224907004255,2.5635064598623476,2.5997401066965526
13,10.8,11.92,1.129999999999999,0.7847881291140675,0.007607544737517114,0.4256088713374064,122.13790237493677,148.6896202825315,219.09902277937638,115.35150002873132,107.92221617704281,111.72512114550736,262.0041066488301,2.840478953739074,2.8808241257885867
14,11.93,13.61,1.6899999999999995,0.8980309900956962,0.004244729333583184,0.5836824322113267,125.02253756370654,152.2013500775557,235.10741387910772,110.51921939710331,89.29943861290104,112.10788868367047,250.3920998516396,2.6827606042564756,2.718980321350195
15,13.62,14.45,0.8399999999999999,2.4002255228556177,0.011960422371562782,0.37317807389050495,156.65135269461516,190.70599458474862,336.2809504189734,143.16394552923475,120.14572052154911,144.52204850687173,295.6031160409349,2.2843648664800185,2.314089694437384
16,14.46,15.6,1.1499999999999986,1.9912506744678637,0.016042933677937597,0.38614650034925646,159.19245923715442,193.79951559305744,315.35094619563046,144.9875694317066,134.63276370584765,146.92498240925713,312.0354883272502,2.4966978427892204,2.5267746855423083
17,15.61,16.27,0.6699999999999999,5.346835885640919,0.031181391201798695,0.016949676609983002,193.5935576978486,235.67911371911993,453.95885573254037,180.00634450473484,161.70034956442882,181.94493104822922,347.83681201248845,2.0442420866344326,2.0680275899683234
18,16.28,16.77,0.4999999999999982,3.2945987351757435,0.029065090529852747,0.08646904885367641,182.4447740007136,222.1066813921728,380.03782132397373,167.16585594351778,161.34176635808208,170.4040688871258,346.58950996759813,2.3411746015587003,2.3673465332260575
19,16.78,18.21,1.4399999999999995,5.776263222729961,0.020715628590783654,0.11818433355153855,193.43488035538365,235.48594130220627,472.7038902754573,174.69860711956505,140.75904301935944,182.49194984932058,337.8632038549716,1.9465302770285415,1.9682207342726104
20,18.22,18.71,0.5000000000000018,4.481552285878619,0.016931938137763194,0.09730152624274331,188.04289298176673,228.92178276041193,431.60235696190745,165.81150986641103,134.96806724259386,175.6497749303695,333.03909197713284,2.0894481306444734,2.1123087157563223
21,18.72,19.29,0.5800000000000001,7.190914290648442,0.029561217899594285,0.1574525116077314,208.85943757462388,254.26366313432482,518.4225896274746,189.78180311717423,159.1520796378908,198.51131793251275,361.94548950200925,1.9031830441234237,1.9228005581551106
22,19.3,20.57,1.2799999999999994,4.00985210019891,0.08997642001073812,0.6058838524192404,221.56173410996666,269.7273284816982,422.2290653785236,204.78802446038245,256.1559943014437,202.83063890142893,421.5447323965875,2.5595716795348227,2.581249315485288
23,20.58,21.07,0.5000000000000018,9.283687849229635,0.16819375882999085,0.07613697429386397,264.7394709756744,322.2915298834301,576.3312258693552,254.2111077750721,325.3331680113732,244.04815733514042,465.2383862082997,2.1842201717158556,2.2015567434092516
