Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.01,0.86,0.8599999999999998,12.526385628457028,0.0949722688514537,0.0007775196377158885,132.74951828372716,161.6081092149724,427.964203474566,137.36831018070166,150.9339607225519,76.65140240386079,151.47594595010403,1.5845153278746156,1.5845153278746156
2,0.87,1.51,0.6499999999999998,17.332651567555452,0.09469489074391384,0.002060887853759251,156.3600114258857,190.35131825759984,549.7001386771503,196.71446075085876,200.5410490935626,114.47646179751817,209.58775931221138,1.384985711294907,1.3842313924051766
3,1.52,2.41,0.8999999999999999,7.15774002207793,0.08488384579386779,0.0003271066310188586,156.7748472654296,190.85633580139262,412.21350470298944,197.7303108545034,233.43251201212396,114.9424967336071,233.27989020902848,1.9020908164479309,1.8991231355302385
4,2.42,3.11,0.6999999999999997,6.068197378694609,0.08874884536142125,,164.30700903558468,200.02592404332037,400.5472638562393,206.8373932811348,253.25588102658048,124.09184913463446,255.89961468775283,2.051786716374758,2.016459209233623
5,3.12,3.61,0.49999999999999956,3.1386810498024107,0.03477422883569433,0.0008999999999999998,140.60304417047598,171.1689233379705,317.5057756681022,167.01270895701842,173.68591406412557,110.32258579014625,237.04193090576032,2.24029158142404,2.169321253997519
6,3.62,4.9,1.29,6.217510629450636,0.05793102375860152,,171.8345443751071,209.1898801088263,421.89115663945466,197.379886652366,203.83528088221246,135.4976082149317,270.0404969137276,2.01122196530979,1.909797543407523
7,4.91,5.59,0.6899999999999995,1.7527652143272379,0.023338708034659587,0.02021544617273246,137.07211295040875,166.8703983744107,265.97122366099643,150.48561951633923,155.8777476990591,111.06614905242483,250.8039852799671,2.635228615614012,2.47103344460027
8,5.6,6.58,0.9900000000000002,5.663272520410536,0.04894057100982477,0.0007000000000000001,181.1908396767401,220.58015264994435,421.889997971387,194.26789610279923,191.02289744345876,145.7110488492959,289.18541877937946,2.1134861638005153,1.9768096420697545
9,6.59,7.31,0.7299999999999995,4.29543699232545,0.03247879123851946,,173.34529639982492,211.0290564867431,384.6281375647148,177.54556196667664,164.05453731590558,140.42677110588235,282.95906089313115,2.2288692568614743,2.068174117192767
10,7.32,8.46,1.1500000000000004,6.16596277928963,0.059201113593032616,,199.3754632060712,242.71795520739087,447.1652828756649,204.44705998684262,206.05729400398437,161.05036207136123,316.7172512451111,2.183851720968626,2.0244638105956114
11,8.47,8.96,0.5,10.171559469165379,0.09922541398970429,,229.00922771707508,278.7938424381787,546.8084561648379,237.3459688500784,248.30981242440643,185.77150960407292,348.69681907065296,2.018932727307502,1.872849613783037
12,8.97,9.72,0.7599999999999998,7.496461125256155,0.076868561402066,,219.36289537971544,267.0504813318271,490.0029876541773,218.78092803429408,224.93051133641984,177.46063835647337,342.53685349984767,2.177317083217581,2.0088113641168284
13,9.73,10.22,0.5,5.516407024797958,0.03870345438093996,,200.11493590535133,243.61818284129714,438.6398792162137,190.07411687415583,171.97680177486689,163.3370503793385,317.8110119046842,2.228646850603226,2.040979257508318
14,10.23,10.89,0.6699999999999999,9.850231678269445,0.06456965184498165,,227.11249241979635,276.4847733806212,550.5074530452715,223.66522578252616,207.56453253852496,188.2195752474452,346.08557428578644,1.9763502514834919,1.8203071770641162
15,10.9,11.89,1.0,5.929781805024687,0.03082839772917454,0.0002645751311064591,203.75645077667863,248.0513313803043,456.91930124071956,188.54102607682566,161.14723502072275,168.05295340827908,319.26941445202937,2.163496272060978,1.986535306102713
16,11.9,12.49,0.5999999999999996,3.3056107330376565,0.012599831578099883,0.0012170783491907368,178.857304217056,217.73932687293762,367.98239373621135,154.48699483263698,120.94477212102016,146.17284777088045,287.90058645150697,2.3932075249286697,2.1910691765992705
17,12.5,12.99,0.5,9.482524252292775,0.03964168403527099,0.008718812883633872,223.34809658771795,271.90203062852606,552.8212847190275,210.79056070293765,175.52705985991156,189.41668543868636,340.559265461341,1.9226542235715773,1.7723980015408933
18,13.0,13.74,0.75,15.667919601929128,0.16470841067606143,0.005885664254030364,278.49801926256964,339.04106692834546,672.8730418371748,275.81811986754974,303.6471652910771,232.23922044299107,416.3635752574083,1.9576171965647278,1.8302878592875718
19,13.75,14.25,0.5099999999999998,8.900762973658125,0.02023776992271326,0.0023075792571966283,215.90930816062698,262.8461142825025,544.6307980831706,198.1569254075441,149.5665724561549,182.2064578268168,319.41181847762016,1.8799802339226535,1.7305846626200452
20,14.26,14.75,0.5,13.347189850735248,0.0978814740092468,0.010239291055217363,260.21531091154884,316.7838567618865,638.0525608519348,249.88056077890113,243.75530212267972,222.32999354220365,396.7685620249784,1.9262710348099386,1.7955890118196176
21,14.76,15.77,1.0199999999999996,10.380648353424625,0.05513072896273794,0.0144275212949115,242.21381927385283,294.8689973768639,582.5967341519141,222.35845345133484,195.0209817933967,207.36481792297303,372.3195567313557,1.9716366725851953,1.8312954435943003
22,15.78,16.37,0.6000000000000014,14.318804320516628,0.10031506216634066,0.029798515947093217,269.4979902269913,328.0845098415548,662.1789574817755,253.8406508883562,244.90724223354434,231.57130947395757,408.73411324800753,1.9145850923469112,1.7889040940671315
23,16.38,17.05,0.6800000000000015,12.51121553235684,0.14376225880187957,0.037635038640168296,281.6898863173532,342.92681812547363,631.3888121839747,259.53226943809915,282.7068506008539,236.55314502324725,432.1275399234872,2.1192779338866488,1.98886328591025
24,17.06,17.55,0.5000000000000018,14.117783720393023,0.07626725794291724,0.04295060852919107,263.7913852671881,321.13733858614245,663.4880655521571,243.99658193855427,217.46107916200938,230.58219817671275,401.8144769900994,1.8627331958489817,1.7387715998489075
25,17.56,18.46,0.9100000000000019,17.47127275810811,0.09538876715113145,0.028328008458459623,276.926687487639,337.1281412893004,722.5315840748567,260.96881860478754,236.97848643123262,244.9236911841545,418.52449203735114,1.7819803567368466,1.6673341371174362
26,18.47,19.0,0.5400000000000009,19.45280467404277,0.09058947439318034,0.024574260011190518,278.52923962405373,339.0790743249348,755.7327827057891,264.7387910079775,232.34083462441836,250.41611052559645,420.23857309449835,1.7026338168222062,1.5930427145578103
