Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.03,0.55,0.5299999999999998,1.8540008007216213,0.032014912379862925,0.00031301691601465773,89.20701360529031,108.59984264991868,199.6969487850255,82.63196571973536,98.17334062255358,48.555720294019366,119.33537567317869,2.450837347458898,2.45083636026152
2,0.56,1.3,0.7499999999999998,1.0642124496908594,0.027389952842061152,0.001997223472526333,94.19498078790733,114.67215052440875,184.45908714400366,105.35683611988915,128.66464541923034,64.2427277293165,163.5077293153742,2.7573524566523506,2.757356460295482
3,1.31,1.98,0.6799999999999997,2.67574330987611,0.0422950423363325,0.0003130169160146572,124.54006260687012,151.61398926053786,277.79646013728706,146.89553552169423,171.90927676457008,89.65516264531524,202.31965612362293,2.321459206020384,2.321575713577643
4,1.99,2.48,0.4999999999999998,2.7961798701577774,0.013744720672839971,,116.09495576550273,141.3329896275686,291.31572170368645,134.23416580867976,113.96715334338757,89.62620628543652,189.21663745077225,2.021688624776581,2.0216117835081673
5,2.49,3.15,0.6699999999999995,2.4659659767523676,0.02755992567426365,0.04052088655212139,125.6123313739314,152.91935993348162,284.7511962785578,152.41721931323136,157.4971905420667,99.46978473370598,219.45736245107992,2.249395231872929,2.233617270642632
6,3.16,3.84,0.6899999999999995,2.2424283471143203,0.011091649279058058,0.004017981742487005,119.96402369755059,146.0431592839747,280.31713457524376,135.31235343315956,112.95841437161592,96.6297479569336,205.81421588484488,2.1659659393028097,2.109520538608368
7,3.85,4.34,0.49999999999999956,1.831933774485351,0.019500459477690735,0.0018745591778983974,123.53030510757775,150.38471926139917,263.32041697504656,143.88932941695398,143.55871559632394,102.77372220434276,230.16699782560173,2.392071391649296,2.3344033564508915
8,4.35,4.9,0.5600000000000005,0.9116312927351984,0.00937447026671323,0.142210017446472,107.46675114766715,130.82908835368193,207.78501382130582,121.61074597368265,115.14526235408735,90.47542341848607,214.6948323812164,2.678047685328639,2.622483241601076
9,4.91,6.32,1.42,1.9328670528599714,0.023266923031828507,0.985287813246212,137.68893519644246,167.62131241306074,287.6588269800009,151.8903871589475,153.29707318077877,114.67432796984026,255.06155504711938,2.419279074495222,2.3288236974041587
10,6.33,6.82,0.5,2.8764654639174516,0.07901882760195468,1.062049694685917,168.8776048446694,205.59012763698874,336.98339841627666,194.08827247964257,257.435767871609,140.52419591611718,312.2924171600697,2.519630514070988,2.433084795072479
11,6.83,8.17,1.3499999999999996,1.9175792721271758,0.02011912831086901,0.9734528399192124,143.92982878271772,175.21892199635207,295.0973897371372,149.06658324208456,143.356316515175,122.69800863479436,269.3786261117693,2.4503539560137453,2.3614523739901987
12,8.18,9.46,1.290000000000001,1.3789563597681485,0.011018162349632744,0.8874482889216172,135.98214429851203,165.54348001557977,266.89792262887886,133.28294190047572,119.13581224095795,116.45030954674857,258.9238684233931,2.5701692693076814,2.479672474862053
13,9.47,10.74,1.2799999999999994,2.009593136433315,0.08844553772902937,0.5648628666587615,174.40707027731443,212.32165077238247,305.80224076313937,188.99357145641804,275.30173755376535,151.78182970381314,352.32606400836215,2.8844752561681,2.8051923866654525
14,10.75,12.43,1.6899999999999995,3.5719630152074604,0.18269477464227504,0.11870023926661857,211.40590939298679,257.3637157827666,376.8170231851811,228.32541889682915,373.4730130558194,181.91468552026615,402.52353530838474,2.8018647010666466,2.7390034781941774
15,12.44,13.15,0.7200000000000006,4.761855119051946,0.21730905008220705,0.017100000000000008,231.6627290627379,282.0241919024634,424.5328436993028,243.3955988959195,392.84905956554144,197.75902925467983,423.11859377918324,2.69950825974503,2.6439141503466934
16,13.16,13.9,0.75,5.59237746269731,0.26091319694926396,0.0195,246.07435467774118,299.56877960768503,454.00279941160346,256.5882647606956,423.8234008153526,208.70181042363822,439.98789625434057,2.6693234190721005,2.617606210270342
17,13.91,14.78,0.879999999999999,5.343680163237894,0.34795699776625344,,255.43046544126585,310.95882749371503,448.7639667773517,268.0816701148897,491.1814851751168,215.8327234249898,463.4171561930182,2.8137409342119803,2.7639687526630086
18,14.79,15.44,0.6600000000000001,4.957387375962681,0.16212518876720378,,235.77130622806476,287.0259380167743,438.4380191892757,230.46310959922744,327.86487006912955,203.33760352944745,424.9782706655606,2.6428308974803,2.5925110359348005
19,15.45,15.94,0.5,8.960895257632805,0.5739157579794272,,302.2452438468442,367.9507316396365,551.9999311572461,315.3467434174009,616.1216624241919,248.51772213500948,507.9025395308683,2.6701917017041086,2.628075323798297
20,15.95,16.77,0.8300000000000001,7.746627889383621,0.5258722225860072,,294.7198158191592,358.7893409972374,524.264274074074,302.4244905987334,584.5517516303953,244.4004035934703,506.907841906842,2.7510181286393176,2.709070348181833
21,16.78,17.5,0.7299999999999986,3.829739364858115,0.13174320541772422,,228.99264729682127,278.77365757873906,402.37607105979976,212.20886794745942,293.4914404469406,199.42404264000075,426.2224387644852,2.812847597437838,2.7643015522967014
22,17.51,18.0,0.4999999999999982,6.204223140379455,0.30848509971742,0.02066305973262788,273.9494283280523,333.50365187762844,485.75211982944313,264.5626580687974,441.22500849480326,231.67459252084484,482.0594366339982,2.7632339104150256,2.7209936030272046
