Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.05,2.18,2.14,0.31180054627502024,0.0007168662572158446,,56.43090461761165,68.69849257796197,110.87967158281036,37.45483585082403,26.673394791176978,35.5867747605037,91.16467858400934,2.8266364735867615,2.8266364735867615
2,2.19,3.11,0.9299999999999997,2.95039417713338,0.00837339312951203,0.0003000000000000006,114.46349288263002,139.346860900593,302.76447979663425,95.12666105244298,72.1790216353163,90.80680973426075,185.15105548961134,1.8978907086713324,1.8978907086713324
3,3.12,3.61,0.49999999999999956,5.519063429210306,0.01958213546889024,0.00039698540139777974,135.99412599265264,165.55806642583804,393.9771669445714,124.43036565748902,101.44430038580603,114.09364746867817,220.91102027526557,1.691116881486085,1.6911168814860849
4,3.62,4.11,0.5,2.8740154594355043,0.00960935857038834,0.003284643641905774,121.2682655727785,147.63093200164357,311.3342516983935,109.55147851375729,85.51836530711843,101.75299176155858,207.57497077788096,1.9413049864568361,1.9413049864568361
5,4.12,4.64,0.5299999999999994,1.5340190947490098,0.005274274740208607,0.007595561269316767,108.10604185166387,131.6073552976779,248.0835430780859,97.27065495534207,75.49432410596361,91.57418267428285,197.2613160632848,2.2075913386393378,2.2075913386393378
6,4.65,5.5,0.8599999999999994,9.318163668572572,0.035181361644087014,0.014386424298858036,158.47473076013347,192.9257591862495,501.2640112129562,163.13145422878495,139.46564545221753,144.78107958565536,265.5198717960806,1.5073138719429937,1.537869719866197
7,5.51,6.1,0.5999999999999996,4.2031140167103915,0.041381077943372424,0.020577505989997243,153.14827136972823,186.44137384140885,374.8704675302874,160.11340063994712,168.80083400285633,135.85945525461858,278.9661082286534,2.011873529962419,2.0264844127959636
8,6.11,7.35,1.2499999999999991,6.272197497494793,0.06861982310971203,0.01061006550118043,175.95196826285536,214.20239614608525,443.1406645793991,191.4664213878903,216.32309237528818,156.34564360891477,310.11914852588205,1.9310959206040177,1.963002201772029
9,7.36,8.8,1.4500000000000002,5.3367441272145095,0.07171486537779713,0.02058440921388888,179.79375422214727,218.8793529660924,424.0481411375343,196.29018571724396,230.7891571827034,161.30920531191066,326.2857309473338,2.0696219175888397,2.103568453051351
10,8.81,9.3,0.5,3.6836126383154735,0.03906694179492415,0.011191853496960131,165.30966107205975,201.2465439138121,372.3394302751895,172.19741508736988,180.43048982129793,150.13470968497865,309.5738220147079,2.181433372346021,2.215985353338541
11,9.31,9.84,0.5399999999999991,1.9740763533276697,0.028538172196828138,0.028334178487290626,147.11069350172795,179.0912790455816,295.93073038056826,153.9797280019345,167.9645767771074,135.79731559984177,300.02980571269995,2.4872600287428606,2.5265125010375993
12,9.85,10.43,0.5899999999999999,3.3996468698337377,0.04384475172610061,0.04863633877077125,168.92156441198762,205.64364363198462,366.8047381877809,175.3959853059632,192.0173584680834,154.62687334728744,323.1869075983482,2.2659136546381435,2.299020399887059
13,10.44,11.02,0.5899999999999999,9.436597866052812,0.04609191775497838,0.05189049545560133,195.97516308042597,238.57845940225758,542.6383981877818,197.59231746171812,177.07902589960702,182.71054709290567,332.48533873293655,1.7083192021388667,1.7318355246352821
14,11.03,11.52,0.5,14.660553241510778,0.05880337245086368,0.06213510038308592,210.45173540483577,256.20211266675693,645.2239242247229,216.89723668699207,190.19234582812447,201.410622081724,348.648695665081,1.516121764470136,1.5352211689682298
15,11.53,12.31,0.7900000000000009,10.750881517563467,0.04798273607223024,0.07147697967239204,204.1413332976013,248.5198840144708,576.3950217777325,204.58180844299596,179.7516133029062,192.33508980695683,343.5668655192173,1.6642180199785837,1.6851848616997607
