Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.5,1.25,0.75,9.765875044612283,0.053195394024935,0.00042684345879085437,134.516061873176,163.7586840195185,427.39176100310056,150.07228989582316,142.69531829180124,91.71306961223169,178.19970289504275,1.5743116614442973
2,1.26,2.17,0.9099999999999999,19.004375652124377,0.09847752516842255,0.002818970918940958,165.5834856394092,201.57989556101975,590.3750039529689,203.38071651939742,205.4961081042874,128.84433161200914,231.24862922228067,1.3483979222377331
3,2.18,4.24,2.06,23.853935524487436,0.11869518103441298,0.013232689584365234,191.2570559565784,232.83467681670422,684.8127894022481,231.14419143509812,232.53045914864987,160.69865728047512,277.7215008726187,1.3152234585673122
4,4.25,5.74,1.4900000000000002,18.78623309167209,0.08414790554984666,0.009691326919756021,195.3666993841671,237.83772098942092,653.9516144080625,223.92269590217657,208.13021198315727,171.3031947682377,297.5470254715904,1.403215173558752
5,5.75,6.41,0.6600000000000001,30.13071951396292,0.13734262748427764,0.005974845104151912,222.0470260736949,270.31811869841056,798.8553507097531,262.5568380434336,257.26309662057264,201.88176821580447,334.7272686081982,1.2807391026146466
6,6.42,7.78,1.3600000000000003,17.1164923861135,0.07285161097243632,0.008194568919380337,204.4417662310498,248.88562845519093,653.6070997269699,226.05727419959078,202.78216728905514,184.27821805524036,319.1549249520006,1.4633896764914105
7,7.79,8.28,0.4899999999999993,22.183827658531214,0.09767582048168144,0.010356792454955594,220.81452387066219,268.8176812338497,730.6081697269208,247.60753598424196,228.99457502165734,202.93922632829808,342.8754937441407,1.3992996802054416
8,8.29,9.5,1.2100000000000009,16.758219320780707,0.08196925340885113,0.013420243342633559,218.08481187465034,265.4945535865309,663.0891566561686,235.7865218604913,218.17195390418078,197.56385019459432,343.1163043454991,1.5371260790387018
9,9.51,10.22,0.7100000000000009,11.449572947029793,0.07309657458591087,0.026847876770785997,214.68696730624328,261.3580471554269,579.3179805202449,223.53443093364726,215.0724748540566,190.6861375159749,346.0856408986492,1.7566047441060777
10,10.23,10.88,0.6500000000000004,14.62052997969357,0.0822834409149307,0.04369596362042721,224.12102291993475,272.8429844242685,640.1057199043057,236.15202406620259,223.7391875511914,203.256837508267,358.16911412764836,1.6417105855232248
11,10.89,11.38,0.4900000000000002,10.048641763513952,0.0685550384922203,0.02560585474415303,216.3729528147944,263.410551252793,557.8352693584019,219.8676457882116,212.52294193161973,192.52285468133073,353.56060337891626,1.8439940630385299
12,11.39,19.25,7.859999999999999,1.1906513869998099,0.008477782333872077,0.5697702948891554,149.47149770798924,181.965301557552,266.3768387887711,124.48152694235088,107.5904200502948,129.71375811617787,286.7411158319065,2.8374477295749636
13,19.26,20.23,0.9699999999999989,5.814184390662899,0.10842959630794415,0.043899123652223614,242.80957942139736,295.5942705999619,478.9834393002619,220.8764183250245,267.82138448646276,216.74354490157498,432.04160311915865,2.4533623501955315
14,20.24,21.42,1.1800000000000033,11.126336258665358,0.35212742972540384,0.011400000000000002,308.1439772879245,375.1317984374724,616.3731892530323,296.0789341934155,459.2657683670166,266.34700699181343,512.846249243465,2.390270191439278
15,21.43,22.38,0.9499999999999993,3.391445186950902,0.06651521319855382,0.49560247217491477,221.54803358485483,269.71064958156273,396.03849775784204,187.2672503627601,217.58164228806947,198.22436696636484,414.5844243305829,2.747851095750099
16,22.39,23.13,0.7399999999999984,10.856928753487285,0.2877448488892319,0.056086128096181305,307.016626091294,373.75937089374963,616.1188116412228,282.8715022252388,403.88462770126034,267.51348688321843,510.8043417014808,2.376834374380602
17,23.14,23.91,0.7699999999999996,16.610842558848802,0.5672769577125484,,357.977815416363,435.79907963731085,727.2425563799826,340.9397168364783,566.7736870315726,303.66792865420337,564.3856809294538,2.328876985935992
18,23.92,24.91,0.9899999999999984,3.6851087114267322,0.0861938367738417,0.3063144120677031,237.1436842742715,288.6966591165043,412.87123248530577,195.42295533700837,237.20533732440555,211.24737623446848,440.9941893801664,2.8165689630289856
19,24.92,25.41,0.48999999999999844,11.047913241248436,0.35507388223548203,0.060287432168342134,324.8863184566296,395.51377899068,626.542400283337,291.3598918851267,438.2178396114792,280.63781921421065,538.5441117475124,2.475465372025541
20,25.42,26.39,0.9699999999999989,4.872367608946828,0.12857979230424627,0.05264038714565183,260.6215623229893,317.27842369755257,459.65400276377113,215.61113044870675,276.17704561191215,231.11448519415654,472.5208572614971,2.760137235071373
21,26.4,26.89,0.490000000000002,8.826482484319952,0.2854627723367845,0.008500000000000002,311.95511800242616,379.7714480029527,578.2086648702212,268.8060862406687,389.88438439076117,271.10732634270505,530.2237576587546,2.5896911500736004
22,26.9,29.47,2.5700000000000003,4.545567394186244,0.11009546200223735,0.11431131317087816,260.4889289895411,317.1169570307455,452.4991076504375,207.6316038940255,256.09530259218064,231.2278856467728,472.794167628225,2.803474167353739
23,29.48,30.0,0.5199999999999996,5.991361825567986,0.09133493114314369,0.06193452825295327,268.54336317856695,326.9223551739074,504.96849614417397,210.83890699982072,231.24631387687486,240.49251050906616,468.7594679238086,2.555928167928709
