Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.03,0.57,0.5399999999999999,3.6815846032653172,0.017261895424520696,0.0007613987237173874,95.80326949401612,116.63006721010652,260.32716631783103,66.19324591454797,61.08479470230796,51.368978351339464,111.57857174095112,1.9606644836730431
2,0.58,1.92,1.3399999999999999,1.3244641344525854,0.0654181803910003,0.008762179444554579,109.9877854551349,133.89817359755557,206.04574268308863,110.26647602534939,169.9428164669689,76.83670453786193,196.39779080238296,2.8643196147881014
3,1.93,3.58,1.6500000000000001,2.090428588133268,0.06277304942189364,0.5363622550102116,133.8691612147619,162.9711527831886,272.07209561230815,142.86669402835605,195.36125245652588,102.94906055496978,241.7026363439455,2.5420637423653742
4,3.59,6.0,2.41,0.9894062702353856,0.028888847798090447,0.4764710136843946,118.27107821793561,143.98218217835657,219.0198229885333,131.26494077912008,164.35741242475711,101.23834322098983,250.3057851258251,2.800543784268122
5,6.01,7.32,1.3100000000000005,1.9252443218643056,0.044360934688854436,0.8567874620590615,144.3441883039626,175.72335967438914,291.3165782796403,164.7089340224888,204.68603585372233,126.8537751456974,289.7452904946995,2.535449145949681
6,7.33,10.08,2.75,1.6510705848881813,0.04098300246114545,0.5913103607013086,147.61159620251536,179.70107363784467,280.4314191115588,162.62861564731838,202.5112042451086,132.66866199270015,306.27212841148406,2.7002112262892357
7,10.09,10.8,0.7100000000000009,1.2057679152960221,0.029400818424646365,0.44261338566170594,142.1507366002141,173.05307064373912,253.3703064142179,147.94740305402976,176.80117553421272,129.90512074046865,306.76789783148683,2.8901173325247456
8,10.81,17.41,6.6,1.4083385227576681,0.08105973035012512,0.6224014041829766,172.53914154538307,210.04765057698796,278.87200576960277,177.3527878882736,272.85100345441833,156.71419071708902,377.2363180772173,3.1690840007139793
9,17.42,17.91,0.48999999999999844,2.558280575768276,0.053845856264366686,0.4124704247016835,194.6682882147488,236.98748130491146,351.1742437877621,176.06138589129705,206.28541898869136,176.17389792030824,381.1925937601089,2.769048042768344
10,17.92,18.41,0.48999999999999844,9.133026180325757,0.19598801806086422,0.18047484196035044,268.7637750767397,327.1906827021183,565.3677733820297,260.8652056009111,351.78389352376206,237.39142211181345,458.3964348041327,2.2948114734470395
11,18.42,19.06,0.639999999999997,18.247569548224817,0.46838912281913253,0.025991631271277172,331.7609063974908,403.8828425708582,737.442611888569,338.5466604058148,540.2547639341151,284.3908408663885,520.087906252976,2.135722206119836
12,19.07,20.35,1.2800000000000011,23.3786205603518,0.6283006016756135,,361.6962758202014,440.3259009985062,814.6002253018014,371.5796090545812,626.1059104949048,306.25061507550356,548.260410335433,2.0932748056785706
13,20.36,22.03,1.6700000000000017,30.83414710726811,0.9021586667688012,,403.2037855461605,490.8567824040216,912.0072784246626,415.9625354975643,755.3424393673548,335.11060853153265,586.5076097269878,2.069028767434452
14,22.04,23.79,1.75,36.618930123422615,1.1522051622377694,,436.8004109826732,531.7570220658632,981.4778996680257,447.44903581808853,852.3251197294901,358.24657339506973,618.3200937190742,2.0734878349641415
15,23.8,25.0,1.1999999999999993,19.63202303843134,0.671863785134287,,379.7321638618879,462.2826342666459,778.2336369372073,360.0338137229199,610.3326129516552,318.67730252817114,583.0054614879863,2.3113586583037264
16,25.01,25.5,0.48999999999999844,14.965932027728698,0.672587431893607,,369.2323283285483,449.50022579127597,703.9488911472229,341.11890920856763,601.5232908774434,309.44716645806466,587.0227762348691,2.509008805641131
17,25.51,26.0,0.48999999999999844,23.85972865850726,0.7078246880318366,,395.0157372278521,480.88872358173364,842.9937633450423,375.49834431211013,622.3864371552626,334.1666504342078,595.9242660900572,2.200667632708252
