Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.06,0.54,0.48000000000000004,5.370712754232552,0.03931409127078535,0.001209644500896327,105.20760260548803,128.07882056320275,302.31695131208863,98.39069998129652,96.48003222122647,58.93863292014185,126.21230383074229,1.8315419971800195
2,0.56,1.04,0.48,12.55761469874306,0.08587428816292274,,145.52916443772733,177.16593931549403,467.0972355057611,166.1759754456532,175.0291829378496,96.96346236695314,186.52432741321033,1.5544332065849729
3,1.06,1.54,0.48,9.526298200600117,0.0789572726756728,,150.53076370013594,183.25484276538293,441.46741480511196,174.89984556539426,189.63529170700906,106.21634829435884,208.74143745296465,1.699577780425402
4,1.56,2.04,0.48,6.307817759937693,0.05760624562277388,0.001121348001003191,144.92305514412206,176.4280671319746,389.58832509535625,165.63659056778403,176.80332555031526,106.83052284969727,217.05465635403468,1.8639280774720854
5,2.06,2.6,0.54,8.662299845151246,0.06886347910632898,0.004512286417481111,157.7255950956686,192.013767942553,451.2537290223777,184.46113333163896,195.0592063081309,121.96172346720418,237.7456524608423,1.7208778788094756
6,2.62,3.4,0.7799999999999998,11.90641500540776,0.08540349924263264,0.0038887825537259582,173.1100611285253,210.7426831129872,522.6011611046798,205.3794833480962,217.12265042561194,139.5491597210212,261.4356280330282,1.6038122655271945
7,3.42,3.9,0.48,6.116583507431917,0.06250815768045946,0.01417688205808943,159.97176269813943,194.74823284990893,413.2555625455749,187.52898526383566,206.09200795367548,130.52440677322912,262.6195073477083,1.9104548190384172
8,3.92,4.4,0.4800000000000004,9.124063963231361,0.05238051689203966,0.007156453385752385,167.84374238630565,204.33151247028502,487.51365781151776,189.61234193381435,179.61515496754132,141.19240766189594,265.9020772248447,1.6645206336885705
9,4.42,5.16,0.7400000000000002,12.235016083668059,0.0720444828038362,0.02345450673807331,184.57523534516304,224.70028650715506,553.1619371107566,208.29755401389124,203.15814769862433,157.26070493676136,287.8098269039305,1.5957183926413363
10,5.18,5.7,0.5200000000000005,10.0915052244676,0.060219093102986114,0.032101586710539684,181.8909725762613,221.4324883537095,520.5770848079645,201.19281676432425,192.58527382478388,156.15373487295523,290.01196507036957,1.677242971096464
11,5.72,6.42,0.7000000000000002,12.662848212406786,0.0856823490782493,0.03581105068684378,198.80037698301103,242.01785024018744,573.876827100616,221.1877912970272,224.28681116725426,171.26475001275008,312.6631303471104,1.6511373759722388
12,6.44,7.08,0.6399999999999997,16.427855489123697,0.09883652620603355,0.03245950201287752,211.0380310615538,256.9158639010223,640.5920502445343,235.10091937237524,234.9577089668453,185.4030429436427,327.96478038790656,1.552212978344181
13,7.1,7.58,0.4800000000000004,11.12638257865182,0.08570989478113628,0.029981799870870848,204.4643007650876,248.91306180097607,556.644045939189,222.6900810853144,230.12020054647576,177.2452305563621,327.7907436334081,1.75481294263786
14,7.6,8.44,0.8399999999999999,14.749218118885558,0.1041609229413625,0.04308021351007661,219.0985774224937,266.7287029491231,625.3422214354462,239.07061264863108,246.4518651471686,192.26165195286993,344.5194360574251,1.655535157752753
15,8.46,9.9,1.4399999999999995,17.3691223801254,0.13840844958977075,0.059238494621716514,238.04117138956084,289.78925212642173,674.6105387504374,259.7121383418621,282.0433708553024,209.2209338246152,370.3125653057909,1.6584909499289393
16,9.92,11.54,1.6199999999999992,14.803354853464084,0.14028402289996245,0.07701165120272656,244.32100944352618,297.43427236603225,644.7225925438684,258.9460145875404,288.93880481441136,213.7668617267988,385.4482653288796,1.790080375162096
17,11.56,12.36,0.7999999999999989,12.357327184023939,0.1311762952256786,0.09166114241419575,244.37015061611893,297.49409640223183,608.5028323514746,251.99150247897796,283.09332181639365,213.51214265817856,392.28858123693715,1.9071046220220644
18,12.38,13.04,0.6599999999999984,15.860203053850986,0.15710126458964663,0.0953781991204258,259.60906789880494,316.0458217898499,673.2643332879346,269.51105365539775,304.0110011848363,228.49845533860986,408.5837846847077,1.814343256716695
19,13.06,13.68,0.6199999999999992,18.313814541148016,0.17025030137895492,0.09619019182506969,268.5047931684318,326.87540037896053,714.7822434050156,279.48106687110794,313.34561733076004,238.17231626818165,418.64557807505577,1.756940992523442
20,13.7,15.5,1.8000000000000007,16.480780912212243,0.15885329410278215,0.10984820577221208,269.36669947182986,327.9246776178794,692.6864918748581,273.5540428521124,303.95129322780514,238.97757526336017,423.8429420979578,1.8234265299584116
21,15.52,16.1,0.5800000000000018,18.4421803512924,0.16915777619878183,0.10768390837459428,279.09437914727937,339.7670702662536,728.7571984566869,282.16063841679363,311.1105492117534,249.65418132558653,436.4433673225966,1.7862298651790811
22,16.12,16.6,0.4800000000000004,15.925631695347281,0.16877440101066393,0.1267621220201674,278.743515250466,339.33993160926303,691.6157956199852,276.3406523583738,312.25099456387034,246.72505501321402,439.6307185813426,1.8914975488094143
23,16.62,17.1,0.4800000000000004,19.051388038132036,0.20566384277335648,0.13460307767200744,293.0023215152865,356.69847836643555,742.7197740170483,293.7879283245293,341.2238958437586,259.5262869261825,455.1270943938223,1.8413024159677815
24,17.12,17.72,0.5999999999999979,9.272385539014676,0.12098419217216116,0.10143772358689342,257.11807304184106,313.0133063118069,565.4538089099606,240.93099684687746,271.5731539537922,225.9253126524689,426.0406929363029,2.170980222088763
25,17.74,18.94,1.2000000000000028,15.153420223941586,0.11192330173145382,0.11418625850354763,269.615096371368,328.2270738434049,685.8013096569418,257.956929962133,257.1103284906815,244.38498179327559,428.8199400689398,1.8356074650119716
26,18.96,19.44,0.4800000000000004,18.31470303360018,0.14948097164720964,0.13221973023205927,287.485237053838,349.9820277177159,741.1093668798363,278.2770356658547,290.7003317245565,260.5589358689594,451.09992407464085,1.8022683910924064
27,19.46,20.0,0.5399999999999991,23.023387230030814,0.19109822318040726,0.13042143668269365,303.80831931893397,369.85360612739737,810.7820492161495,300.7272308292439,324.406133324588,276.9209253928562,469.7498399888718,1.728010592366614
