Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.03,0.52,0.49,2.851534339805632,0.037281453224241,0.001501923458410169,97.6496502014346,118.87783502783336,234.22515051841884,88.06507003740182,100.52434496062415,51.60244571804547,120.58848373693368,2.2612923264876317
2,0.53,1.03,0.5,6.195983233834234,0.1570137898649693,0.006768661971529298,149.1308478273556,181.55059735504167,355.6846988313568,171.84789864772623,260.44262332793943,91.39541522962587,199.3290763260468,2.1760604596574393
3,1.04,2.49,1.4500000000000002,4.232968889629095,0.025402962624704883,0.001044860442743293,125.54301986138583,152.83498070081745,333.00523713204666,145.92704044171882,133.63431217851274,93.02945966309957,192.28726302033965,1.90219363731888
4,2.5,3.24,0.7400000000000002,2.5254671174694807,0.009002792528531211,0.015544990335779428,117.20643533837007,142.68609519453753,287.694425618274,134.2589282124343,108.70344309525161,91.39327864870287,190.60576934627943,2.029452300610128
5,3.25,3.74,0.4900000000000002,2.5953926616907763,0.030129885169199955,,133.82691217613774,162.91971917095034,296.20454111013936,159.51516952956533,166.0557843953157,107.20007672747262,234.5810145313549,2.237722045979147
6,3.75,4.24,0.4900000000000002,5.135454389996715,0.03211729765440473,0.0006498303990766311,153.8712689932968,187.32154486140473,389.80514706011763,173.9447105094035,158.8952824828505,123.40800256232305,245.92692864363633,1.8493042268766728
7,4.25,4.78,0.5300000000000002,9.507784240176257,0.06045684228590176,0.002186713603098687,182.2988637431103,221.92905151335154,499.301340466169,207.8139968529513,199.86540152350335,147.04290068668004,276.6612454286826,1.673056874581265
8,4.79,5.28,0.4900000000000002,5.214482578507595,0.07333829016839565,0.008157533742168637,177.22787117871707,215.75566926104656,401.326547862982,202.8221964778325,231.67944821931172,141.26186052622802,290.3493272710795,2.067194034030708
9,5.29,6.21,0.9199999999999999,14.132979366915608,0.0888385545167259,0.0036083531924223,208.86671722337692,254.27252531541546,594.9578467077855,236.78580232425304,231.47212769066405,171.886283741697,310.0742182654966,1.576392148009967
10,6.22,6.8,0.5800000000000001,9.18277500243929,0.10133923558848087,0.003370371350989142,210.7866558450303,256.6098418982981,510.9032022007255,232.13105773978518,255.8722962659727,169.08294164213424,324.51533729964086,1.8782863413628361
11,6.81,8.62,1.8099999999999996,6.392364524030893,0.058049549387786184,0.0026495222356637477,197.42200792552177,240.3398357354179,452.171317958442,204.2726359319802,203.46557435805965,160.5560422282367,314.0911139387952,1.981735658547162
12,8.63,9.18,0.5499999999999989,1.4452934002233842,0.017227471045578653,,145.67995360070154,177.34950873128875,259.3521696096612,138.04789775279946,137.38017816095527,122.02145907664276,275.2272980858766,2.6625511739536707
13,9.19,9.98,0.7900000000000009,9.503159432637904,0.06159086317319595,,216.47850659783614,263.5390515104091,537.7652538154795,219.5136501509159,204.8318959232343,181.55500304113585,335.53976645747184,1.8001328118334572
14,9.99,10.48,0.4900000000000002,1.036924409055245,0.016765868818732113,0.04842295851757266,143.0532163170148,174.1517416033221,233.270081358966,131.98655657409222,139.3710016239606,120.64384971055716,283.39551576163507,2.9555221715213364
15,10.49,10.98,0.4900000000000002,2.1473503410922703,0.0283016973395615,0.01070605428102769,168.82099704408893,205.52121379280382,308.4051906056313,156.95752364213857,159.88773026738988,141.7961164201132,308.6984497222906,2.572991054716717
16,10.99,11.73,0.7400000000000002,1.365289348487662,0.017553824783229217,0.029626747720345018,152.65035700556123,185.83521722416174,261.1792793529348,136.77988171798793,134.46212324126364,129.70188316427823,293.3050269352047,2.7822821237825304
17,11.74,12.27,0.5299999999999994,6.329748486779356,0.05510525426090728,0.005149164067778925,214.09946349531262,260.64282512472874,470.90512281626053,202.90844348453956,196.31867550706636,180.6296321216368,349.0715647693788,2.065618396769988
