Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.03,0.97,0.94,1.098414861724657,0.02148206259917448,0.008370794188271658,83.57976170681283,101.74927512133749,171.8574993242544,81.09447353144131,92.21485943505846,50.24817018192262,128.5241436846744,2.67262212085141
2,0.98,2.1,1.12,2.374095065793338,0.003023548863407129,0.007588234188553183,98.007731604798,119.31376021453663,263.63849287987864,92.08026880032826,62.49431487242852,69.1955157369465,140.50028120704977,1.8979021063167139
3,2.11,3.2,1.0900000000000003,4.024779048962523,0.005878423199685354,0.019103983352682537,116.25159468038427,141.52368048046787,341.01768606138256,113.4242456372323,78.49484141179042,92.20712195352586,177.2274348502658,1.6867939827264895
4,3.21,3.7,0.4900000000000002,0.9955254147564961,0.00770204187355567,0.10595781057392807,100.14383104491765,121.91422909816066,208.39949829272362,99.58777626777064,88.94593099495292,83.12061111000033,194.50710465021822,2.4863718045047687
5,3.71,5.34,1.63,10.932798695076263,0.020965530609933884,0.034850431932718653,150.66508352783305,183.41836255562276,526.6344146706492,159.55929556140833,116.94357301532317,137.30131737405765,241.16054766472587,1.3626773362077782
6,5.35,5.84,0.4900000000000002,6.689959352484814,0.012340373366864953,0.043823841778332165,145.03056264357136,176.55894582695618,446.1516440457526,148.45577270533002,106.74559100344682,130.04908321893492,236.97221150991976,1.5683485103319141
7,5.85,7.04,1.1900000000000004,13.632694274151808,0.028562431379183743,0.05123450254442213,170.0088958063658,206.96735141644538,593.6403466270776,179.97011075083785,134.93217521347083,160.626693878682,275.2854871716648,1.3444213200864323
8,7.05,7.54,0.4900000000000002,10.701707107096807,0.027280556274329994,0.05841066548296138,171.90503538554213,209.2756952519646,548.0250006078809,178.10404001650429,137.52733856860354,160.00453140752157,281.9437817535659,1.4843498170040248
9,7.55,8.65,1.1000000000000005,16.686384201998123,0.039352281281370464,0.06492728517395677,186.82109353322613,227.43437473610206,656.0168040158276,198.9669410131445,153.45753771033054,181.00256439959057,304.5874084196193,1.32230209668482
10,8.66,9.15,0.4900000000000002,12.003190618768688,0.03891619543483652,0.07235987677916951,188.47683000406417,229.45005391799123,584.0275499040027,194.90759456458832,158.83967221458616,177.09232647096988,310.81820758231805,1.5192528356309691
11,9.16,9.65,0.4900000000000002,9.205364904150144,0.02265740290175707,0.07529257456120156,177.32969765185402,215.87963192399624,530.6698325667677,178.2172688776712,135.29864944255613,165.46330693277397,293.16884417336087,1.582049046665001
12,9.66,10.72,1.0600000000000005,12.738803118853014,0.03009839428747171,0.0823065913227587,189.625294950885,230.84818515759903,605.4761200921608,193.98531197259217,147.67632442314311,181.50657258661545,311.14719610530454,1.4630358064523756
13,10.73,11.22,0.4900000000000002,4.103314347881821,0.022110077293744278,0.10058441768123608,167.4613083065323,203.86594054708286,396.3447217657815,163.3795701227999,141.7875568199836,153.43775821883838,302.06926071370884,2.06034950494176
14,11.23,11.72,0.4900000000000002,0.7592436098163771,0.011695116938987175,0.22635871770621147,126.31259594893689,153.77185593783614,213.5942017322427,119.90439808870977,124.86029929450903,115.56831666450132,277.7307145486438,3.042187792980421
15,11.73,12.41,0.6799999999999997,2.792999379500882,0.02483549107127133,0.19678711598343446,164.4024442405254,200.14210603194365,348.44519039659343,159.59526312305067,153.56835077089102,150.50164358896666,313.23992735792257,2.3300050644384136
16,12.42,12.91,0.4900000000000002,1.6613813739590801,0.018131349329966233,0.16009171253716492,150.80489940666965,183.5885731907283,288.6679730657202,141.59186969138602,140.15129951851915,137.88960057982584,303.2069315983633,2.6195630959581
17,12.92,13.44,0.5199999999999996,11.296058359589987,0.02981405012355285,0.08891264730061375,199.41339926283223,242.764138233013,593.3094023409018,196.5977224848202,151.29566904891573,191.48933590123974,331.4036895363649,1.5716053998459825
18,13.45,14.93,1.4800000000000004,14.283810232967475,0.04279260558826136,0.12262500417246955,214.09537182469995,260.63784396050414,653.7205786827348,214.24164069433587,171.26568184731173,208.31213530689433,354.4741462512731,1.5189498609394867
19,14.94,15.92,0.9800000000000004,12.019616204481745,0.039002489924469724,0.1329203561399593,215.1340000689581,261.9022609535143,617.2421045404539,209.3557660656454,169.17539310409435,206.40858063981437,357.2980763522686,1.6262396372973638
20,15.93,16.42,0.490000000000002,6.042704687280208,0.06710427230702344,0.2002330655321306,215.50017717644116,262.3480417800154,479.5937326896827,206.10051736516226,218.14727962219075,198.14782592253613,386.0571691326407,2.16540067741778
21,16.43,17.54,1.1099999999999994,8.594663844262255,0.06249155792568403,0.08522479464109826,226.25302051504366,275.43845975744426,548.8506259503296,214.68779092376525,207.39564129021028,210.05658479647371,388.25449982716054,1.9581419290807989
22,17.55,18.04,0.48999999999999844,2.3035533218872373,0.029640616643219184,0.21542969117319136,181.22210925913868,220.61821996764735,337.68265750590524,158.67978417031756,164.0525612654304,165.48120929541548,353.1088658580352,2.658124428592912
23,18.05,18.92,0.870000000000001,7.925265769611429,0.04727830202689327,0.13221271818531843,223.45478816122736,272.0319160223636,536.2043678390443,204.5519130298229,184.73949572264945,207.700316094419,382.3080536346104,1.9793303945298704
24,18.93,19.46,0.5300000000000011,1.4886464193650826,0.02547360107057664,0.5446558462338819,173.34474874948694,211.02838978198415,292.58546637443374,145.8054924559938,155.80337059466922,156.72115436562927,351.7816071902536,2.9710222973360914
25,19.47,19.96,0.490000000000002,6.505021087646726,0.043081106454255745,0.05857945362380857,220.76590147731574,268.75848875499315,500.20429184739504,196.2962264230731,179.19719104073434,203.94906386199116,383.3678844049803,2.1100408183550154
