Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.02,0.51,0.49,4.047599339482692,0.05337304582751316,0.007589115355044621,106.23066272069407,129.3242850512798,266.1239672992843,99.09918006460408,123.11365432084524,54.908803062547484,124.60329855752346,2.1491469544625006
2,0.52,1.47,0.95,2.5198910793292417,0.08268138288185509,0.019685869474236554,123.24169628311182,150.03336938813618,257.9845518479806,143.50310209936137,208.99477546484414,80.92919763736151,192.59510739316136,2.527775058358746
3,1.48,2.45,0.9700000000000002,0.21192380877524744,0.007401985963494721,0.03666884563775074,68.54817187398243,83.44994836832646,107.52185344023692,78.75039133757349,95.43285567699097,56.52274307359229,165.44322477699637,3.523862235278414
4,2.46,3.83,1.37,0.2985967215436116,0.004905509665946298,0.06745318118827284,77.91997105218668,94.85909519396634,131.31588695035074,81.42969756688018,82.65359015889598,65.45043699778914,177.20170258469886,3.196941017130916
5,3.84,5.57,1.7300000000000004,1.2781561741126592,0.04124591431486639,0.05219531549611141,125.64741969568307,152.9620761512664,233.38412628195806,145.86113542145827,198.50047254924183,107.77522475702119,261.74170910502306,2.785577985564898
6,5.58,6.07,0.4900000000000002,6.824671456446417,0.044168365497351474,0.20615972017860557,166.48832945274086,202.68144455116268,451.13344764429297,181.45347279117112,174.56116001883967,146.61723759312812,282.6067730527781,1.7871063765234738
7,6.08,6.95,0.8700000000000001,2.8389674885892804,0.06399433541014098,,157.2514249017433,191.4365172716877,325.92472421628025,183.41048279129578,239.65157459600186,137.454506869855,303.0737054384147,2.4204735166465303
8,6.96,9.06,2.1000000000000005,0.7730322747861136,0.022149674897331863,0.11389262110758741,119.67137369660706,145.68688971760864,204.33393621733055,134.01286591017097,167.74597768116328,110.46958263485111,275.37839110703504,3.0314857926396352
9,9.07,10.25,1.1799999999999997,1.1863386793979638,0.03009863427739269,0.2684634507059965,139.2149917095358,169.47912034204336,248.45896579216742,148.41591030237058,180.38200079899633,127.0487734206943,301.6127145427726,2.8540484639699515
10,10.26,11.39,1.1300000000000008,2.2853431506939943,0.04721031685425272,0.3596306109337167,166.27653092056718,202.42360285982082,320.09947384304627,172.6502647401064,207.53968007646793,149.6122019766771,330.75029619524616,2.594910770001771
11,11.4,11.89,0.4900000000000002,7.533645905656509,0.05383126356794848,0.04007804268138345,201.55093887307555,245.36636036722248,502.19081787483265,201.68082917759415,195.93602261450005,183.29893818633647,345.787223287013,1.919677330486368
12,11.9,12.53,0.629999999999999,14.130937432315351,0.10042960402420607,0.08152488277867191,232.89956210366606,283.52990169141964,641.3707708488764,240.48594965647962,245.0991842083027,214.16058480955408,381.3155612039509,1.7026378253004566
13,12.54,13.49,0.9500000000000011,17.497333152808572,0.12396329178925347,0.06933560000305557,247.1536325444279,300.8826830975645,700.2221386779231,257.5940090599096,267.4663301151838,228.73741049952037,398.85524721268945,1.6425906926387441
14,13.5,14.18,0.6799999999999997,7.204206958215735,0.09077688678886045,0.018665838630039996,222.41923673923122,270.7712447260205,501.6716739268507,220.14094993499853,247.5832306114806,199.54714158311305,386.4904185106322,2.1324318943049416
15,14.19,15.39,1.200000000000001,11.757832068979491,0.08413694670041284,0.032559090710410694,235.11651070927735,286.2287956460766,609.1581716123701,232.49358485002523,229.91618033865356,216.73862534842735,390.5707774660704,1.8156771148114468
16,15.4,16.02,0.6199999999999992,3.9110569968627726,0.04883456869125735,0.08131450712232158,198.91146250910634,242.15308479369432,402.8959039816172,184.54938174567667,194.50430006907465,179.8048661223191,366.5240710801378,2.4118175378123325
17,16.03,18.28,2.25,1.4456151764721563,0.026986063581813585,0.4535515326824457,167.8823865839883,204.37855758050756,284.4610667249003,146.6499955572769,160.40885422244608,151.9578688883523,344.3606982467091,2.965382124289034
18,18.29,19.08,0.7899999999999991,4.470579343166959,0.052728324765517656,0.24647745099681226,213.2652090730832,259.6272110454927,433.07488442209416,190.4986496019717,197.18713202439451,193.58233404839524,387.1841110119796,2.388749161069765
19,19.09,20.0,0.9100000000000001,13.035418524104387,0.05093961840886045,0.02230516964089611,238.3137904964689,290.12113625657065,651.2760480204007,225.0018033815785,189.32642185183806,228.02276786517137,392.96222223389805,1.6969817514360195
