Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,2.0,2.58,0.5800000000000001,7.52991549607084,0.019461969522663863,0.00019999999999999985,131.84171556390473,160.50295807779696,426.95123011648593,125.3684609974043,96.6529653442557,107.09689026857542,200.62050914568295,1.505956484633617
2,2.59,3.58,0.9900000000000002,5.694282565273493,0.020523949216184122,0.0016428045736199596,135.49732415074396,164.9532641835143,395.1654853363122,131.71916119198855,107.87412870066753,112.20155995043399,217.29045580034258,1.6824171645140773
3,3.59,4.2,0.6100000000000003,10.896136349652748,0.0499247064857665,0.008435311084657986,162.0629373494775,197.29401068631998,518.3490113863554,173.7039752867496,158.79796893748303,141.63763177383433,260.1949035887197,1.5241897057887557
4,4.21,5.82,1.6100000000000003,8.781752820705172,0.030111236459383385,0.014868790445722417,157.0130095516362,191.1462724976443,489.3149720075738,165.79175892020058,137.22182632375194,141.1153429233836,259.09797796205424,1.5681745688394635
5,5.83,6.4,0.5700000000000003,5.87995254785403,0.019121766937682923,0.022490666617589385,150.56474630118075,183.29621288839402,428.360241749031,155.34238670090056,124.05764953583653,135.68986852421963,256.31195717535,1.7314348166893074
6,6.41,7.02,0.6099999999999994,8.993809298288385,0.024114042358463605,0.01957613049385715,163.87153873234564,199.49578628285545,508.4943248985583,168.69636083488882,130.8612925331231,150.93501938471178,271.34238617577546,1.5568169156002336
7,7.03,7.69,0.6600000000000001,11.575184940979529,0.03334733094772011,0.025556572891660294,176.3050258581359,214.63220539251336,565.0604656518169,183.32761603448563,145.93669917937197,164.9416153363274,290.2083708881594,1.4907554169615218
8,7.7,8.19,0.4899999999999993,6.856966621834948,0.01937359537868808,0.04159703068061483,162.70251507842642,198.0726270519971,466.2879627558827,164.01996589955783,127.16416793138754,149.37071772509117,274.65663106434533,1.6951478034463483
9,8.2,8.73,0.5300000000000011,11.983188363010937,0.031287327293497674,0.03273566414542171,180.83425596001845,220.14605073393557,580.6139536295234,186.5925327908545,145.08670901103216,171.43822200617478,298.2703495306258,1.4794336017133416
10,8.74,9.29,0.5499999999999989,5.212304515075144,0.054447774048394536,0.04606823789679969,180.37026297640816,219.58118971041,425.23039113656125,189.1871545246235,201.4506931379938,162.03824256994292,323.69191882530873,2.095301155615545
11,9.3,10.05,0.75,2.672333585723866,0.04065578639487283,0.025806349171415305,161.06335392366026,196.07712651576054,332.1058329756919,168.6867203942131,190.74060080795232,146.4964686562296,315.6792906850339,2.4441122052473614
12,10.06,10.55,0.4900000000000002,10.225554341602244,0.07753964745587587,0.035224794152249585,209.91304481055354,255.54631542154308,557.2535996765614,217.66341072871057,222.27326971728507,190.8352994851553,352.3383388758924,1.8117489578530674
13,10.56,11.12,0.5599999999999987,14.501795195733115,0.051239431981602475,0.02501864850431105,205.51037943265897,250.186548874541,639.9281896029163,212.81300675078157,179.6314966070994,196.64547050662605,339.0412866139585,1.5111296207631921
14,11.13,12.17,1.0399999999999991,7.010430174262308,0.023590062910242512,0.06147219322276747,182.51867741032325,222.1966507603936,488.5149610283969,176.9452146126895,141.12000264219782,169.41009738654975,310.4676104984901,1.8000635344205744
15,12.18,12.93,0.75,10.016534196727731,0.0774851507870554,0.07465627548577244,219.62629284407578,267.3711391145271,563.955934748493,221.23297899376433,224.1583524099317,200.99205274946308,370.29454921476116,1.866433205473866
16,12.94,13.7,0.7599999999999998,1.9041999551615787,0.036746973271777505,0.45359206170623084,166.48880699037952,202.68202590133149,307.74409697858397,161.27487967290068,183.1655454844888,151.21858959938595,336.9711354721519,2.7346777335970684
17,13.71,14.2,0.48999999999999844,10.058027004322224,0.05567564115976825,0.055716235248007284,215.9646507653917,262.91348788830277,570.7877779652868,211.86845285664384,193.50791810204294,201.5107963813563,364.3557300810228,1.8024033290947896
18,14.21,14.74,0.5299999999999994,13.00355672425385,0.04484957685770031,0.08050944515128641,216.10516412610724,263.0845476317826,631.8591492473321,213.72765938339543,175.97426975302335,207.48355486607485,358.23047561536754,1.605888905849534
19,14.75,15.24,0.4900000000000002,7.4024986696305435,0.07219355457876332,0.06525955058763876,219.12498039096826,266.760845693353,511.8050407583595,213.45564934966896,222.8693224647264,200.98849592363533,382.91935501172895,2.0673030139507693
20,15.25,16.26,1.0100000000000016,10.591799223590945,0.08279385621867025,0.05963557931976421,235.39347297937763,286.56596710532915,589.1843228427646,229.06403306388466,230.23498761903775,217.00439815614155,395.7418225960203,1.9029479637912374
21,16.27,16.96,0.6900000000000013,14.560513827869284,0.07782556556090786,0.10118205330876096,241.02053626916307,293.4163050233291,668.8756215270308,238.37495250748444,221.05369097828958,229.38688568780114,398.83349281323154,1.6888429242172038
22,16.97,17.46,0.490000000000002,2.711145218003869,0.04574277971456396,0.18906212357298063,191.2425497252508,232.81701705682693,357.0726516607201,174.37405947885884,196.63462599840068,174.01092134417783,370.9263063449937,2.6662556558090293
23,17.47,19.08,1.6099999999999994,12.723859145784486,0.044010117958005295,0.11429299644736207,229.57024642339658,279.4768217328305,641.3857076246717,218.7635670751782,179.51497202911028,220.32034289958733,378.9742369577176,1.675467415370331
24,19.09,19.78,0.6900000000000013,6.299739275331129,0.05997964604897879,0.14681646766191694,228.04312677101035,277.61771954731654,494.3528220881838,205.8454885872383,209.26029084166936,207.83303311377801,398.67701754663443,2.229883812882059
25,19.79,21.9,2.1099999999999994,1.7667019777920732,0.021536366754598975,0.5901311484523875,181.26964778328946,220.67609295356985,314.99974914441043,146.532957864168,145.34788529884918,162.06644466342547,351.85301037324905,2.8823584881290056
26,21.91,23.18,1.2699999999999996,2.6300944574162592,0.020806475887606802,1.1440525012506624,195.53112102126633,238.03788646067235,370.85833625885897,156.08882636772356,140.0981859824666,174.91857174109794,358.3771425616674,2.5999021295680405
27,23.19,24.0,0.8099999999999987,4.165412091828078,0.06306010422001798,0.36558911184800413,229.55757927928312,279.4614008617361,434.98706939200844,192.35309656716407,208.66448796802712,207.52292944809136,420.17601669253884,2.5822309524217686
