Lag (m),Fitted_Semivariance
0.0,0.0
0.02,0.007318308241234295
0.04,0.007511417580182083
0.06,0.007704526919129873
0.08,0.007897636258077663
0.1,0.008090745597025452
0.12,0.00828385493597324
0.14,0.00847696427492103
0.16,0.008670073613868819
0.18,0.008863182952816608
0.2,0.009056292291764398
0.22,0.009249401630712186
0.24,0.009442510969659977
0.26,0.009635620308607765
0.28,0.009828729647555556
0.3,0.010021838986503344
0.32,0.010214948325451133
0.34,0.010408057664398923
0.36,0.010601167003346712
0.38,0.010794276342294502
0.4,0.01098738568124229
0.42,0.01118049502019008
0.44,0.01137360435913787
0.46,0.011566713698085658
0.48,0.011759823037033448
0.5,0.011952932375981237
0.52,0.012146041714929025
0.54,0.012339151053876816
0.56,0.012532260392824606
0.58,0.012725369731772393
0.6,0.012918479070720183
0.62,0.013111588409667972
0.64,0.013304697748615762
0.66,0.01349780708756355
0.68,0.013690916426511341
0.7000000000000001,0.01388402576545913
0.72,0.014077135104406918
0.74,0.014270244443354708
0.76,0.014463353782302497
0.78,0.014656463121250287
0.8,0.014849572460198076
0.8200000000000001,0.015042681799145866
0.84,0.015235791138093655
0.86,0.015428900477041443
0.88,0.015622009815989234
0.9,0.015815119154937024
0.92,0.01600822849388481
0.9400000000000001,0.0162013378328326
0.96,0.016394447171780388
0.98,0.01658755651072818
1.0,0.01678066584967597
1.02,0.016858661808357593
1.04,0.01693665776703922
1.06,0.017014653725720846
1.08,0.017092649684402474
1.1,0.017170645643084098
1.12,0.017248641601765726
1.1400000000000001,0.01732663756044735
1.16,0.017404633519128975
1.18,0.017482629477810603
1.2,0.017560625436492228
1.22,0.017638621395173856
1.24,0.01771661735385548
1.26,0.017794613312537108
1.28,0.017872609271218733
1.3,0.01795060522990036
1.32,0.018028601188581985
1.34,0.018106597147263613
1.36,0.018184593105945238
1.3800000000000001,0.018262589064626862
1.4000000000000001,0.01834058502330849
1.42,0.018418580981990115
1.44,0.018496576940671743
1.46,0.018574572899353367
1.48,0.018652568858034995
1.5,0.01873056481671662
1.52,0.018762067019581653
1.54,0.01879356922244669
1.56,0.018825071425311722
1.58,0.01885657362817676
1.6,0.01888807583104179
1.62,0.018919578033906825
1.6400000000000001,0.01895108023677186
1.6600000000000001,0.018982582439636894
1.68,0.01901408464250193
1.7,0.019045586845366964
1.72,0.019077089048231997
1.74,0.019108591251097033
1.76,0.019140093453962066
1.78,0.019171595656827103
1.8,0.019203097859692136
1.82,0.01923460006255717
1.84,0.019266102265422205
1.86,0.01929760446828724
1.8800000000000001,0.019329106671152275
1.9000000000000001,0.019360608874017308
1.92,0.01939211107688234
1.94,0.019423613279747377
1.96,0.01945511548261241
1.98,0.019486617685477447
2.0,0.01951811988834248
2.02,0.019530843480719883
2.04,0.019543567073097286
2.06,0.01955629066547469
2.08,0.019569014257852093
2.1,0.019581737850229496
2.12,0.0195944614426069
2.14,0.0196071850349843
2.16,0.019619908627361703
2.18,0.019632632219739106
2.2,0.01964535581211651
2.22,0.019658079404493913
2.24,0.019670802996871316
2.2600000000000002,0.01968352658924872
2.2800000000000002,0.019696250181626122
2.3000000000000003,0.019708973774003526
2.32,0.01972169736638093
2.34,0.019734420958758332
2.36,0.019747144551135735
2.38,0.019759868143513135
2.4,0.01977259173589054
2.42,0.019785315328267942
2.44,0.019798038920645345
2.46,0.01981076251302275
2.48,0.01982348610540015
2.5,0.019836209697777555
2.52,0.01984134869722086
2.54,0.019846487696664167
2.56,0.01985162669610747
2.58,0.019856765695550775
2.6,0.019861904694994083
2.62,0.019867043694437387
2.64,0.019872182693880695
2.66,0.019877321693324
2.68,0.019882460692767303
2.7,0.01988759969221061
2.72,0.019892738691653915
2.74,0.01989787769109722
2.7600000000000002,0.019903016690540527
2.7800000000000002,0.01990815568998383
2.8000000000000003,0.019913294689427135
2.82,0.019918433688870443
2.84,0.019923572688313747
2.86,0.01992871168775705
2.88,0.01993385068720036
2.9,0.019938989686643663
2.92,0.01994412868608697
2.94,0.019949267685530275
2.96,0.01995440668497358
2.98,0.019959545684416886
3.0,0.01996468468386019
3.02,0.019966760301696328
3.04,0.01996883591953247
3.06,0.019970911537368605
3.08,0.019972987155204746
3.1,0.019975062773040883
3.12,0.01997713839087702
3.14,0.01997921400871316
3.16,0.019981289626549298
3.18,0.01998336524438544
3.2,0.019985440862221576
3.22,0.019987516480057713
3.24,0.019989592097893853
3.2600000000000002,0.01999166771572999
3.2800000000000002,0.01999374333356613
3.3000000000000003,0.019995818951402268
