Lag (m),Fitted_Semivariance
0.0,0.0
0.02,0.006974251872104801
0.04,0.007213969639380834
0.06,0.007453687406656867
0.08,0.007693405173932901
0.1,0.007933122941208933
0.12,0.008172840708484966
0.14,0.008412558475761
0.16,0.008652276243037034
0.18,0.008891994010313067
0.2,0.0091317117775891
0.22,0.009371429544865133
0.24,0.009611147312141166
0.26,0.009850865079417199
0.28,0.010090582846693232
0.3,0.010330300613969265
0.32,0.010570018381245298
0.34,0.010809736148521331
0.36,0.011049453915797364
0.38,0.011289171683073397
0.4,0.011528889450349432
0.42,0.011768607217625465
0.44,0.012008324984901498
0.46,0.012248042752177531
0.48,0.012487760519453564
0.5,0.012727478286729597
0.52,0.01296719605400563
0.54,0.013206913821281663
0.56,0.013446631588557698
0.58,0.01368634935583373
0.6,0.013926067123109762
0.62,0.014165784890385797
0.64,0.01440550265766183
0.66,0.014645220424937863
0.68,0.014884938192213896
0.7000000000000001,0.01512465595948993
0.72,0.015364373726765962
0.74,0.015604091494041995
0.76,0.01584380926131803
0.78,0.01608352702859406
0.8,0.016323244795870096
0.8200000000000001,0.016562962563146127
0.84,0.016802680330422162
0.86,0.017042398097698194
0.88,0.01728211586497423
0.9,0.01752183363225026
0.92,0.017761551399526294
0.9400000000000001,0.01800126916680233
0.96,0.01824098693407836
0.98,0.018480704701354392
1.0,0.018720422468630427
1.02,0.01883329755404252
1.04,0.01894617263945461
1.06,0.019059047724866704
1.08,0.019171922810278796
1.1,0.019284797895690892
1.12,0.019397672981102985
1.1400000000000001,0.019510548066515077
1.16,0.019623423151927166
1.18,0.019736298237339262
1.2,0.019849173322751355
1.22,0.019962048408163447
1.24,0.02007492349357554
1.26,0.020187798578987632
1.28,0.020300673664399724
1.3,0.020413548749811817
1.32,0.02052642383522391
1.34,0.020639298920636005
1.36,0.020752174006048098
1.3800000000000001,0.02086504909146019
1.4000000000000001,0.020977924176872283
1.42,0.021090799262284375
1.44,0.021203674347696468
1.46,0.02131654943310856
1.48,0.021429424518520652
1.5,0.021542299603932745
1.52,0.0215954487094478
1.54,0.021648597814962856
1.56,0.02170174692047791
1.58,0.021754896025992964
1.6,0.021808045131508018
1.62,0.021861194237023075
1.6400000000000001,0.02191434334253813
1.6600000000000001,0.021967492448053183
1.68,0.022020641553568237
1.7,0.022073790659083294
1.72,0.022126939764598348
1.74,0.022180088870113402
1.76,0.02223323797562846
1.78,0.022286387081143513
1.8,0.022339536186658567
1.82,0.022392685292173625
1.84,0.02244583439768868
1.86,0.022498983503203732
1.8800000000000001,0.022552132608718786
1.9000000000000001,0.022605281714233844
1.92,0.022658430819748897
1.94,0.02271157992526395
1.96,0.022764729030779005
1.98,0.022817878136294063
2.0,0.022871027241809117
2.02,0.02289605337939065
2.04,0.022921079516972184
2.06,0.022946105654553718
2.08,0.022971131792135252
2.1,0.022996157929716786
2.12,0.02302118406729832
2.14,0.023046210204879854
2.16,0.023071236342461388
2.18,0.02309626248004292
2.2,0.023121288617624455
2.22,0.02314631475520599
2.24,0.023171340892787523
2.2600000000000002,0.023196367030369057
2.2800000000000002,0.02322139316795059
2.3000000000000003,0.023246419305532125
2.32,0.02327144544311366
2.34,0.023296471580695192
2.36,0.023321497718276726
2.38,0.02334652385585826
2.4,0.023371549993439794
2.42,0.023396576131021328
2.44,0.023421602268602862
2.46,0.023446628406184396
