Lag (m),Fitted_Semivariance
0.0,0.0
0.02,0.0019433373422605748
0.04,0.002141932663736499
0.06,0.002340527985212425
0.08,0.002539123306688351
0.1,0.002737718628164276
0.12,0.002936313949640201
0.14,0.0031349092711161265
0.16,0.003333504592592052
0.18,0.003532099914067977
0.2,0.0037306952355439025
0.22,0.003929290557019828
0.24,0.004127885878495753
0.26,0.004326481199971679
0.28,0.004525076521447605
0.3,0.00472367184292353
0.32,0.004922267164399455
0.34,0.00512086248587538
0.36,0.005319457807351305
0.38,0.005518053128827231
0.4,0.005716648450303157
0.42,0.005915243771779081
0.44,0.006113839093255007
0.46,0.006312434414730932
0.48,0.006511029736206857
0.5,0.006709625057682783
0.52,0.006908220379158709
0.54,0.007106815700634634
0.56,0.00730541102211056
0.58,0.0075040063435864845
0.6,0.0077026016650624095
0.62,0.007901196986538336
0.64,0.008099792308014261
0.66,0.008298387629490186
0.68,0.008496982950966112
0.7000000000000001,0.008695578272442038
0.72,0.008894173593917962
0.74,0.009092768915393887
0.76,0.009291364236869814
0.78,0.009489959558345739
0.8,0.009688554879821665
0.8200000000000001,0.00988715020129759
0.84,0.010085745522773516
0.86,0.01028434084424944
0.88,0.010482936165725366
0.9,0.01068153148720129
0.92,0.010880126808677216
0.9400000000000001,0.011078722130153143
0.96,0.011277317451629066
0.98,0.011475912773104991
1.0,0.011674508094580918
1.02,0.011821461543443778
1.04,0.01196841499230664
1.06,0.0121153684411695
1.08,0.01226232189003236
1.1,0.012409275338895222
1.12,0.012556228787758082
1.1400000000000001,0.012703182236620942
1.16,0.012850135685483802
1.18,0.012997089134346662
1.2,0.013144042583209522
1.22,0.013290996032072382
1.24,0.013437949480935244
1.26,0.013584902929798104
1.28,0.013731856378660964
1.3,0.013878809827523826
1.32,0.014025763276386686
1.34,0.014172716725249546
1.36,0.014319670174112408
1.3800000000000001,0.014466623622975268
1.4000000000000001,0.014613577071838128
1.42,0.014760530520700988
1.44,0.014907483969563848
1.46,0.015054437418426709
1.48,0.01520139086728957
1.5,0.01534834431615243
1.52,0.015457084622682296
1.54,0.015565824929212163
1.56,0.015674565235742028
1.58,0.015783305542271895
1.6,0.01589204584880176
1.62,0.016000786155331626
1.6400000000000001,0.01610952646186149
1.6600000000000001,0.016218266768391356
1.68,0.01632700707492122
1.7,0.016435747381451087
1.72,0.016544487687980954
1.74,0.016653227994510817
1.76,0.016761968301040684
1.78,0.016870708607570548
1.8,0.016979448914100415
1.82,0.01708818922063028
1.84,0.017196929527160145
1.86,0.017305669833690012
1.8800000000000001,0.01741441014021988
1.9000000000000001,0.017523150446749743
1.92,0.01763189075327961
1.94,0.017740631059809473
1.96,0.01784937136633934
1.98,0.017958111672869204
2.0,0.01806685197939907
2.02,0.018147315924653216
2.04,0.01822777986990736
2.06,0.01830824381516151
2.08,0.018388707760415655
2.1,0.0184691717056698
2.12,0.018549635650923945
2.14,0.018630099596178094
2.16,0.01871056354143224
2.18,0.018791027486686384
2.2,0.01887149143194053
2.22,0.018951955377194674
2.24,0.019032419322448823
2.2600000000000002,0.019112883267702968
2.2800000000000002,0.019193347212957113
2.3000000000000003,0.01927381115821126
2.32,0.019354275103465404
2.34,0.01943473904871955
2.36,0.019515202993973694
2.38,0.019595666939227843
2.4,0.019676130884481988
2.42,0.019756594829736133
2.44,0.019837058774990278
2.46,0.019917522720244427
2.48,0.019997986665498572
2.5,0.020078450610752717
2.52,0.020137991058011655
2.54,0.020197531505270594
2.56,0.02025707195252953
2.58,0.020316612399788467
2.6,0.020376152847047406
2.62,0.020435693294306344
2.64,0.020495233741565283
2.66,0.02055477418882422
2.68,0.020614314636083157
2.7,0.020673855083342095
2.72,0.020733395530601034
2.74,0.020792935977859972
2.7600000000000002,0.02085247642511891
2.7800000000000002,0.020912016872377846
2.8000000000000003,0.020971557319636784
2.82,0.021031097766895723
2.84,0.02109063821415466
2.86,0.021150178661413596
2.88,0.021209719108672535
2.9,0.021269259555931473
2.92,0.02132880000319041
2.94,0.02138834045044935
2.96,0.021447880897708285
2.98,0.021507421344967224
3.0,0.021566961792226162
3.02,0.021611019597850747
3.04,0.02165507740347533
3.06,0.021699135209099916
3.08,0.0217431930147245
3.1,0.021787250820349085
3.12,0.02183130862597367
3.14,0.021875366431598254
3.16,0.021919424237222835
3.18,0.02196348204284742
3.2,0.022007539848472004
3.22,0.02205159765409659
3.24,0.022095655459721173
3.2600000000000002,0.022139713265345758
3.2800000000000002,0.022183771070970342
3.3000000000000003,0.022227828876594927
3.3200000000000003,0.02227188668221951
3.34,0.022315944487844096
3.36,0.022360002293468677
3.38,0.02240406009909326
3.4,0.022448117904717846
3.42,0.02249217571034243
3.44,0.022536233515967015
3.46,0.0225802913215916
3.48,0.022624349127216184
3.5,0.02266840693284077
3.52,0.022701008136322025
3.54,0.02273360933980328
3.56,0.022766210543284537
3.58,0.022798811746765794
3.6,0.02283141295024705
3.62,0.022864014153728306
3.64,0.022896615357209563
3.66,0.02292921656069082
3.68,0.022961817764172075
3.7,0.02299441896765333
3.72,0.02302702017113459
3.74,0.023059621374615848
3.7600000000000002,0.023092222578097104
3.7800000000000002,0.02312482378157836
3.8000000000000003,0.023157424985059617
3.8200000000000003,0.023190026188540873
3.84,0.02322262739202213
3.86,0.023255228595503386
3.88,0.023287829798984642
3.9,0.023320431002465898
3.92,0.023353032205947154
3.94,0.02338563340942841
3.96,0.023418234612909667
3.98,0.023450835816390923
4.0,0.02348343701987218
4.0200000000000005,0.023507560746720557
4.04,0.02353168447356893
4.0600000000000005,0.023555808200417305
4.08,0.023579931927265683
4.1,0.023604055654114057
4.12,0.023628179380962434
4.14,0.02365230310781081
4.16,0.023676426834659186
4.18,0.02370055056150756
4.2,0.023724674288355934
4.22,0.02374879801520431
4.24,0.023772921742052686
4.26,0.023797045468901063
4.28,0.023821169195749437
4.3,0.023845292922597815
4.32,0.02386941664944619
4.34,0.023893540376294563
4.36,0.02391766410314294
4.38,0.023941787829991314
4.4,0.023965911556839692
4.42,0.023990035283688066
4.44,0.024014159010536443
4.46,0.024038282737384817
4.48,0.024062406464233195
4.5,0.02408653019108157
4.5200000000000005,0.02410438088783237
4.54,0.024122231584583168
4.5600000000000005,0.02414008228133397
4.58,0.02415793297808477
4.6000000000000005,0.02417578367483557
4.62,0.024193634371586368
4.64,0.024211485068337167
4.66,0.024229335765087966
4.68,0.024247186461838766
4.7,0.02426503715858957
4.72,0.024282887855340368
4.74,0.024300738552091167
4.76,0.024318589248841966
4.78,0.024336439945592765
4.8,0.024354290642343564
4.82,0.024372141339094367
4.84,0.024389992035845166
4.86,0.024407842732595966
4.88,0.024425693429346765
4.9,0.024443544126097564
4.92,0.024461394822848363
4.94,0.024479245519599166
4.96,0.024497096216349965
4.98,0.024514946913100764
5.0,0.024532797609851564
