Lag (m),Fitted_Semivariance
0.0,0.0
0.02,0.005299468528795779
0.04,0.005480007775635984
0.06,0.0056605470224761895
0.08,0.005841086269316394
0.1,0.006021625516156599
0.12,0.006202164762996806
0.14,0.006382704009837011
0.16,0.006563243256677217
0.18,0.006743782503517422
0.2,0.006924321750357627
0.22,0.007104860997197832
0.24,0.007285400244038037
0.26,0.007465939490878244
0.28,0.007646478737718449
0.3,0.007827017984558654
0.32,0.00800755723139886
0.34,0.008188096478239065
0.36,0.00836863572507927
0.38,0.008549174971919475
0.4,0.008729714218759682
0.42,0.008910253465599887
0.44,0.009090792712440092
0.46,0.009271331959280298
0.48,0.009451871206120503
0.5,0.009632410452960708
0.52,0.009812949699800913
0.54,0.00999348894664112
0.56,0.010174028193481325
0.58,0.01035456744032153
0.6,0.010535106687161734
0.62,0.010715645934001941
0.64,0.010896185180842146
0.66,0.011076724427682351
0.68,0.011257263674522558
0.7000000000000001,0.011437802921362763
0.72,0.011618342168202967
0.74,0.011798881415043172
0.76,0.011979420661883379
0.78,0.012159959908723584
0.8,0.012340499155563789
0.8200000000000001,0.012521038402403996
0.84,0.012701577649244199
0.86,0.012882116896084405
0.88,0.01306265614292461
0.9,0.013243195389764817
0.92,0.013423734636605022
0.9400000000000001,0.013604273883445227
0.96,0.013784813130285432
0.98,0.013965352377125637
1.0,0.014145891623965843
1.02,0.014230487322542024
1.04,0.014315083021118204
1.06,0.014399678719694385
1.08,0.014484274418270566
1.1,0.014568870116846747
1.12,0.014653465815422926
1.1400000000000001,0.014738061513999107
1.16,0.014822657212575287
1.18,0.014907252911151468
1.2,0.014991848609727649
1.22,0.015076444308303828
1.24,0.01516104000688001
1.26,0.01524563570545619
1.28,0.015330231404032372
1.3,0.01541482710260855
1.32,0.015499422801184732
1.34,0.015584018499760913
1.36,0.015668614198337094
1.3800000000000001,0.015753209896913273
1.4000000000000001,0.015837805595489453
1.42,0.015922401294065636
1.44,0.016006996992641815
1.46,0.016091592691217994
1.48,0.016176188389794177
1.5,0.016260784088370357
1.52,0.016300423293378927
1.54,0.0163400624983875
1.56,0.01637970170339607
1.58,0.01641934090840464
1.6,0.016458980113413214
1.62,0.016498619318421785
1.6400000000000001,0.016538258523430358
1.6600000000000001,0.01657789772843893
1.68,0.0166175369334475
1.7,0.016657176138456072
1.72,0.016696815343464642
1.74,0.016736454548473213
1.76,0.016776093753481786
1.78,0.016815732958490356
1.8,0.016855372163498927
1.82,0.0168950113685075
1.84,0.01693465057351607
1.86,0.016974289778524644
1.8800000000000001,0.017013928983533214
1.9000000000000001,0.017053568188541784
1.92,0.017093207393550358
1.94,0.01713284659855893
1.96,0.0171724858035675
1.98,0.017212125008576072
2.0,0.017251764213584642
2.02,0.017270338048899644
2.04,0.017288911884214647
2.06,0.01730748571952965
2.08,0.017326059554844654
2.1,0.017344633390159656
2.12,0.01736320722547466
2.14,0.01738178106078966
2.16,0.017400354896104663
2.18,0.017418928731419665
2.2,0.017437502566734667
2.22,0.01745607640204967
2.24,0.01747465023736467
2.2600000000000002,0.017493224072679676
2.2800000000000002,0.01751179790799468
2.3000000000000003,0.01753037174330968
2.32,0.017548945578624683
2.34,0.017567519413939685
2.36,0.017586093249254687
2.38,0.01760466708456969
2.4,0.01762324091988469
2.42,0.017641814755199693
2.44,0.0176603885905147
2.46,0.0176789624258297
2.48,0.017697536261144703
2.5,0.017716110096459705
2.52,0.017724813282061793
2.54,0.01773351646766388
2.56,0.01774221965326597
2.58,0.017750922838868057
2.6,0.017759626024470145
2.62,0.017768329210072233
2.64,0.017777032395674325
2.66,0.017785735581276413
2.68,0.0177944387668785
2.7,0.01780314195248059
2.72,0.017811845138082677
2.74,0.017820548323684765
2.7600000000000002,0.017829251509286853
2.7800000000000002,0.01783795469488894
2.8000000000000003,0.01784665788049103
2.82,0.017855361066093117
2.84,0.017864064251695205
2.86,0.017872767437297293
2.88,0.017881470622899385
2.9,0.017890173808501473
2.92,0.01789887699410356
2.94,0.01790758017970565
2.96,0.017916283365307737
2.98,0.017924986550909825
3.0,0.017933689736511913
3.02,0.017937767808613867
3.04,0.01794184588071582
