Depth,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
2.02,0.4475,0.0001,-0.0001,71.23488540936333,86.72073006357276,143.4724994673057,72.02349160508851,48.88496571495038,44.506116603927936,95.9907799341399,2.6478880822487385,151.3
2.03,0.4003,0.0002,0.0003,68.72204811790267,83.6616237957076,137.5693293312335,50.93435923560929,33.38688306727028,46.45481513559176,105.08671247286564,2.669536100876263,151.3
2.04,0.376,0.0004,-0.0003,68.07916300939276,82.87898105491293,134.3668141272135,50.67136376288095,33.762551019128644,48.83070994589642,115.08543846947995,2.7133624701601757,151.3
2.05,0.3661,0.0008,-0.0005,68.82232760956457,83.78370317686122,133.0628310185349,52.01664035279353,36.71236960319526,51.59412199895577,126.06827736951958,2.776064350160536,151.3
2.06,0.3664,0.0015,-0.0006,70.48529767949186,85.8081884793814,133.16584573507112,54.47949359192216,41.72953237036816,54.43748738776938,136.97247280531428,2.846872760969808,151.3
2.07,0.3667,0.003,-0.0006,72.9299637106088,88.78430364769768,133.27137713853975,58.325907702078304,50.46266844633081,57.745668612527325,150.07277620678494,2.9523263072464667,151.3
2.08,0.42,0.0031,-0.0007,75.14122384202793,91.47627250333836,140.4292388864544,59.80721042352542,50.89706885504842,59.12489037838012,151.04934421172257,2.874602945141022,151.3
2.09,0.42,0.0032,-0.0007,75.31954417028781,91.69335812035038,140.49593347843214,60.08112437927802,51.45221836829861,59.3599923861997,151.85822095086968,2.880205043865466,151.3
2.1,0.5065,0.0031,-0.0007,78.09639891240256,95.0738769368379,150.98943149699238,61.65869309871324,50.88721642375474,60.90279839485868,151.62546477179706,2.76150665535949,151.3
2.11,0.5183,0.0031,-0.0008,78.50069022739565,95.56605766813384,152.39338489351474,61.94498876073314,50.93737216098334,61.185858814650544,151.8336868424708,2.7478852694516114,151.3
2.12,0.4868,0.0024,-0.0009,76.56881894185962,93.214214364003,148.85285372466134,59.893804895461486,47.51057137344278,59.43950819905675,146.97266998004602,2.745738394437074,151.3
2.13,0.4829,0.0021,-0.0009,76.00456898424558,92.52730137212504,148.46515461644572,59.15608524701259,45.9474090459912,58.79318553723455,144.60684361322257,2.7313205032546395,151.3
2.14,0.4632,0.0019,-0.0009,75.07617282138747,91.39707995647171,146.18857091155695,58.30972681115886,44.8399087728393,58.03367485550624,142.86277952560295,2.742085031819003,151.3
2.15,0.4593,0.0017,-0.0009,74.62739095622814,90.85073681627772,145.7842385204941,57.74890997419946,43.70940711688286,57.50490144658518,140.9693052053821,2.73238300790781,151.3
2.16,0.4436,0.0015,-0.0009,73.76215088516781,89.79740107759561,143.92548768698228,56.90109226742685,42.48582439274005,56.69938153532549,138.82131548504782,2.736900068376476,151.3
2.17,0.416,0.0015,-0.0009,72.85564573569332,88.69382959127881,140.49948063762992,56.347238385958256,42.435826527568246,56.24949699003103,138.91758424669422,2.774506937616537,151.3
2.18,0.3885,0.0012,-0.0009,71.25552670549732,86.74585859799673,136.93707061189713,54.79951800465761,40.36133637596522,54.74608646397964,135.03436417569745,2.787464170919405,151.3
2.19,0.3728,0.0011,-0.0009,70.46879715391697,85.78810088302936,134.85622343699143,54.11831210480968,39.61014656631709,54.09902149108082,133.6294211706638,2.8016576231168875,151.3
2.2,0.3531,0.0011,-0.0009,69.72745112565207,84.88559267470686,132.1464598528541,53.65661092090444,39.542170668271886,53.7457580203907,133.7297971490103,2.833524023673424,151.3
2.21,0.3295,0.001,-0.0009,68.53894508646017,83.43871575742978,128.75624546937152,52.68943374575957,38.68329650245126,52.86035256277432,132.16702997572395,2.86345855992106,151.3
2.22,0.3099,0.001,-0.0009,67.71314696675297,82.43339630735144,125.82952306925053,52.166522116475534,38.60197222694664,52.46139767694539,132.25804463725444,2.8999727814691587,151.3
2.23,0.2745,0.0009,-0.0009,65.81129112938665,80.11809354881852,120.18212759332256,50.69282483231423,37.577741067152765,51.16804234162759,130.49011845511237,2.9606857363025134,151.3
2.24,0.2627,0.0009,-0.0009,65.25102527310584,79.4360307672593,118.23279088716288,50.339195642371855,37.53573479107149,50.90859963461565,130.5954465755215,2.987632025660751,151.3
2.25,0.2548,0.0009,-0.0009,64.87759661130633,78.98142196159031,116.91234238829338,50.10995937806309,37.52159149769823,50.7480557547086,130.71316619145057,3.0066187008305443,151.3
2.26,0.2469,0.0009,-0.0009,64.49357182763714,78.51391352929738,115.5638899192893,49.87236335197374,37.507839616992335,50.580734818481965,130.8294069700151,3.0263414152828907,151.3
2.27,0.2391,0.0008,-0.0009,63.83515881948492,77.71236725850339,114.20427719916955,49.19138956617149,36.56879534855706,49.9188922312158,128.95479175059188,3.0325883560941915,151.3
2.28,0.2351,0.0008,-0.0009,63.65128465100309,77.48852044469942,113.51946590933711,49.08511171614975,36.57546051299242,49.85865492017906,129.0821645751648,3.043379219808937,151.3
