Depth,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.03,1.2873,0.0025,0.0,53.9551976589651,65.6845884543923,141.60416530760173,33.05230832556782,23.181580153169605,21.00295681069788,50.6775095634376,2.189848460154437,171
0.04,1.4603,0.005,0.0,59.22031724383983,72.09429925337022,152.884750203889,38.41251983288011,29.30845047405392,24.54057143698339,59.69856682510212,2.20824751488669,171
0.05,1.6948,0.01,-0.0006,65.45898468332257,79.68919874491444,165.4449338734848,44.91870671663227,38.36937307459612,28.25690176406013,69.19817537372079,2.24164873773834,171
0.06,1.8678,0.0201,-0.0006,72.15590545605056,87.84197185953983,174.83098399516794,52.58961327179345,52.390896834337546,31.943368887553667,79.40637199735566,2.3329336724772998,171
0.07,1.9601,0.0402,-0.0006,79.20349641781246,96.4216478129891,180.82092747600012,61.73864403274707,74.47476409850373,35.56263279665604,90.38197045346354,2.4780173170049022,171
0.08,2.0101,0.0404,-0.0006,80.91239238019921,98.5020428976338,184.99883751789497,64.35161118531722,77.35064532590762,37.05696405593464,93.5653206561509,2.4640323241091986,171
0.09,1.9755,0.0423,-0.0004,82.23720134384189,100.11485380989448,185.93262692447576,66.8932060997023,81.85246988992043,38.34078354545478,96.96061648286516,2.487068992440648,171
0.1,1.9216,0.0427,-0.0002,83.00274698203616,101.04682241291358,185.9085372329996,68.75920696845787,84.86205848428591,39.354174519372286,99.68148179698164,2.506563965695757,171
0.11,1.9172,0.0428,-0.0002,83.97738126790024,102.23333371744378,187.50674483661027,70.5813180359239,87.21710789978873,40.40535537431294,102.14368781117284,2.508655938826574,171
0.12,1.9153,0.0435,-0.0001,85.01180664552429,103.49263417716,189.05802243308335,72.45962109771867,90.01451124740989,41.44450130286336,104.63687633964926,2.5137250876770976,171
0.13,1.9175,0.0438,0.0,85.93712222328598,104.61910531530468,190.6464209291265,74.13607068768118,92.27612204238132,42.408246909787344,106.87381187262706,2.514946621174653,171
0.14,1.9197,0.0438,0.0,86.74946810100916,105.60804812296767,192.13441979240685,75.63162412456664,94.11733466740604,43.29815318971816,108.89744987332972,2.514301621402554,171
0.15,1.937,0.0438,0.0,87.63245919026335,106.68299379684234,194.11536016859685,77.11338027110008,95.78735792686574,44.19368436435733,110.82231997216148,2.508871797785857,171
0.16,1.9908,0.0439,0.0,88.77572709954477,108.07479820814146,197.41483538440573,78.72137286694773,97.31059410338185,45.180154569427074,112.70295500226098,2.492796130494608,171
0.17,2.0485,0.0438,-0.0001,89.86347928061019,109.39901825465589,200.78200957675452,80.22264807583514,98.52089064166093,46.128757172918206,114.43518947976816,2.474764073602932,171
0.18,2.1292,0.0442,-0.0001,91.17971968314166,111.00139787512896,204.923864192024,81.92907830973546,100.11274829334498,47.16466973222973,116.27260322934325,2.453664064991384,171
0.19,2.1715,0.0446,-0.0002,92.18138290210392,112.2208139677787,207.5770387398213,83.41998399232976,101.81528355346228,48.05067948397512,118.02933788619524,2.444143319378971,171
0.2,2.2984,0.0447,-0.0002,93.66734333838843,114.02980928151636,213.2098001800273,85.13336243311876,102.78220918837556,49.15016436295085,119.6561077849516,2.4100702230180544,171
