Depth,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.01,0.222,0.006,0.005,34.51824260815964,42.02220839254217,65.01234180184943,21.62897463817523,23.477845021583462,12.920496570250403,42.45046286197951,3.329243382899436,250
0.02,0.384,0.007,0.005,42.94771987823426,52.28418072132867,85.781042622207,28.216441974378995,28.80239664261224,17.170818412801076,51.82116122585622,3.039121899968738,250
0.03,0.503,0.007,0.003,47.826006307954366,58.22296420098792,98.94072812749847,32.36126344837276,31.478869380608625,19.981425080474278,57.53416057990547,2.880888356080542,250
0.04,0.648,0.009,0.002,53.09077074778476,64.6322426494771,112.1169616149686,37.21038255366408,36.74727637502993,22.92236532046856,64.05279930222258,2.784408739420835,250
0.05,0.741,0.01,0.002,56.47727560931102,68.75494422003082,120.64281687721288,40.66826005295853,40.22469157512169,25.083336603377404,68.77582699147274,2.7276660289916457,250
0.06,0.861,0.013,0.002,60.65161742114542,73.83675164313355,130.08540861037173,45.08151566510533,46.35379601869143,27.55761463412581,74.60426926218702,2.6962726436715068,250
0.07,1.185,0.012,0.003,65.19556982763595,79.36851979016551,149.22873141560623,48.284731996853615,45.85525818115669,29.91868931990948,76.95000232891903,2.4887267737493253,250
0.08,1.457,0.015,0.003,69.96502641758276,85.1748147692312,163.62856224831353,52.92588924266644,51.1740177011114,32.585965198173014,82.0621680136693,2.41470214147032,250
0.09,1.602,0.016,0.003,72.53151200430548,88.29923200524146,171.65504168011944,55.7459731693639,53.84021329616957,34.31710163071644,85.31653533341346,2.3726050537171184,250
0.1,1.841,0.018,0.002,75.94637293064784,92.4564540025278,182.90683774269937,59.2988508179887,57.5297090946484,36.40601858679071,89.06489886862624,2.3162505248573217,250
0.11,2.063,0.018,0.001,78.22950210027841,95.23591560033894,192.8395084828952,61.66590040889724,58.56118093429418,38.00147871552954,91.31556796897686,2.2483785855831946,250
0.12,2.173,0.018,0.001,79.70394098071617,97.0308846721762,198.40580727951755,63.50088313619185,59.72132562451707,39.2242300990411,93.38395823838538,2.2174450961939853,250
0.13,2.344,0.019,0.002,81.81697843374184,99.60327809325094,205.86184390802495,65.9664509212696,62.02555996991239,40.72907240906355,96.0203042986322,2.184355210461361,250
0.14,2.429,0.019,0.001,82.9993538306994,101.04269161998188,210.21175494278216,67.55877604192857,63.10216581695903,41.7906886685419,97.86339551401385,2.163197578732466,250
0.15,2.6,0.019,0.0,84.52154281678304,102.89579125521416,217.21819766310588,69.37072266271011,63.97850215017042,43.01935593111823,99.63676417425178,2.1227326238572144,250
0.16,2.668,0.019,0.0,85.5065465358883,104.09492621760316,220.77719731455807,70.777638330525,64.9638770717461,43.96129587380053,101.29636341007914,2.107393226955334,250
0.17,2.787,0.018,0.0,86.21731138041946,104.96020515877152,225.83961125362072,71.75452725723937,64.44768286439236,44.78885545998676,102.1745589621705,2.069663628407243,250
0.18,2.813,0.018,0.0,86.93935429654708,105.83921392623124,227.9282562629679,72.91223338654727,65.37667461061757,45.5671261118281,103.6699719150161,2.0641887387958904,250
0.19,2.94,0.017,0.0,87.55542977845435,106.58921886072704,233.0497487290152,73.77736870196547,64.70703152200845,46.33195225457427,104.35386683081488,2.0258780234699727,250
0.2,3.017,0.018,0.0,88.89293945010154,108.21749150447144,236.56096893875733,75.58661306087627,66.91323309731999,47.39697496224393,106.52575655280866,2.0227443126903206,250
0.21,3.06,0.019,0.0,90.0672045123859,109.64703158029587,238.9949076624564,77.25388630239979,69.1353787139076,48.35876723196836,108.62093670402892,2.0260370266291514,250
