Depth,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
1.53,0.3546,0.0009,-0.0012,65.92099533507324,80.25164649487179,127.67953567223292,65.69673418185214,47.044633504789815,47.8108589767063,118.85194142512732,2.794267781052076,259
1.54,0.428,0.0019,-0.0011,70.67299951266993,86.03669505890254,137.28983766121007,71.90581256517977,55.77001149958515,52.36161522910589,131.37512728058175,2.777239336680891,259
1.55,0.343,0.0037,0.0002,69.92959102801882,85.13167603410987,126.26614545824644,74.60853960472902,67.93305920541117,53.69985728287257,143.2653204927172,3.018050404162144,259
1.56,0.0649,0.0075,-0.0006,50.74755930373754,61.7796374132457,66.84185488528009,64.18195272750602,101.15790902218284,44.884850454032055,155.3777591519339,4.36696095867019,259
1.57,0.0555,0.0112,-0.0009,50.24585347306534,61.16886509764476,62.97169676993866,66.53899867597409,123.8683583668914,45.450766509847455,163.76778626945432,4.621163157815216,259
1.58,0.051,0.0114,-0.001,49.54325050003576,60.31352234786963,60.99342150758359,65.6915682716388,126.7092702799944,45.046152337861,164.30608528640286,4.717341671358133,259
1.59,0.0502,0.0115,-0.001,49.48812825728015,60.24641700886279,60.66265109662972,65.6404954191962,127.80048986145036,45.05525786044134,164.73624202933158,4.740016287370282,259
1.6,0.0504,0.0102,-0.0011,49.29391619213763,60.00998492955885,60.78414395579362,64.47858653194866,121.09926913674964,44.712297853247655,162.44940287433153,4.708229053736919,259
1.61,0.0506,0.009,-0.0011,49.09196314434959,59.76412904529517,60.91411673149305,63.303156204190735,114.546352498665,44.35220533753521,160.0843740143235,4.675054451747875,259
1.62,0.0514,0.009,-0.0012,49.29668333336959,60.01335362323256,61.310620601958135,63.570840227766986,114.51420778506473,44.52908943869802,160.35396662299345,4.66132932740959,259
1.63,0.0533,0.0047,-0.0012,48.13850541954241,58.60339790205163,62.20832797965544,57.99349753405931,85.9947949747815,42.48531252893237,147.63649365017096,4.46650173466989,259
1.64,0.0533,0.0025,-0.0012,46.80453243287101,56.979430787842965,62.2460069313024,53.06064908108888,66.86526607298303,40.3851919659261,136.21509306134715,4.327369842144407,259
1.65,0.0572,0.0014,-0.0011,46.26665899500925,56.3246283417504,64.00181067305319,50.06117489594901,53.905344281633866,38.94682100522392,126.58567697813896,4.13961558388882,259
1.66,0.061,0.0009,-0.0011,46.027293701397696,56.033227114745024,65.63880424853943,48.29255761619461,46.568143554687126,37.95749084998592,119.75952607140752,3.99937075597338,259
1.67,0.061,0.0006,-0.0011,45.37798812928143,55.24276815738609,65.67784444949277,46.32706904975472,41.36871175944651,36.76267052510364,113.7831953848884,3.934335980808106,259
1.68,0.0572,0.0005,-0.0009,44.62445854086979,54.325427788884966,64.1324084868469,44.8506945849084,39.39742891610414,35.93629848599329,111.2330472243783,3.967902915347586,259
1.69,0.0572,0.0005,-0.0009,44.68136842338953,54.39470938499595,64.17009983770768,44.88972877314391,39.45563676052426,35.99563715740577,111.40018776797868,3.9702468770109767,259
1.7,0.0552,0.0005,-0.001,44.461395334540974,54.12691605944119,63.329564847089785,44.51992709413278,39.51332139403013,35.870411651945645,111.53721139701892,4.007734674482212,259
1.71,0.0574,0.0005,-0.001,44.81976336146274,54.56319017917204,64.32269781971716,45.00222229365801,39.57154709013566,36.13171405330702,111.73515091397796,3.971910515760361,259
1.72,0.0596,0.0004,-0.0011,44.829642517948194,54.57521697837172,65.2862843443939,44.530669038956766,37.38600761735248,35.71915463822294,108.7309227409548,3.905912978862211,259
1.73,0.0649,0.0004,-0.0009,45.59178825491383,55.50304657119944,67.5071378719333,45.53133589861916,37.52264674800237,36.21836618141116,108.95918073817307,3.830178365118457,259
1.74,0.0631,0.0004,-0.0013,45.39915825966707,55.26854049002948,66.79104898341213,45.24492690711356,37.54311535072561,36.12981360586781,109.09547344584269,3.858286899296127,259
1.75,0.064,0.0004,-0.0014,45.56846125946484,55.47464848978328,67.1852454876772,45.44086275779204,37.60901067437538,36.26129383762773,109.2652119223118,3.84778174918527,259
1.76,0.0649,0.0004,-0.0014,45.73912893877966,55.68241783851437,67.58420684632063,45.63829816938888,37.67526907455075,36.39188574137588,109.4341502504623,3.837218661895872,259
1.77,0.0726,0.0004,-0.0014,46.77067879794848,56.93821766706772,70.59298296125287,46.9300637136395,37.86627737790394,37.042496090649415,109.6820910839865,3.742235620451127,259
1.78,0.0688,0.0004,-0.0014,46.34488399537415,56.41985877697722,69.19123065949354,46.375952984763074,37.84549411345992,36.814448426946136,109.79484989554264,3.7896052027245086,259
1.79,0.0726,0.0003,-0.0013,46.45971197676326,56.55964936301614,70.67864287157354,45.95127411520052,35.57936590563467,36.28163944576745,105.95666158182956,3.708869388835979,259
1.8,0.0842,0.0003,-0.0013,47.895292692057325,58.307312842504565,74.85092407880623,47.65776097622028,35.98128870395886,37.12184771033363,106.22256194111536,3.592806178058608,259
1.81,0.0842,0.0003,-0.0013,47.94365188023413,58.366184897676334,74.89198941393738,47.70512305312064,36.02676798462795,37.179065723309805,106.37155485058022,3.59407567871194,259
1.82,0.0857,0.0003,-0.0012,48.1657804334441,58.63660226680152,75.44789660115654,47.9528006612788,36.11894295934601,37.330857969691344,106.5338538270588,3.58170765842144,259
1.83,0.0871,0.0003,-0.0012,48.37241852313049,58.88816168033277,75.95880111191563,48.18230831398072,36.20733029195306,37.47510897476284,106.69443760828209,3.570665305126074,259
1.84,0.0919,0.0003,-0.0012,48.95342748289228,59.59547693569496,77.57731398528485,48.83411712259507,36.400592863014005,37.82297412153896,106.88406501356384,3.5318056304240546,259
1.85,0.0881,0.0003,-0.0011,48.58216935210644,59.14351051560785,76.38008132149595,48.40845213288192,36.32860698115199,37.6503621955229,106.99729231737363,3.564299403768414,259
1.86,0.0888,0.0003,-0.0013,48.703458732187705,59.29116715222851,76.64022768556785,48.5404949098864,36.393717637507,37.74982587279478,107.1495988255646,3.5598506846308746,259
1.87,0.0895,0.0003,-0.0013,48.828426721567126,59.44330209582085,76.91190876535336,48.67687445891412,36.45984893342896,37.84890947370381,107.30128808657474,3.55512133925271,259
1.88,0.0919,0.0003,-0.0013,49.13929053200332,59.82174499548231,77.7365053552858,49.02547391781066,36.57859632520188,38.04978462765204,107.46721372249532,3.536473831893164,259
1.89,0.0919,0.0003,-0.0013,49.18602225338512,59.87863578672971,77.77734330428127,49.07305731532616,36.622725020885525,38.10594202241145,107.61155071680176,3.537609124525877,259
1.9,0.119,0.0003,-0.0013,51.96501877914654,63.26176199200449,85.91207175669975,52.08524715154788,37.49594079559734,39.60875125842763,107.96157883627362,3.356188871284518,259
1.91,0.119,0.0003,-0.0013,52.01000154741638,63.31652362294168,85.9567306809258,52.09212194741866,37.50647493472946,39.66659533467193,108.10505646415704,3.356977745598043,259
1.92,0.1201,0.0003,-0.0013,52.15717265977723,63.495688455380986,86.30462249670498,52.20553574941091,37.550003384905736,39.77688976864286,108.25534480722406,3.3515937481490194,259
1.93,0.1211,0.0003,-0.0014,52.29258736697106,63.66054114239955,86.61832517116105,52.30691110953127,37.58992856437382,39.881967538448514,108.40436863074306,3.346925475710041,259
1.94,0.1252,0.0002,-0.0014,52.23470827015811,63.59007963323596,87.77437180749862,51.61390366419901,35.56764191194524,38.80317093604581,102.99823071842822,3.2925853809983257,259
1.95,0.1344,0.0002,-0.0014,53.09950469287446,64.64287527828196,90.23533383779098,52.48953938653933,35.93833235646562,39.25748101220367,103.18642499390148,3.2485362940704325,259
1.96,0.1537,0.0002,-0.0014,54.753215682966136,66.656088657524,95.03832145872867,54.17047015873835,36.68268269610972,40.08035295990622,103.42268953259656,3.167405343112776,259
1.97,0.1653,0.0002,-0.0014,55.70011793446193,67.80883922456235,97.77066236943404,55.10583483766085,37.12002775800874,40.559838254324575,103.61170710244564,3.125066756806529,259
1.98,0.1769,0.0002,-0.0014,56.60487444211926,68.9102819295365,100.39118723121486,55.9930315692584,37.54855465470466,41.01559758570335,103.79660146058796,3.086426987592346,259
