File Name,File Key,d,End Depth,Depth,Measured Vs,Subset_Region,Subset_Geology,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),A07H,A07P,A07T,R09,H06,MC15,MC18
SCPT,14651,15,17,16,372.42,2,3,3.533501459,0.07790401,207.4814156,252.5860711,389.8811819,195.3841015,239.0357782,185.0759273,390.8599846,2.620742162,0.584980477,0.388270183,-0.045819781,0.645054877,0.443409009,0.699256091,-0.048327151
SCPT,14651,17,19,18,399.69,2,3,2.666861015,0.041520019,194.6776222,236.9988444,359.4880881,170.7829865,182.4621064,174.3065436,370.2984487,2.672025823,0.719344276,0.522633981,0.106008205,0.850295581,0.784146731,0.829873753,0.076379948
SCPT,14651,19,21,20,311.99,2,3,3.68468033,0.061313845,218.1903062,265.6229815,413.0913073,189.736751,209.1032669,194.2326897,401.0453687,2.579960664,0.35760349,0.160893195,-0.280697516,0.497333546,0.400142906,0.473914264,-0.251103424
SCPT,14651,21,23,22,366.7,2,3,4.13254861,0.062535134,228.168374,277.7701944,435.6037883,192.9708329,207.3126579,203.1086825,412.250311,2.545626774,0.474460236,0.277749942,-0.172189013,0.642005022,0.570315997,0.590802858,-0.117086641
SCPT,14543,0,4,2,172.92,2,3,1.704638296,0.021389546,110.6350541,134.6861528,238.4974615,117.6226001,125.0289225,83.81382132,193.8633849,2.412593533,0.446592076,0.249881782,-0.321529607,0.385347865,0.324283969,0.724231134,-0.11432465
SCPT,14543,4,6,5,172.92,2,3,1.347486843,0.004507497,109.8852288,133.773322,240.0781293,112.8542747,92.40567444,91.83325627,199.2530027,2.325755174,0.453392613,0.256682319,-0.328135349,0.426731678,0.626640671,0.632854559,-0.141746328
SCPT,14543,6,8,7,222.43,2,3,1.332584305,0.005257772,115.8141273,140.9911115,251.3805714,117.7089734,94.56821286,102.0823622,221.5452088,2.319688721,0.65262589,0.455915596,-0.122355566,0.636397194,0.855291042,0.778832485,0.003985774
SCPT,14543,8,10,9,323.3,2,3,1.705515267,0.012015994,134.7039731,163.9874455,286.5996962,134.5139772,118.7116984,121.540327,263.4620348,2.345366567,0.875501106,0.678790812,0.120494229,0.876912571,1.001882834,0.978334568,0.204671408
SCPT,14543,10,12,11,283.94,2,3,2.399266617,0.035040448,161.7321393,196.8913,324.8196313,164.5237711,181.5496543,147.5634384,319.4381802,2.474983303,0.562821443,0.366111148,-0.134507099,0.545707883,0.447233755,0.654504774,-0.117800818
SCPT,14543,12,14,13,265.38,2,3,2.158457099,0.029106622,164.3986703,200.1375117,321.5508083,159.2386192,168.2329693,149.9373009,325.0766366,2.53871348,0.478868367,0.282158072,-0.191992805,0.510758934,0.45581302,0.570945548,-0.202898198
SCPT,14543,14,16,15,436.7,2,3,3.631383111,0.075773321,201.2903249,245.0490912,396.7446603,197.5685115,242.3617158,182.0753892,383.2106976,2.489268602,0.774498192,0.577787898,0.09595356,0.793161043,0.588815157,0.874825633,0.130661498
SCPT,14543,16,18,17,403.05,2,3,3.172581224,0.048574407,195.8249302,238.3955672,381.7159231,180.6170131,198.2145843,178.2038436,372.9740452,2.515859515,0.721839577,0.525129283,0.054383949,0.802681784,0.709710421,0.81613254,0.07755179
SCPT,14548,0,4,2,195.77,2,3,2.717907053,0.023732116,116.7939943,142.1839931,277.2672429,127.4073205,126.0567725,83.50215187,183.4128215,2.173007228,0.51652885,0.319818556,-0.348041316,0.429551299,0.44020812,0.852068098,0.065201033
SCPT,14548,4,6,5,195.77,2,3,8.055076518,0.096666578,194.5956508,236.8990532,473.0295378,224.2006639,258.7755814,153.2229358,300.7638443,2.017250923,0.006016681,-0.190693614,-0.882217334,-0.135600971,-0.279020704,0.245046543,-0.429384886
SCPT,14548,6,8,7,267.49,2,3,7.251711496,0.12975424,214.4429016,261.0609237,470.0055053,235.4795606,293.4030404,170.004593,340.3364448,2.242126586,0.221038673,0.024328378,-0.563662226,0.127458064,-0.092465046,0.453256728,-0.240852489
SCPT,14548,8,10,9,507.81,2,3,5.360913599,0.133850161,219.828185,267.6169209,429.6073809,226.3482611,295.6718995,175.0785306,363.4882458,2.535823571,0.837261098,0.640550804,0.167235638,0.80803257,0.54085697,1.064872742,0.334360402
SCPT,14548,10,12,11,379.46,2,3,2.948991246,0.0597734,194.7103266,237.0386585,349.621356,182.0045674,207.5922072,158.9027167,342.9270999,2.790678804,0.66723624,0.470525946,0.081898461,0.734717407,0.603173576,0.870457019,0.101231302
SCPT,14548,12,14,13,231.87,2,3,2.052636012,0.023470758,176.8347842,215.2771286,309.2693677,150.612636,144.7711094,146.220541,315.9903317,2.874184417,0.270960996,0.074250701,-0.288035767,0.431465654,0.47102293,0.461060833,-0.309534747
SCPT,14548,14,16,15,383.6,2,3,4.044170956,0.096976393,229.4614465,279.3443697,410.4138831,202.1983937,242.1216255,188.7459942,396.0163264,2.765465818,0.513865317,0.317155022,-0.067565778,0.640350981,0.460160158,0.709198178,-0.031855096
SCPT,14548,16,18,17,353.85,2,3,4.148594506,0.076363179,232.6097477,283.1770842,420.3634005,196.541842,219.921328,192.3086954,396.3533811,2.723773215,0.419510948,0.222800653,-0.172246482,0.587997749,0.475603212,0.609771225,-0.113433095
SCPT,14548,18,20,19,622.57,2,3,10.05695721,0.351507018,316.3457132,385.1165205,589.0283304,282.1963971,416.7684016,255.7759085,500.4554532,2.596132773,0.677020427,0.480310133,0.05538179,0.7912528,0.401325396,0.889554368,0.218337482
SCPT,14548,20,22,21,291.98,2,3,4.390126817,0.121641915,253.9887266,309.2036672,432.9508777,209.3126234,261.8782654,213.7323148,444.4290777,2.886250547,0.139395424,-0.05731487,-0.393938968,0.332856367,0.108805547,0.31196094,-0.42010518
SCPT,14548,22,24,23,377.61,2,3,6.028497168,0.185383521,284.7394075,346.6392787,492.9607696,233.4448525,309.9011311,237.6225083,481.5232311,2.817742383,0.282287515,0.08557722,-0.266567679,0.480916045,0.197608602,0.463178602,-0.24309256
SCPT,14541,0,5,2.5,442.16,2,3,6.972676828,0.120814979,167.5796338,204.0099889,406.2180751,199.2902879,271.7234192,116.4025897,241.3360102,2.082866621,0.970213144,0.77350285,0.084781661,0.796909313,0.4868871,1.334617024,0.605481612
SCPT,14541,5,7,6,442.16,2,3,14.5138773,0.360297232,262.9286738,320.0870812,603.2521778,312.409216,491.4232726,195.8288336,375.5754527,2.120467367,0.519789014,0.32307872,-0.310663507,0.347357889,-0.105634011,0.814430828,0.163212417
SCPT,14541,7,9,8,402.2,2,3,3.297015482,0.056964298,183.445841,223.3253716,352.4742432,185.0840952,208.1557559,147.1409715,314.5417953,2.609914628,0.785029998,0.588319704,0.131971927,0.776139187,0.658662851,1.00555836,0.245832516
SCPT,14541,9,11,10,316.45,2,3,1.682863699,0.02643023,163.1714384,198.6434902,283.7907346,150.3428089,154.5606325,133.3767833,299.7862279,2.919228339,0.662363834,0.46565354,0.108928135,0.744247172,0.716578789,0.863987171,0.054095604
SCPT,14541,11,13,12,350.48,2,3,2.17860408,0.033248604,178.5557944,217.3722714,314.0316234,159.6103641,165.8804992,148.4547768,324.1204511,2.860415964,0.674402517,0.477692223,0.109809951,0.786568023,0.748035999,0.859023265,0.078188434
SCPT,14541,13,15,14,379.66,2,3,2.128148448,0.032612484,184.5132568,224.6248344,320.3227123,158.3994119,162.4024482,154.2038888,336.1437608,2.888676495,0.721554802,0.524844507,0.169947152,0.874156349,0.849198613,0.901000435,0.121737187
SCPT,14541,15,17,16,306.74,2,3,2.853220162,0.078227317,213.1581327,259.4968572,362.1684456,186.7185812,227.0543474,179.5254158,390.4521275,2.934840517,0.363966186,0.167255892,-0.16610894,0.496397913,0.300811079,0.535683693,-0.241304886
SCPT,14541,17,18,17.5,380.09,2,3,5.089986028,0.120693914,242.1041699,294.7355112,449.6032277,219.9826539,276.5336725,207.4168441,424.4430378,2.635155142,0.451039979,0.254329685,-0.167957411,0.546859369,0.318075472,0.605677559,-0.110369743
SCPT,14556,0,4,2,145.73,2,3,1.846073889,0.036347329,113.0392123,137.6129541,238.7820164,128.483848,154.0810027,81.82274489,193.3099843,2.483596341,0.254020825,0.05731053,-0.493795476,0.125952395,-0.055722861,0.577200335,-0.282539442
SCPT,14556,4,6,5,145.73,2,3,0.769064967,0.017257786,107.00814,130.2707791,192.1545902,125.3333308,146.6320367,94.69351717,236.264773,2.907842171,0.308850688,0.112140394,-0.276544611,0.15077876,-0.006170702,0.431110053,-0.483197501
SCPT,14556,6,8,7,144.01,2,3,1.40885985,0.02283936,130.2291691,158.539858,252.6092111,143.8152942,157.8767609,116.2454221,268.2661813,2.623563312,0.100587004,-0.09612329,-0.561960933,0.001352945,-0.091931993,0.214179078,-0.62209696
SCPT,14556,8,10,9,274.08,2,3,2.713115365,0.05092005,165.7305909,201.7589802,330.5829653,177.5018206,213.2001728,146.4887718,318.9603942,2.503905808,0.503056511,0.306346217,-0.187437623,0.434439169,0.251188532,0.626471252,-0.151646904
SCPT,14556,10,12,11,263.18,2,3,2.380424845,0.035206297,164.9118279,200.7622253,322.2330037,165.1951845,181.4781478,147.453781,319.6156795,2.551411363,0.467427254,0.27071696,-0.202436689,0.465710498,0.37170296,0.579323431,-0.194281064
SCPT,14556,12,14,13,200,2,3,1.624743711,0.031509258,160.41487,195.2876678,286.0850574,153.6891654,173.192871,144.8788883,327.7562123,2.821484853,0.22055397,0.023843676,-0.357971804,0.26338521,0.143911532,0.322419226,-0.49395271
SCPT,14556,14,16,15,352.99,2,3,2.04069453,0.030531413,171.6605107,208.978013,314.6959116,157.0454732,166.5293107,155.3971465,339.0513083,2.718505627,0.720920977,0.524210682,0.114832915,0.809904326,0.751268394,0.820455652,0.04028828
SCPT,14556,16,18,17,265.76,2,3,4.599207686,0.083963477,219.5708894,267.3036915,431.6301418,205.3944686,244.3678893,196.7286751,401.5788101,2.481284154,0.190918507,-0.005791788,-0.484975422,0.257661279,0.083918813,0.30076815,-0.412810157
SCPT,14556,18,20,19,369.31,2,3,7.837715044,0.139223336,256.4935538,312.253022,534.325646,240.3137643,295.6547451,228.4984749,442.8690389,2.30381,0.364532867,0.167822573,-0.369369077,0.429690979,0.222444028,0.480106864,-0.181637703
SCPT,14550,0,4,2,369.17,2,3,3.959496521,0.065739798,140.5029516,171.0470716,326.2531949,167.1232757,204.8526121,101.1357487,220.3174173,2.202939156,0.966028746,0.769318451,0.123583491,0.792525525,0.588966487,1.294793582,0.51618793
SCPT,14550,4,6,5,369.17,2,3,4.747874012,0.110190278,183.3500102,223.208708,386.5204385,216.5075849,288.0684838,143.5441788,304.7330141,2.37610677,0.699860292,0.503149998,-0.045927505,0.533631662,0.248059,0.944614389,0.191821213
SCPT,14550,6,8,7,341.55,2,3,6.312228191,0.153108055,215.1785275,261.9564682,445.6717459,237.5941005,319.9544459,168.9465298,347.3813451,2.390385992,0.462026037,0.265315743,-0.266088604,0.362930324,0.065315452,0.703911808,-0.016929073
SCPT,14550,8,10,9,337.03,2,3,4.454172715,0.104666709,208.6200102,253.9721863,400.1845935,211.7886649,265.1482637,167.0243165,351.5681615,2.594972461,0.479657483,0.282947189,-0.171753977,0.464583033,0.239882792,0.702032538,-0.042231661
SCPT,14550,10,12,11,379.32,2,3,6.939454454,0.145827439,243.7467103,296.7351256,483.3315744,235.7367353,291.318295,193.5520098,387.5297946,2.472894686,0.442250562,0.245540268,-0.242322732,0.475664522,0.263963709,0.672833915,-0.021412559
SCPT,14550,12,14,13,300.23,2,3,3.715838681,0.089009987,220.1077968,267.9573179,387.2351077,196.5539919,233.961844,177.8989226,377.432782,2.831738736,0.310431436,0.113721141,-0.254483174,0.423611686,0.249390805,0.523333309,-0.228843644
SCPT,14550,14,16,15,336.74,2,3,4.528710149,0.136149174,245.8513453,299.29729,424.3322844,215.3041086,276.8355583,197.326127,414.2210182,2.872104401,0.314584053,0.117873759,-0.231205719,0.447259632,0.195887442,0.534453292,-0.207088573
SCPT,14550,16,18,17,375.48,2,3,4.673063885,0.136588963,255.3456101,310.8555254,436.1067256,214.5465476,268.7309618,205.3070913,427.8526848,2.893842423,0.385587246,0.188876952,-0.149681789,0.559678488,0.33449447,0.603698343,-0.130573734
SCPT,14550,18,20,19,442.72,2,3,4.399109506,0.121597574,256.4009633,312.1403031,429.6371832,208.3995711,255.4275255,207.9147105,433.2882287,2.94883794,0.546195034,0.34948474,0.029996424,0.753480264,0.549998804,0.755809566,0.021534354
SCPT,14550,20,22,21,415.37,2,3,4.180034377,0.183877237,267.2990871,325.4075843,424.7575384,220.5272383,307.9923609,219.6328527,468.7838917,3.119358735,0.440801481,0.244091187,-0.022348819,0.633148472,0.299094709,0.637212388,-0.120972188
SCPT,14550,22,24,23,415.61,2,3,7.357436856,0.314482904,317.2332551,386.1970062,531.8326946,258.5436204,375.1059847,255.5034357,516.5303479,2.910633799,0.270109997,0.073399703,-0.246581636,0.474682897,0.102538709,0.486511464,-0.217386723
SCPT,14539,0,4,2,391.89,2,3,12.81046263,0.199812419,185.5252501,225.8568262,501.3907732,228.3768407,324.1841192,124.5821892,244.7369361,1.843883826,0.747790196,0.551079902,-0.246404595,0.539984114,0.189669565,1.146015536,0.470797285
SCPT,14539,4,6,5,391.89,2,3,7.749521633,0.123481999,201.5131384,245.3203424,466.0521131,234.0116739,289.0192872,155.5000375,310.4015605,2.131627385,0.665126606,0.468416312,-0.17331627,0.515610186,0.304487765,0.924335215,0.233114372
SCPT,14539,6,8,7,319.83,2,3,5.556811594,0.082723453,200.2634921,243.7990338,427.7423471,212.7116087,242.8721655,157.6108845,320.3604026,2.314619679,0.468155645,0.271445351,-0.290731417,0.407852306,0.275254368,0.707660366,-0.001657016
SCPT,14539,8,10,9,424.35,2,3,4.229078815,0.055710761,195.0556343,237.459033,392.8725834,191.32941,201.5720424,157.3278011,323.7724174,2.461490939,0.777273764,0.58056347,0.077073242,0.796561984,0.744411738,0.992227053,0.270517733
SCPT,14539,10,12,11,315.78,2,3,3.231202484,0.045451159,193.1822379,235.1783766,369.3260187,178.769079,183.9667061,157.388448,331.1542462,2.599918569,0.491411787,0.294701493,-0.156634005,0.568950857,0.540290972,0.696328828,-0.047538499
SCPT,14539,12,14,13,409.65,2,3,5.020986843,0.133203584,234.972655,286.053667,436.6632712,221.8356339,285.8688378,192.1012384,398.6273285,2.65473274,0.555833991,0.359123697,-0.063859215,0.613366417,0.35977004,0.75728062,0.02727617
SCPT,14539,14,16,15,428.49,2,3,5.330788007,0.107226453,239.7811252,291.9074567,456.2617694,216.2844212,255.1908275,198.0496314,402.0439003,2.573777425,0.580540872,0.383830578,-0.0627993,0.683673094,0.518255792,0.771749738,0.063706113
SCPT,14539,16,18,17,406.81,2,3,5.978947512,0.189856174,265.411929,323.1101744,478.7038727,237.1984298,322.3062952,218.6175496,447.3808779,2.716422691,0.427063178,0.230352884,-0.16273594,0.539449199,0.232843925,0.621022392,-0.095064062
SCPT,14539,18,20,19,423.88,2,3,9.951462416,0.24773547,300.4794278,365.8010425,585.6603255,268.7532833,359.3100819,248.0782318,478.1658776,2.469715841,0.344071105,0.14736081,-0.323289576,0.4556566,0.165264643,0.535706249,-0.1205073
SCPT,14539,20,22,21,352.91,2,3,12.81193123,0.484655307,346.620055,421.9722409,651.7940041,308.3248024,480.9876267,279.6913409,536.1544903,2.552454619,0.017983829,-0.178726465,-0.6135155,0.135059286,-0.309628479,0.232526426,-0.418209281
SCPT,14539,22,24,23,487.72,2,3,10.06775096,0.412750777,336.6722202,409.8618333,602.5698076,286.3549471,437.5194438,273.4084534,536.3590073,2.696617867,0.370631654,0.17392136,-0.211462051,0.532509356,0.108620323,0.578774627,-0.095062256
