Depth,qc,fs_corrected,u
6.400017,1.2352,0.0058,-0.0159
6.410017,1.2352,0.0058,-0.0159
6.420018,1.1696,0.0058,-0.0139
6.430018,1.1387,0.0057,-0.0097
6.440018,1.1387,0.0054,-0.0097
6.450018,1.046,0.0052,-0.0059
6.460019,1.0112,0.0052,-0.0027
6.470019,0.9764,0.006,0.0048
6.480019,0.9764,0.0067,0.0064
6.490019,0.9571,0.0108,0.0062
6.50002,0.9449,0.0108,0.01
6.51002,0.9421,0.0113,0.01
6.52002,0.9477,0.0117,0.0196
6.53002,0.9533,0.0117,0.0273
6.54002,1.1503,0.0117,0.0343
6.550021,1.3357,0.0118,0.0313
6.560021,1.4399,0.0127,0.0136
6.570021,1.3125,0.0127,0.0072
6.580021,1.3125,0.0129,0.0075
6.590022,1.0537,0.013,0.0077
6.600022,1.0054,0.0118,0.0108
6.610022,0.9842,0.0107,0.0108
6.620022,0.9822,0.0069,0.0188
6.630023,0.9832,0.0064,0.022
6.640023,0.9842,0.0064,0.0259
6.650023,1.0112,0.0064,0.0275
6.660023,1.0382,0.0065,0.0289
6.670023,1.0576,0.0068,0.0307
6.680024,1.0576,0.007,0.0307
6.690024,1.0614,0.0072,0.0313
6.700024,1.0112,0.0072,0.0391
6.710024,1.0108,0.0072,0.0465
6.720025,1.011,0.0072,0.0497
6.730025,1.0112,0.0074,0.053
6.740025,1.0537,0.0075,0.0582
6.750025,1.1155,0.0078,0.0662
6.760026,1.1464,0.0085,0.0688
6.770026,1.1773,0.0104,0.0698
6.780026,1.1773,0.0139,0.0698
6.790026,1.1966,0.0151,0.0847
6.800026,1.2739,0.0219,0.0925
6.810027,1.2739,0.0291,0.0925
6.820027,1.4786,0.0327,0.1034
6.830027,1.4786,0.0345,0.1034
6.840027,1.6987,0.0353,0.0969
6.850028,1.7026,0.0355,0.0659
6.860028,1.7026,0.0356,0.0656
6.870028,1.7296,0.0341,0.0652
6.880028,1.9073,0.0327,0.0542
6.890028,1.9498,0.0294,0.0504
6.900029,1.9405,0.028,0.0545
6.910029,1.9517,0.0265,0.0587
6.920029,1.9628,0.0264,0.0907
6.930029,2.0502,0.0239,0.0624
6.94003,2.0927,0.0239,0.0337
6.95003,2.1545,0.021,-0.0051
6.96003,2.1738,0.0175,-0.0316
6.97003,2.197,0.0175,-0.0434
6.980031,2.197,0.0137,-0.0434
6.990031,2.3322,0.0128,-0.0456
7.000031,2.4519,0.0127,-0.0454
7.010031,2.5407,0.0126,-0.0451
7.020031,2.591,0.0125,-0.0445
7.030032,2.5794,0.0125,-0.0432
7.040032,2.4674,0.0125,-0.0406
7.050032,2.4674,0.0125,-0.0406
7.060032,2.0734,0.011,-0.026
7.070033,1.971,0.01,-0.0129
7.080033,1.9604,0.0089,-0.0129
7.090033,2.0665,0.0084,0.0236
7.100033,2.1726,0.0083,0.0317
7.110034,2.3862,0.0082,0.014
7.120034,2.8034,0.0081,-0.0087
7.130034,3.124,0.0081,-0.0269
7.140034,3.2862,0.0081,-0.0286
7.150034,3.2862,0.0066,-0.0295
7.160035,3.4446,0.0065,-0.0295
7.170035,3.5102,0.0076,-0.0294
7.180035,3.63,0.0088,-0.0294
7.190035,3.7343,0.0111,-0.0268
7.200036,3.8772,0.0175,-0.0256
7.210036,4.0162,0.0175,-0.0231
7.220036,4.1514,0.0292,-0.0219
7.230036,4.2518,0.0291,-0.0217
7.240036,4.2711,0.029,-0.0213
7.250037,4.2711,0.028,-0.0213
7.260037,3.8192,0.0256,-0.0195
7.270037,3.4755,0.0256,-0.0175
7.280037,3.2167,0.0222,-0.0157
7.290038,3.039,0.0193,-0.0091
7.300038,2.9115,0.0193,0.001
7.310038,2.7146,0.0155,0.0136
7.320038,2.7146,0.0155,0.0136
7.330039,2.3206,0.0129,0.0238
7.340039,2.0966,0.0118,0.0307
7.350039,2.0966,0.0118,0.0307
7.360039,1.6137,0.0092,0.0497
7.370039,1.4168,0.0092,0.0648
7.38004,1.4168,0.0093,0.0648
7.39004,1.1116,0.0093,0.1012
7.40004,1.1125,0.0096,0.1018
7.41004,1.1134,0.0098,0.1018
7.420041,1.1155,0.0098,0.1054
7.430041,1.1155,0.0098,0.1091
7.440041,1.355,0.0099,0.1166
7.450041,1.6562,0.0125,0.1156
7.460042,1.6562,0.0136,0.1156
7.470042,2.1391,0.0154,0.1075
7.480042,2.0309,0.0161,0.1056
7.490042,1.7914,0.014,0.1137
7.500042,1.7909,0.0119,0.1218
7.510043,1.7931,0.0111,0.1255
7.520043,1.7953,0.0108,0.1068
7.530043,1.7953,0.0109,0.1068
7.540043,2.1777,0.011,0.0958
7.550044,2.2549,0.0112,0.0848
7.560044,2.2704,0.0116,0.0853
7.570044,2.3476,0.0115,0.0843
7.580044,2.6064,0.0115,0.1012
7.590044,3.039,0.0113,0.0331
7.600045,3.3171,0.0108,0.0004
7.610045,3.4446,0.0085,-0.0128
7.620045,3.4253,0.0056,-0.0138
7.630045,3.5334,0.0053,-0.0139
7.640046,3.6416,0.0051,-0.0139
7.650046,3.6416,0.0051,-0.0138
7.660046,3.827,0.0051,-0.0099
7.670046,3.8656,0.0051,-0.0137
7.680047,3.8656,0.0056,-0.0113
7.690047,4.0162,0.0056,-0.0089
7.700047,4.051,0.0057,-0.0071
7.710047,4.0703,0.0058,-0.0053
7.720047,4.0587,0.0058,-0.0035
7.730048,4.078,0.0064,-0.0015
7.740048,4.136,0.0066,0.001
7.750048,4.136,0.0068,0.001
7.760048,4.2171,0.0076,0.0016
7.770049,4.2055,0.0099,0.0028
7.780049,4.2364,0.01,0.003
7.790049,4.2248,0.0098,0.0048
7.800049,4.2287,0.0095,0.0064
7.81005,4.1669,0.0089,0.0052
7.82005,4.0664,0.0081,0.0102
7.83005,3.9806,0.0076,0.0447
7.84005,3.9398,0.0071,0.0331
7.85005,3.9467,0.0071,0.0342
7.860051,3.9537,0.0058,0.0353
7.870051,3.9737,0.0055,0.0344
7.880051,4.0471,0.0053,0.0335
7.890051,4.0491,0.0053,0.0387
7.900052,4.051,0.0047,0.0233
7.910052,4.0548,0.0045,0.0166
7.920052,4.05,0.0045,0.0164
7.930052,4.0541,0.0045,0.0166
7.940053,4.0582,0.0045,0.0169
7.950053,4.0678,0.0045,0.0174
7.960053,4.0877,0.007,0.0174
7.970053,4.1282,0.009,0.023
7.980053,4.2171,0.0124,0.0228
7.990054,4.3098,0.0143,0.0257
8.000054,4.4102,0.0146,0.0283
8.010054,4.5299,0.0148,0.0277
8.020054,4.5686,0.0149,0.0307
8.030055,4.5686,0.0156,0.0307
8.040055,4.5492,0.0162,0.0309
8.050055,4.5068,0.0162,0.0333
8.060055,4.5068,0.0182,0.0333
8.070055,4.3407,0.0202,0.0369
8.080056,4.1282,0.0203,0.0397
8.090056,3.854,0.0203,0.0386
8.100056,3.4832,0.0202,0.0404
8.110056,3.0351,0.0202,0.0423
8.120057,2.6952,0.0202,0.0618
8.130057,2.6952,0.0202,0.0618
8.140057,2.1506,0.0201,0.1214
8.150057,2.0951,0.02,0.1965
8.160058,2.0794,0.0197,0.1965
8.170058,2.0996,0.0188,0.2148
8.180058,2.1197,0.0188,0.2068
8.190058,2.3206,0.019,0.1996
8.200058,2.3592,0.0192,0.2009
8.210059,2.3283,0.0198,0.2022
8.220059,2.4012,0.0211,0.2062
8.230059,2.4741,0.0238,0.2062
8.240059,2.6412,0.0299,0.2084
8.25006,2.5832,0.0299,0.2106
8.26006,2.5832,0.0411,0.2158
8.27006,2.3621,0.0414,0.2267
8.28006,2.3487,0.0414,0.303
8.290061,2.3443,0.0414,0.362
8.300061,2.4464,0.0378,0.369
8.310061,2.5485,0.0316,0.2012
8.320061,2.757,0.0289,0.1728
8.330061,3.0313,0.0253,0.1445
8.340062,3.4137,0.0218,0.1309
8.350062,3.9737,0.0218,0.0949
8.360062,3.9737,0.0181,0.0949
8.370062,5.2329,0.0159,-0.0484
8.380063,5.5535,0.0151,-0.0587
8.390063,5.6925,0.015,-0.0582
