Depth,qc,fs_corrected,u
2.85,0.0936,0.0006,-0.0017
2.86,0.0941,0.0006,-0.0018
2.87,0.0946,0.0006,-0.0018
2.88,0.0956,0.0006,-0.0018
2.89,0.0975,0.0006,-0.0019
2.9,0.0975,0.0006,-0.0019
2.91,0.1015,0.0006,-0.0019
2.92,0.0995,0.0006,-0.0019
2.93,0.0997,0.0005,-0.0019
2.94,0.1,0.0005,-0.0019
2.95,0.1015,0.0005,-0.0019
2.96,0.1015,0.0005,-0.0019
2.97,0.0995,0.0005,-0.0019
2.98,0.0975,0.0005,-0.0018
2.99,0.0975,0.0004,-0.0018
3.0,0.0936,0.0004,-0.0018
3.01,0.0897,0.0004,-0.0017
3.02,0.0897,0.0004,-0.0017
3.03,0.0877,0.0004,-0.0017
3.04,0.0857,0.0004,-0.0018
3.05,0.0857,0.0005,-0.0018
3.06,0.0818,0.0005,-0.0018
3.07,0.0798,0.0005,-0.0019
3.08,0.0798,0.0005,-0.0019
3.09,0.0798,0.0004,-0.0019
3.1,0.0798,0.0004,-0.0019
3.11,0.0799,0.0004,-0.0019
3.12,0.0818,0.0004,-0.0019
3.13,0.0818,0.0004,-0.0019
3.14,0.0838,0.0004,-0.0018
3.15,0.0857,0.0004,-0.0018
3.16,0.0897,0.0004,-0.0018
3.17,0.0897,0.0004,-0.0017
3.18,0.0906,0.0005,-0.0017
3.19,0.0916,0.0005,-0.0017
3.2,0.0936,0.0005,-0.0018
3.21,0.0936,0.0005,-0.0018
3.22,0.0975,0.0005,-0.0018
3.23,0.0975,0.0005,-0.0019
3.24,0.1015,0.0005,-0.0019
3.25,0.1015,0.0005,-0.0019
3.26,0.1024,0.0005,-0.0019
3.27,0.1034,0.0005,-0.0019
3.28,0.1054,0.0005,-0.0019
3.29,0.1093,0.0005,-0.0018
3.3,0.1093,0.0005,-0.0018
3.31,0.1103,0.0005,-0.0018
3.32,0.1113,0.0005,-0.0017
3.33,0.1132,0.0005,-0.0018
3.34,0.1132,0.0005,-0.0018
3.35,0.1132,0.0005,-0.0018
3.36,0.1132,0.0005,-0.0018
3.37,0.1132,0.0005,-0.0018
3.38,0.1133,0.0005,-0.0018
3.39,0.1134,0.0005,-0.0018
3.4,0.1135,0.0005,-0.0017
3.41,0.1137,0.0005,-0.0018
3.42,0.1142,0.0005,-0.0018
3.43,0.1152,0.0005,-0.0018
3.44,0.1172,0.0005,-0.0019
3.45,0.1172,0.0005,-0.0019
3.46,0.1191,0.0005,-0.0019
3.47,0.1211,0.0005,-0.0019
3.48,0.1211,0.0004,-0.0019
3.49,0.1231,0.0004,-0.0019
3.5,0.125,0.0004,-0.0019
3.51,0.125,0.0004,-0.0019
3.52,0.1253,0.0004,-0.0019
3.53,0.1255,0.0004,-0.0019
3.54,0.126,0.0004,-0.0019
3.55,0.127,0.0004,-0.0019
3.56,0.129,0.0004,-0.0018
3.57,0.1329,0.0004,-0.0018
3.58,0.1211,0.0004,-0.0018
3.59,0.1132,0.0004,-0.0017
3.6,0.1113,0.0004,-0.0017
3.61,0.1093,0.0004,-0.0017
3.62,0.1093,0.0004,-0.0017
3.63,0.1054,0.0004,-0.0017
3.64,0.1015,0.0003,-0.0017
3.65,0.0975,0.0003,-0.0017
3.66,0.0936,0.0003,-0.0017
3.67,0.0818,0.0003,-0.0017
3.68,0.0739,0.0003,-0.0017
3.69,0.0621,0.0003,-0.0017
3.7,0.0543,0.0003,-0.0017
3.71,0.0503,0.0003,-0.0017
3.72,0.0501,0.0003,-0.0017
3.73,0.0501,0.0003,-0.0017
3.74,0.0502,0.0004,-0.0017
3.75,0.0503,0.0004,-0.0017
3.76,0.0503,0.0004,-0.0016
3.77,0.0543,0.0004,-0.0016
3.78,0.0621,0.0005,-0.0015
3.79,0.07,0.0006,-0.0016
3.8,0.0779,0.0006,-0.0016
3.81,0.1015,0.0007,-0.0016
3.82,0.1132,0.0007,-0.0016
3.83,0.125,0.0008,-0.0016
3.84,0.1447,0.0009,-0.0016
3.85,0.1762,0.0009,-0.0015
3.86,0.2194,0.0009,-0.0015
3.87,0.2351,0.0009,-0.0015
3.88,0.2469,0.0008,-0.0015
3.89,0.2863,0.0008,-0.0015
3.9,0.3217,0.0008,-0.0015
3.91,0.3256,0.0008,-0.0015
3.92,0.3236,0.0009,-0.0015
3.93,0.3246,0.0009,-0.0015
3.94,0.3256,0.0009,-0.0015
3.95,0.3295,0.0009,-0.0015
3.96,0.3452,0.0009,-0.0015
3.97,0.3649,0.001,-0.0015
3.98,0.4042,0.0011,-0.0015
3.99,0.4632,0.0012,-0.0015
4.0,0.5497,0.0017,-0.0015
4.01,0.6598,0.0017,-0.0015
4.02,0.7896,0.0025,-0.0015
4.03,0.8918,0.0023,-0.0015
4.04,0.9862,0.0029,-0.0015
4.05,1.116,0.0032,-0.0015
4.06,1.2497,0.0038,-0.0015
4.07,1.3834,0.0039,-0.0015
4.08,1.5092,0.0041,-0.0015
4.09,1.6114,0.0042,-0.0015
4.1,1.8867,0.0046,-0.0015
4.11,2.04,0.0052,-0.0015
4.12,2.2248,0.0057,-0.0015
4.13,2.4254,0.0062,-0.0015
4.14,2.5748,0.0069,-0.0015
4.15,2.6692,0.0082,-0.0015
4.16,2.8068,0.0087,-0.0015
4.17,2.9523,0.0093,-0.0015
4.18,3.1293,0.0102,-0.0015
4.19,3.3888,0.011,-0.0015
4.2,3.6522,0.0115,-0.0015
4.21,3.9747,0.0126,-0.0015
4.22,4.6156,0.0135,-0.0015
4.23,4.8987,0.0146,-0.0015
4.24,5.1661,0.0159,-0.0015
4.25,5.4139,0.016,-0.0015
4.26,5.6695,0.0165,-0.0015
4.27,5.9015,0.0178,-0.0015
4.28,6.1688,0.0192,-0.0015
4.29,6.4441,0.0206,-0.0014
4.3,6.6761,0.0221,-0.0014
4.31,6.9042,0.0236,-0.0013
4.32,7.0733,0.0247,-0.0014
4.33,7.3013,0.0249,-0.0014
4.34,7.4743,0.0262,-0.0015
4.35,7.7142,0.0267,-0.0015
4.36,7.9973,0.0283,-0.0015
4.37,8.3591,0.0289,-0.0015
4.38,8.5282,0.0297,-0.0015
4.39,8.5557,0.0292,-0.0015
4.4,8.5754,0.03,-0.0015
4.41,8.5596,0.0303,-0.0015
4.42,8.4928,0.0302,-0.0015
4.43,8.3866,0.0305,-0.0014
4.44,8.3316,0.0305,-0.0014
4.45,8.3001,0.0305,-0.0013
4.46,8.1979,0.0305,-0.0013
4.47,8.1114,0.0304,-0.0013
4.48,8.072,0.0291,-0.0013
4.49,7.9816,0.0279,-0.0013
4.5,7.7181,0.027,-0.0013
4.51,7.5491,0.027,-0.0013
4.52,7.3878,0.027,-0.0013
4.53,7.1834,0.0272,-0.0013
4.54,6.9946,0.0276,-0.0013
4.55,6.9744,0.0285,-0.0012
4.56,6.9791,0.0289,-0.0012
4.57,6.9838,0.0293,-0.0011
4.58,6.9985,0.0299,-0.0009
4.59,7.2148,0.0305,-0.0009
4.6,7.7024,0.0319,-0.0008
4.61,8.131,0.033,-0.0007
4.62,8.5046,0.0343,-0.0007
4.63,8.7798,0.0364,-0.0007
4.64,8.8703,0.0381,-0.0007
4.65,8.8781,0.039,-0.0007
4.66,8.8074,0.0403,-0.0006
4.67,8.8072,0.0404,-0.0006
4.68,8.8077,0.0404,-0.0005
4.69,8.8083,0.0404,-0.0005
4.7,8.8183,0.0404,-0.0005
4.71,8.8624,0.0404,-0.0005
4.72,8.9646,0.0399,-0.0005
4.73,9.0905,0.0398,-0.0005
4.74,9.4169,0.0397,-0.0005
4.75,9.5938,0.0397,-0.0005
4.76,9.8533,0.0398,-0.0005
4.77,10.1286,0.0398,-0.0005
4.78,10.4196,0.04,-0.0005
4.79,10.7381,0.0403,-0.0005
4.8,11.0251,0.0403,-0.0007
4.81,11.3122,0.0411,-0.0007
4.82,11.5599,0.0418,-0.0007
4.83,11.7447,0.0424,-0.0007
4.84,11.8706,0.0429,-0.0007
4.85,11.7683,0.0433,-0.0003
4.86,11.4852,0.0456,-0.0003
4.87,11.3987,0.0461,0.0001
4.88,11.4144,0.0461,-0.0001
4.89,11.383,0.0461,-0.0003
4.9,11.3318,0.0461,-0.0003
4.91,11.2257,0.0447,-0.0003
4.92,11.1274,0.0447,-0.0003
4.93,10.9504,0.0447,0.0
4.94,10.7577,0.0449,0.0007
4.95,10.6358,0.0453,0.0001
4.96,10.5493,0.0457,0.0003
4.97,10.4746,0.0458,0.0009
4.98,10.4196,0.0457,0.0015
4.99,10.2623,0.0457,0.0021
5.0,10.1011,0.0456,0.0025
5.01,9.7039,0.0453,0.0026
5.02,9.3068,0.0438,0.0027
5.03,9.1849,0.0426,0.0033
5.04,9.0079,0.0418,0.0033
5.05,8.8703,0.041,0.0035
5.06,8.7169,0.0408,0.0037
5.07,8.5518,0.0408,0.0037
5.08,8.2844,0.0394,0.0039
5.09,8.1664,0.0368,0.0039
5.1,8.072,0.0355,0.0039
5.11,7.9698,0.0329,0.0039
5.12,7.8794,0.0311,0.0037
5.13,7.7535,0.03,0.0036
5.14,7.4665,0.0285,0.0036
5.15,7.321,0.0272,0.0036
5.16,7.1519,0.0261,0.0036
5.17,6.9828,0.0259,0.0037
5.18,6.8806,0.0257,0.0037
5.19,6.739,0.0256,0.0037
5.2,6.739,0.0255,0.0037
5.21,6.6014,0.0246,0.0038
5.22,6.5227,0.0244,0.0039
5.23,6.3222,0.0232,0.0041
5.24,6.0981,0.0216,0.004
5.25,5.8975,0.0216,0.004
5.26,5.6144,0.0204,0.004
5.27,5.2998,0.0167,0.004
5.28,4.9892,0.0162,0.0041
5.29,4.6746,0.0162,0.0043
5.3,4.5846,0.0162,0.0045
5.31,4.5989,0.0162,0.0044
5.32,4.6132,0.0162,0.0045
5.33,4.6618,0.0171,0.0045
5.34,4.769,0.0178,0.0047
5.35,5.1504,0.0183,0.0047
5.36,5.638,0.0193,0.0047
5.37,6.0627,0.0202,0.0046
5.38,6.3851,0.0216,0.0045
5.39,6.6211,0.0249,0.0045
5.4,6.8255,0.0274,0.0046
5.41,7.03,0.0278,0.0047
5.42,7.2935,0.0282,0.0053
5.43,7.6434,0.0303,0.0061
5.44,8.0288,0.0325,0.0061
5.45,8.4141,0.0363,0.0065
5.46,9.0079,0.0384,0.0063
5.47,9.2163,0.04,0.0064
5.48,9.3107,0.0419,0.0065
5.49,9.3893,0.0444,0.0069
5.5,9.4326,0.0454,0.0069
5.51,9.3002,0.0471,0.0067
5.52,9.2995,0.0488,0.0066
5.53,9.3118,0.0505,0.0066
5.54,9.324,0.0505,0.0066
5.55,9.3854,0.0514,0.0066
5.56,9.464,0.0528,0.0066
5.57,9.523,0.0544,0.0067
5.58,9.5663,0.0575,0.0069
5.59,9.7196,0.0588,0.0069
5.6,9.8691,0.0608,0.007
5.61,10.0735,0.0626,0.0071
5.62,10.5297,0.0661,0.0071
5.63,10.7145,0.0672,0.0077
5.64,10.9111,0.0692,0.0079
5.65,11.0723,0.0715,0.0083
5.66,11.5285,0.0736,0.0085
5.67,11.7251,0.0759,0.0087
5.68,11.8745,0.0777,0.0089
5.69,12.0396,0.0805,0.0089
5.7,12.1537,0.0805,0.009
5.71,12.3503,0.0805,0.0091
5.72,12.4289,0.0805,0.0093
5.73,12.4407,0.0805,0.0093
5.74,12.5194,0.0804,0.0094
5.75,12.5862,0.0788,0.0094
5.76,12.6295,0.0765,0.0095
5.77,12.5626,0.0744,0.0097
5.78,12.5109,0.0724,0.0097
5.79,12.4864,0.0712,0.0099
5.8,12.4796,0.0707,0.0098
5.81,12.4877,0.0707,0.0099
5.82,12.4958,0.0707,0.01
5.83,12.6531,0.0707,0.0103
5.84,12.8615,0.0711,0.0103
5.85,13.0109,0.0727,0.0103
5.86,13.1918,0.0727,0.0103
5.87,13.3215,0.0727,0.0104
5.88,13.4552,0.0727,0.0105
5.89,13.6322,0.0724,0.0105
5.9,13.6676,0.0728,0.0109
5.91,13.5929,0.0731,0.0109
5.92,13.526,0.0739,0.0113
5.93,13.4277,0.0754,0.0115
5.94,13.3687,0.0759,0.0115
5.95,13.3648,0.076,0.0116
5.96,13.353,0.0762,0.0116
5.97,13.4277,0.0763,0.0117
5.98,13.3491,0.0763,0.0119
5.99,13.3058,0.0762,0.0121
6.0,13.0541,0.0762,0.0121
6.01,13.0523,0.0762,0.0119
6.02,13.0505,0.0761,0.0115
6.03,13.0541,0.0747,0.0115
6.04,13.0423,0.0719,0.0115
6.05,12.9676,0.0719,0.0115
6.06,12.771,0.0712,0.0115
6.07,12.5901,0.0701,0.0117
6.08,12.3896,0.0687,0.0117
6.09,12.193,0.0683,0.0119
6.1,12.0514,0.0677,0.0119
6.11,12.0377,0.0677,0.012
6.12,12.0239,0.0676,0.0121
6.13,12.0233,0.0672,0.0121
6.14,12.0253,0.0657,0.0123
6.15,12.0273,0.0651,0.0123
6.16,12.0396,0.0648,0.0125
6.17,12.0672,0.0644,0.0125
6.18,12.1222,0.0643,0.0127
6.19,12.1615,0.0643,0.0127
6.2,12.1497,0.0643,0.0131
6.21,12.252,0.0643,0.0131
6.22,12.311,0.0643,0.0133
6.23,12.366,0.0643,0.0133
6.24,12.425,0.0643,0.0135
6.25,12.5194,0.0643,0.0135
6.26,12.6019,0.0643,0.0137
6.27,12.6767,0.0643,0.0137
6.28,12.7317,0.0643,0.0141
6.29,12.7002,0.0643,0.0141
6.3,12.6295,0.0653,0.0143
6.31,12.6255,0.0659,0.0145
6.32,12.6491,0.0665,0.0149
6.33,12.5862,0.0665,0.0147
6.34,12.4918,0.0666,0.015
6.35,12.4132,0.0678,0.0152
6.36,12.3896,0.0691,0.0151
6.37,12.3503,0.0693,0.0152
6.38,12.2559,0.0694,0.0152
6.39,12.1379,0.0695,0.0153
6.4,12.0937,0.0672,0.0154
6.41,12.0785,0.065,0.0154
6.42,12.0632,0.0605,0.0155
6.43,12.0593,0.0608,0.0156
6.44,12.0554,0.0568,0.0158
6.45,12.0318,0.0558,0.0156
6.46,11.961,0.0554,0.0147
6.47,11.7408,0.055,0.0141
6.48,11.383,0.0552,0.0138
6.49,11.0015,0.0545,0.0137
6.5,10.9072,0.0537,0.0136
6.51,10.5611,0.05,0.0139
6.52,10.2151,0.0434,0.0135
6.53,10.278,0.0418,0.0134
6.54,10.1758,0.0406,0.0134
6.55,10.1364,0.0403,0.0135
6.56,10.0224,0.0386,0.0133
6.57,9.8848,0.0383,0.0132
6.58,9.7521,0.0382,0.0133
6.59,9.7756,0.0382,0.0128
6.6,9.7991,0.0391,0.0128
6.61,9.8553,0.04,0.0128
6.62,9.9713,0.0408,0.0128
6.63,10.3567,0.0417,0.0129
6.64,10.8678,0.0426,0.0137
6.65,11.383,0.0458,0.0141
6.66,11.7919,0.0487,0.0137
6.67,12.2323,0.0477,0.0139
6.68,12.7002,0.0506,0.0123
6.69,13.1367,0.0529,0.0118
6.7,13.6243,0.0557,0.012
6.71,13.6636,0.0587,0.0122
6.72,13.6951,0.0618,0.0126
6.73,13.6283,0.0636,0.0135
6.74,13.5142,0.0657,0.0143
6.75,13.3962,0.0667,0.0145
6.76,13.3058,0.0669,0.0149
6.77,13.1524,0.0669,0.0151
6.78,13.0148,0.0668,0.0152
6.79,12.8772,0.0666,0.0154
6.8,12.7396,0.0657,0.0158
6.81,12.6924,0.0645,0.0158
6.82,12.4171,0.0624,0.016
6.83,12.2638,0.061,0.0162
6.84,12.0672,0.0595,0.0162
6.85,11.8863,0.0583,0.0163
6.86,11.7369,0.0548,0.0164
6.87,11.6503,0.0525,0.0164
6.88,11.5127,0.05,0.0165
6.89,11.3947,0.0476,0.0165
6.9,11.2964,0.0461,0.0166
6.91,11.1667,0.0427,0.017
6.92,11.0094,0.0419,0.0172
6.93,10.8207,0.0411,0.0173
6.94,10.4314,0.0404,0.0174
6.95,10.2584,0.0397,0.0176
6.96,10.0499,0.0388,0.0176
6.97,9.9831,0.0386,0.0177
6.98,9.8887,0.0385,0.0177
6.99,9.8061,0.0376,0.0178
7.0,9.6724,0.0366,0.0182
7.01,9.0806,0.0367,0.018
7.02,8.9971,0.0361,0.018
7.03,8.9135,0.0341,0.0181
7.04,8.7995,0.0327,0.0181
7.05,8.3316,0.0327,0.0182
7.06,8.0366,0.0318,0.0184
7.07,7.7575,0.0309,0.0186
7.08,7.5569,0.0295,0.0186
7.09,7.2423,0.0285,0.0185
7.1,6.9514,0.0265,0.0185
7.11,6.6407,0.0264,0.0185
7.12,6.1492,0.0252,0.0185
7.13,5.9408,0.0247,0.0185
7.14,5.7166,0.023,0.0185
7.15,5.4846,0.0221,0.0185
7.16,5.1858,0.0213,0.0186
7.17,4.9027,0.0209,0.0187
7.18,4.6038,0.0209,0.019
7.19,4.3836,0.0208,0.019
7.2,4.1516,0.0207,0.019
7.21,3.8724,0.0206,0.019
7.22,3.4714,0.0206,0.019
7.23,3.1371,0.0206,0.019
7.24,2.9838,0.0206,0.019
7.25,2.8029,0.0207,0.0191
7.26,2.5827,0.0219,0.0191
7.27,2.3389,0.0219,0.0191
7.28,2.1973,0.0242,0.0192
7.29,1.9653,0.0254,0.0194
7.3,1.6901,0.0261,0.0196
7.31,1.5918,0.0263,0.0196
7.32,1.5485,0.0264,0.0198
7.33,1.4777,0.0264,0.02
7.34,1.4148,0.0263,0.0216
7.35,1.3794,0.0262,0.0228
7.36,1.3519,0.0249,0.025
7.37,1.3401,0.0241,0.0268
7.38,1.3047,0.0238,0.028
7.39,1.2811,0.0249,0.0298
7.4,1.2143,0.0261,0.0312
7.41,1.1199,0.0284,0.0332
7.42,1.0845,0.0296,0.0368
7.43,1.057,0.0303,0.0374
7.44,1.0295,0.0318,0.0376
7.45,0.9665,0.0332,0.0376
7.46,0.9664,0.0386,0.038
7.47,0.9723,0.0398,0.0392
7.48,0.9782,0.0392,0.0402
7.49,1.0042,0.0421,0.0412
7.5,1.057,0.0468,0.0418
7.51,1.3126,0.0543,0.038
7.52,1.6232,0.0551,0.0252
7.53,1.7569,0.0555,0.0214
7.54,1.8591,0.0533,0.0123
7.55,1.9378,0.0511,-0.0017
7.56,1.9771,0.0466,-0.0155
7.57,1.985,0.0416,-0.0179
7.58,2.1226,0.0351,-0.0182
7.59,2.5866,0.0317,-0.0185
7.6,3.1489,0.0262,-0.0169
7.61,3.8292,0.0239,-0.019
7.62,4.4662,0.0221,-0.024
7.63,4.9302,0.0216,-0.0276
7.64,5.1976,0.021,-0.0289
7.65,5.4178,0.0213,-0.0295
7.66,5.5082,0.0198,-0.0296
7.67,5.5436,0.0183,-0.0295
7.68,5.5594,0.0179,-0.0295
7.69,5.5476,0.0178,-0.0292
7.7,5.5712,0.0176,-0.0282
7.71,5.7402,0.0175,-0.0278
7.72,6.0037,0.0175,-0.0274
7.73,6.3379,0.0175,-0.0268
7.74,6.6997,0.0175,-0.025
7.75,6.9632,0.0175,-0.0242
7.76,6.9474,0.0175,-0.0234
7.77,6.6014,0.0176,-0.0051
7.78,6.5699,0.0181,-0.0051
7.79,6.5196,0.0186,-0.0039
7.8,6.5116,0.0191,-0.0031
7.81,6.5257,0.0201,-0.0031
7.82,6.5399,0.0217,-0.0007
7.83,6.5699,0.0231,-0.0013
7.84,7.207,0.025,-0.0007
7.85,7.6002,0.0293,0.0007
7.86,7.9148,0.0316,0.0013
7.87,8.4771,0.0319,0.0019
7.88,8.7641,0.0319,0.0031
7.89,9.0118,0.0318,0.0035
7.9,9.1495,0.0318,0.0043
7.91,9.3107,0.0317,0.0045
7.92,9.5348,0.0316,0.0049
7.93,9.5034,0.0314,0.0061
7.94,9.4999,0.0313,0.0061
7.95,9.4965,0.0307,0.0065
7.96,9.5034,0.0304,0.0083
7.97,9.4896,0.0293,0.0077
7.98,9.4758,0.0293,0.0083
7.99,9.4837,0.0293,0.0087
8.0,9.4522,0.0293,0.0091
8.01,9.0689,0.0294,0.019
8.02,9.0249,0.0289,0.0204
8.03,9.0165,0.0283,0.022
8.04,9.0081,0.027,0.02
8.05,9.063,0.0246,0.0194
8.06,8.9804,0.0245,0.0192
8.07,8.8899,0.0245,0.019
8.08,8.4948,0.0245,0.019
8.09,8.3143,0.0245,0.0187
8.1,8.2953,0.0246,0.0189
8.11,8.3034,0.0247,0.0191
8.12,8.3115,0.0248,0.0196
8.13,8.3827,0.0249,0.0206
8.14,8.7877,0.0249,0.0204
8.15,9.0394,0.0251,0.0202
8.16,9.295,0.0259,0.0117
8.17,9.5112,0.0279,0.0027
8.18,9.5348,0.028,0.0005
8.19,9.4601,0.028,0.0005
8.2,9.3461,0.0281,0.0005
8.21,8.8545,0.0281,0.0005
8.22,8.6658,0.0281,0.0009
8.23,8.3866,0.028,0.0037
8.24,8.1861,0.028,0.0047
8.25,8.0602,0.0277,0.0069
8.26,8.04,0.027,0.0069
8.27,8.0362,0.0262,0.0077
8.28,8.0344,0.021,0.0085
8.29,8.0395,0.0205,0.0093
8.3,8.0445,0.0203,0.0093
8.31,8.1743,0.0202,0.0084
8.32,8.4417,0.021,0.0083
8.33,8.6619,0.0218,0.0084
8.34,8.9332,0.0226,0.0084
8.35,9.1966,0.0227,0.0085
8.36,9.3579,0.0227,0.0095
8.37,9.6646,0.0227,0.0139
8.38,9.9438,0.0227,0.0131
8.39,10.2977,0.0226,0.0135
8.4,10.4156,0.0198,0.0128
8.41,10.5415,0.0186,0.0134
8.42,10.6673,0.0181,0.0139
8.43,10.5493,0.0185,0.0152
8.44,10.6634,0.0189,0.0178
8.45,10.7263,0.0216,0.016
8.46,11.0173,0.0249,0.0182
8.47,11.1156,0.0268,0.0194
8.48,11.3515,0.0277,0.0187
8.49,11.3318,0.0292,0.0198
8.5,11.1903,0.0296,0.0208
8.51,10.7695,0.03,0.03
8.52,10.3488,0.0299,0.028
8.53,10.5021,0.0306,0.0277
8.54,9.991,0.0305,0.0276
8.55,9.7708,0.0305,0.0275
8.56,9.4994,0.0302,0.0275
8.57,9.1613,0.029,0.0275
8.58,8.9607,0.0265,0.0275
8.59,8.6855,0.0214,0.0286
8.6,8.4889,0.0212,0.029
8.61,8.3787,0.0209,0.029
8.62,8.1743,0.021,0.0304
8.63,7.899,0.0208,0.0308
8.64,7.8862,0.0206,0.0302
8.65,7.9027,0.0201,0.0302
8.66,7.9192,0.0201,0.0301
8.67,8.0164,0.02,0.0302
8.68,8.2136,0.02,0.03
8.69,8.4377,0.02,0.0316
8.7,8.6383,0.02,0.0278
8.71,8.7366,0.0199,0.0279
8.72,8.6579,0.0197,0.028
8.73,8.6068,0.0192,0.0286
8.74,8.2136,0.0193,0.0302
8.75,8.1939,0.019,0.0336
8.76,8.1389,0.019,0.0342
8.77,8.0878,0.019,0.0336
8.78,7.5609,0.019,0.0335
8.79,7.3131,0.0192,0.0335
8.8,7.1775,0.0201,0.0341
8.81,7.1097,0.0211,0.0346
8.82,7.0989,0.0209,0.0342
8.83,7.0959,0.0215,0.0341
8.84,7.2143,0.0221,0.034
8.85,7.3328,0.0222,0.034
8.86,7.671,0.0219,0.0344
8.87,8.5714,0.0215,0.0308
8.88,9.0748,0.0209,0.0286
8.89,9.5663,0.0208,0.0232
8.9,10.0814,0.0208,0.0204
8.91,10.9268,0.0208,0.0197
8.92,11.2689,0.0212,0.0221
8.93,11.6582,0.022,0.0244
8.94,11.8588,0.0222,0.0294
8.95,11.9453,0.0224,0.027
8.96,11.902,0.0232,0.0322
8.97,11.9099,0.0241,0.0338
8.98,11.7801,0.0245,0.034
8.99,11.788,0.0248,0.0344
9.0,11.6425,0.0256,0.0389
9.01,11.2827,0.0258,0.0434
9.02,10.9229,0.0258,0.037
9.03,10.9347,0.0259,0.0357
9.04,10.8579,0.0259,0.0344
9.05,10.8214,0.0259,0.0342
9.06,10.8158,0.026,0.0338
9.07,10.8143,0.027,0.0334
9.08,10.9158,0.028,0.0332
9.09,11.0173,0.0294,0.0332
9.1,11.4026,0.0315,0.0333
9.11,11.5678,0.0325,0.0334
9.12,11.6897,0.0325,0.0346
9.13,11.7329,0.0325,0.0338
9.14,11.7605,0.0325,0.0347
9.15,11.7723,0.0324,0.0356
9.16,11.6936,0.0321,0.0362
9.17,11.5127,0.0319,0.0382
9.18,11.2335,0.0319,0.0382
9.19,10.4432,0.0318,0.0382
9.2,10.4061,0.0317,0.0383
9.21,10.3888,0.0316,0.0384
9.22,10.3847,0.0315,0.0388
9.23,10.406,0.0314,0.0398
9.24,10.4274,0.0314,0.0389
9.25,10.6555,0.0314,0.0386
9.26,10.8364,0.0314,0.0384
