Depth,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.8,3.5831,0.0521,0.0442,121.12612749190447,147.45789433797066,290.04444439591015,132.29945883324123,153.10985556459744,78.01671435304115,173.91295814693154,2.1808772918704378
0.81,4.1699,0.0478,0.044,122.5128027013315,149.14602067988181,307.68309491005914,133.02243871345175,145.26892716843238,79.44512740592923,172.7114067201579,2.0646867673831704
0.82,4.6487,0.0456,0.1658,123.66959635909434,150.55429121976704,321.700695685215,134.0991157316869,141.0441334607183,80.65808279736817,172.32899007427588,1.98274005114497
0.83,4.722,0.044,0.078,123.48635303225217,150.3312123870896,323.56986840555504,133.88793969257347,138.96246227599195,80.87275655965198,172.07742279493422,1.9659934474918273
0.84,4.5946,0.0426,0.0372,122.78668456911807,149.47944208414373,320.3912445041187,133.12300655388233,137.62921211343965,80.60688366269407,171.8408038924262,1.975213385825294
0.85,4.3939,0.0399,0.0172,121.37811154810993,147.76465753682947,315.24480205912727,131.3908935516573,134.42867650192068,79.91852484611125,170.83872096910795,1.9859643090173345
0.86,3.8958,0.0376,0.0083,118.9952796412658,144.8638186937149,301.3934172339836,128.68662832004946,132.53632825518437,78.41423351312662,169.87626299735527,2.044253553023545
0.87,3.7986,0.0336,0.005,117.29278098555184,142.79121163458487,298.82260330568965,126.36819983221281,126.58885627133256,77.65262269136772,167.86936466392075,2.0312878053058827
0.88,3.7821,0.0266,0.0034,114.41197970584268,139.28414920711285,298.6547867483858,122.18699703925822,114.76606679182365,76.35592360992842,163.31410999322776,1.9773724558034969
0.89,3.7772,0.0179,0.0031,109.92807254212694,133.82547961650235,298.839336498158,115.8909134668224,98.43850187424493,74.10500206168912,155.5598010261672,1.890730598091874
0.9,3.8674,0.0154,0.003,108.75609779867752,132.39872775491176,301.87830567993547,114.35016020514232,93.43537716025908,73.66306918265964,153.00573353236737,1.8468358368845266
0.91,3.9576,0.0144,0.0029,108.480173558939,132.0628199847953,304.881119846526,114.06822260671643,91.48608056634679,73.72344315045837,152.12666609893063,1.8206688561470452
0.92,4.1622,0.0137,0.0029,108.68252372386935,132.30915931601487,311.14417360896266,114.4723296781016,90.09200204897793,74.17903002709267,151.61938797880524,1.7823501202676046
