Depth,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.5,7.007,0.033,-0.0031,115.768611593132,140.93570106989984,357.36852643848596,117.58472339891132,103.96497382646133,72.59801832841462,146.2389015806361,1.6563353122489783
0.51,7.138,0.034,-0.0022,116.6420236211854,141.99898527796483,360.61704961330514,118.96059287480931,105.65928696485656,73.37533623332178,147.56512688585084,1.65221919481732
0.52,7.101,0.036,-0.0019,117.76369298359373,143.36449580611412,360.5957795373788,120.50437821725795,108.83565467633156,74.06787243504485,149.39212018229233,1.6689914543701023
0.53,7.096,0.039,-0.0021,119.29619884444884,145.2301551149812,361.17824762506984,122.5816165948737,113.24846812032199,74.9498618232345,151.68318875161003,1.6889631424305052
0.54,7.042,0.041,-0.0021,120.31262216561065,146.46754002769993,360.7927862998171,124.02711675642527,116.41662087578794,75.57054866421599,153.3875916364719,1.7060570131676513
0.55,7.08,0.042,-0.0022,121.02530942224178,147.33515929664216,362.19218451758354,125.16370703230855,118.18236277173385,76.16810150322353,154.5909869032824,1.7088771975300612
0.56,7.188,0.042,-0.0021,121.42632796446405,147.82335578282581,364.9439190881592,125.95909376208614,118.57670589990664,76.71765995102207,155.31472558920893,1.6997053916318958
0.57,7.25,0.042,-0.0022,121.76625143905545,148.23717566493707,366.78494003326045,126.65244220065235,119.02689900044292,77.19148518186199,156.02169901763745,1.694512504356019
0.58,7.385,0.041,-0.0024,121.78199846249876,148.25634595434633,370.0148338885285,126.9985393938829,118.09102237612146,77.61655045080369,156.2409003175515,1.677297442728035
0.59,7.616,0.041,-0.0023,122.28129363930097,148.86418356088814,375.0290113281985,128.01060362550942,118.30994095330813,78.33293895640972,156.95385789850747,1.6586488871702574
0.6,7.798,0.041,-0.0022,122.71275949366296,149.38944634011142,379.05848172360623,128.9133496657533,118.59036102341734,78.96788673177697,157.65022649713035,1.6443574923545048
0.61,7.982,0.041,-0.0021,123.13123688955898,149.89889708294137,383.0776126309545,129.80929616937962,118.86682236903697,79.59845999084773,158.3382103006979,1.630248098938693
0.62,8.169,0.04,-0.0021,123.11325721892035,149.87700878825086,387.10429108136805,130.19671207849817,117.84913172815,80.061922231095,158.50855306292848,1.610155471596808
0.63,8.377,0.04,-0.0022,123.51693515319627,150.36844279519548,391.45963505481353,131.11339406787357,118.09547944612035,80.71053410184038,159.18112448289799,1.5949706555710512
0.64,8.56,0.04,-0.0021,123.88788089441049,150.8200289149345,395.3210794410769,131.97367600375676,118.36843643959439,81.31732002736355,159.8421798275195,1.5819219735578947
0.65,8.824,0.041,-0.0022,124.73370061254906,151.84972248484235,400.54900246281346,133.47989924974962,119.84187933810637,82.19485396350242,161.02253544162602,1.5696265275529686
0.66,9.016,0.042,-0.0022,125.51929429111422,152.8060973978782,404.46727790786355,134.84481261560097,121.38443440647065,82.96649250565403,162.17872497436863,1.5625553558393062
0.67,9.212,0.043,-0.0022,126.29518293008518,153.7506574801037,408.4115856017607,136.20628507953208,122.91516765079477,83.73585628623422,163.32166502257954,1.5553797451958677
0.68,9.401,0.045,-0.0022,127.4771890933102,155.18962150489938,412.19670574197306,138.03786355200396,125.7053942436245,84.64649952267047,164.93150620491983,1.5544521109766067
0.69,9.576,0.046,-0.0022,128.21692237041194,156.09016636397973,415.7116772986691,139.34089191865505,127.2392776766636,85.37235980257235,166.038138639238,1.5488207681286814
0.7,9.751,0.048,-0.0022,129.3562629836938,157.4771897192794,419.1944057345407,141.1150490998062,130.0085907662047,86.24246862367261,167.5906881157476,1.5486658586786486
0.71,9.927,0.049,-0.0023,130.0747454911886,158.3518640762296,422.6616104537352,142.399970493362,131.52419255310247,86.95523111974354,168.66697708304858,1.5430971014487327
