Depth,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.03,0.0274,0.0008,0.0917,24.152399545814003,29.40292118620835,39.26916874309116,17.89320781948974,16.423379645920924,10.976151221192676,42.47295576455444,3.883437331218736,583.0
0.04,0.0274,0.0016,0.0457,24.341669717198105,29.63333704702378,37.19091807831195,20.20024357260419,22.228415095039217,12.594140680692057,49.9868632663722,4.137564802914171,583.0
0.05,0.0178,0.0033,0.0228,22.680642481056093,27.611216933459595,31.545635105683225,22.100404725052407,31.83894011971472,13.372993131768052,57.92407226807154,4.590436021842545,583.0
0.06,0.0159,0.0066,0.0114,22.67106138512442,27.59955299058625,29.72361396981569,25.026257270838727,45.51384713423961,14.6611218480448,66.32283347910396,4.887306913348638,583.0
0.07,0.0152,0.0064,0.0058,22.450988327384817,27.331637963772824,29.01910926868139,25.531308986095773,47.09970134241568,15.165386834028926,68.66233979178072,4.950488628978354,583.0
0.08,0.0155,0.0062,0.003,22.72606453210534,27.66651334343259,29.24471045968213,26.190789098163044,48.11076087277506,15.741753741358105,70.7393225391204,4.957450984456522,583.0
0.09,0.0158,0.0057,0.0016,23.009549519230177,28.01162550167152,29.611612516754523,26.59807605668518,47.767331230772704,16.197257038419153,72.09695188055318,4.940936922671065,583.0
0.1,0.0158,0.0029,0.0012,22.616198383539995,27.53276324952695,29.868076692798255,24.62577893033593,36.8587611506463,15.768975461472255,67.81746588289603,4.7892401126493445,583.0
0.11,0.0274,0.0016,0.0008,25.800987772224605,31.409898157490822,37.08341520108337,24.98446716079704,29.030279055814194,16.684109406850496,64.5664720077967,4.319922102514483,583.0
0.12,0.0429,0.0009,0.0008,28.626994124614534,34.85025371692204,44.357570180261455,25.37219757450064,24.089770999442752,17.38225784078061,61.45034434409649,3.9434656199404814,583.0
0.13,0.0544,0.0002,0.0004,29.256793074773704,35.61696548233321,48.91636026347201,23.61116275410761,17.176031610165854,16.23326230110062,51.66123151998953,3.607822307958343,583.0
0.14,0.0467,0.0002,0.0004,28.392896057765952,34.56526476597595,46.48992490995937,23.40465525176479,17.30767855701831,16.210952653655227,52.57956548401328,3.691989905920773,583.0
0.15,0.0474,0.0002,0.0004,28.759036745606064,35.011001255520426,47.07491030944489,23.86159636660358,17.622748180969044,16.56032149996217,53.51130015907385,3.685480385893475,583.0
0.16,0.0482,0.0001,0.0004,28.705630919455867,34.945985467163666,47.68003648122252,23.42675734231586,16.151586475714133,15.955923729918098,49.71147611349281,3.619552447707216,583.0
0.17,0.0506,0.0001,0.0004,29.305566279149783,35.676341557225825,48.86436783524297,23.99808025299796,16.48951122213663,16.3410627455729,50.49798469180141,3.5958262544210218,583.0
0.19,0.0969,0.0001,0.0002,35.24645759513834,42.90873098538581,63.29664453128518,28.125489542558675,18.63978083474878,18.507252404361083,52.18950916552435,3.274363782085723,583.0
0.2,0.1201,0.0001,-0.0001,37.52001802770208,45.67654368589819,69.04059140696737,29.81618701085817,19.62942435649319,19.362362865291697,52.95524267160592,3.173906563672919,583.0
0.21,0.0622,0.0001,-0.0003,31.78116908721991,38.690118888789456,53.94098699065778,26.29538264409849,17.829632354582603,17.852564151307103,53.35256281819458,3.495986707223873,583.0
0.22,0.0564,0.0001,-0.0003,31.16555522219836,37.94067592267626,52.19922622135041,26.07190215822888,17.796348257536916,17.83181374513297,53.94511944247825,3.547628239209246,583.0
0.23,0.0554,0.0002,-0.0002,31.6431029687124,38.52203839669336,52.07884028371991,27.185408147897917,19.79540768693667,19.0734413030704,59.69153808769634,3.612922132371168,583.0
0.24,0.0544,0.0002,-0.0001,31.676840260683083,38.56310988257072,51.94276828730159,27.374573307338466,19.97645878787189,19.24989120772485,60.32961180894384,3.6242312553410914,583.0
0.25,0.0544,0.0002,0.0004,31.8632336118492,38.79002352746859,52.18789787398356,27.65121958793205,20.180124936456696,19.469593164262577,60.9559225954737,3.624690699160921,583.0
0.26,0.039,0.0002,0.0,29.41357994597529,35.80783645596991,46.11183378116888,26.26838861597184,19.929684867866165,18.762003247460488,61.41236040708903,3.817009083154118,583.0
0.27,0.0313,0.0002,0.0,27.957142949204425,34.0347827207706,42.55457935087586,25.46159205125417,19.88346209593291,18.368801612383702,61.90072209769298,3.950777927677271,583.0
0.28,0.0293,0.0002,0.0,27.63517154467228,33.64281753264452,41.64428676425107,25.36419413785824,20.000118923084845,18.37985930874603,62.44238133215317,3.99428829927066,583.0
0.29,0.0316,0.0001,0.0002,27.85042771508198,33.9048685227085,43.0328986217238,24.78112718747708,17.815982189541913,17.714112819159542,57.60287146948918,3.878122559902771,583.0
0.3,0.0338,0.0002,0.0006,28.95911642423289,35.25457651645743,44.33871888898058,26.46556208086961,20.4819584588666,19.125245836741893,63.60910952743801,3.9096864700334746,583.0
0.31,0.0392,0.0002,0.0006,30.19949820887852,36.76460651515647,47.06577378772572,27.39990818809733,20.813698578646477,19.716737623282,64.20938056969834,3.8228347696926015,583.0
0.32,0.0506,0.0002,0.0005,32.34438843178894,39.37577722130828,52.02952712906578,28.92701710981191,21.323178201152317,20.636340306137416,64.84960172264012,3.675884398519841,583.0
0.33,0.0506,0.0012,0.0004,34.52517349399479,42.03064599268932,52.1807985979434,34.23811535214432,33.87388269330911,24.150960974171927,82.49888102119525,3.932661047216863,583.0
0.34,0.0544,0.0023,0.0004,36.32422720141644,44.22079833215915,53.80097618951668,37.7187950520162,42.55368572208096,25.97279058587014,90.50904280563611,4.013394625326462,583.0
0.35,0.0757,0.0044,0.0,40.844384307845566,49.723598287812,61.1815837077943,43.34670352872394,53.77388224500351,28.977780481073896,99.44046078934066,3.942421694136972,583.0
0.36,0.0969,0.0055,-0.0001,44.08254522087707,53.66570722541557,67.41560712761542,46.51809800461087,58.22500785624277,30.82837586535101,103.28808694355806,3.837302843473774,583.0
0.37,0.1548,0.0065,-0.0001,50.00962220866894,60.88127921055349,80.84766188061523,50.92571821062859,60.74150398022782,33.69587423877748,106.65907993418952,3.5838674684713347,583.0
0.38,0.3787,0.007,0.0,61.79778352634049,75.23208429293625,114.09082877423164,58.03258485355786,59.55981816170585,38.85217391641008,109.14080074986715,3.0568034115634224,583.0
0.39,0.4058,0.0075,0.0001,63.20923750585786,76.95037609408784,117.44694274740952,59.500421401080864,61.32692621199652,39.75216650095224,110.90690204500493,3.0302482971623754,583.0
0.4,0.4058,0.0128,0.0004,65.71643724839755,80.00261925891877,117.74800548571726,64.6815637227359,76.63521286783607,41.84907491386826,119.65193830859197,3.151231733039761,583.0
0.41,0.9308,0.0275,0.0002,83.07251784534562,101.13176085520335,162.07605677548233,81.06281166494375,101.36463689982388,50.60013397248678,133.80639142440782,2.834637785263551,583.0
0.42,2.726,0.0361,0.001,103.17100811799234,125.59948814364286,244.92181552395627,96.69802064110505,105.64908750205318,60.82329534921907,140.58554001172308,2.2497189323576823,583.0
0.43,3.0098,0.0369,0.0006,105.21628219620712,128.08938702146955,254.95550321056325,98.87475376201152,106.59666783833048,62.21493645817944,141.93250924556366,2.195147385412952,583.0
0.44,3.2936,0.0389,0.0007,107.4700556160792,130.83311118479207,264.48566146937435,101.49394288381583,109.16930318917666,63.71007069001606,143.83927819700523,2.1540175722569086,583.0
0.45,4.1198,0.0385,0.0008,110.78951994668472,134.87419819596403,288.73550747101984,104.69549863953712,107.33516203645684,66.15250672033703,144.70465415563228,2.0151524366653435,583.0
0.46,4.8726,0.0489,0.0012,116.58542828099824,141.9300866029544,308.5238562428545,111.82651169882575,119.15209428762886,69.55281071995063,150.292416764098,1.975710492094999,583.0
0.47,5.6409,0.0604,0.0016,122.04434242382466,148.57572121161263,326.9678637352248,118.7415093561452,131.258124572536,72.72458692401084,155.4874329872896,1.944027220723328,583.0
0.48,6.3088,0.0703,0.0019,126.35515944831204,153.82367237185815,341.96006412842013,124.38701391404337,141.1859615233666,75.28223644069952,159.56498169831798,1.9184031137884063,583.0
0.49,6.8223,0.09,0.0019,132.17188675444646,160.90490561410874,353.0556070305382,132.24124442233375,160.55338512570114,78.15927074491874,165.73032342846278,1.9428367218203968,583.0
