Depth,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.01,0.16,0.004,0.002,31.2134904034536,37.999031795508735,57.32333106194785,19.490618920045662,20.355149798874077,11.917415459700347,40.1733494169202,3.438751241618517,90.0
0.02,0.168,0.007,0.001,35.51197986561176,43.23197548857083,62.51883125771256,25.28755952825709,30.088597614851132,15.243750633065057,51.505117016463394,3.531660325685245,90.0
0.03,0.192,0.026,0.001,41.86308466687755,50.96375524663354,68.48132410580017,35.33071959968388,59.698744658868,19.39526405494426,67.75079523651252,3.7783203535466,90.0
0.04,0.692,0.03,0.002,58.92820408075509,71.73868322874533,114.96448232377308,45.37047993740917,61.7600503081801,25.572126394627688,74.94168980033157,3.034301853966686,90.0
0.05,0.902,0.034,0.001,64.66737498195718,78.72549997803482,130.03703575692248,50.771467067982194,68.0758982657941,28.56235257060001,80.75323960656631,2.9063934470024124,90.0
0.06,1.657,0.025,0.001,72.16832788599008,87.85709481772706,167.02502571991323,54.37781805925513,58.89873301365037,31.970934632870183,81.61823698372181,2.457398109142692,90.0
0.07,2.411,0.028,0.001,78.99335318685701,96.16582127095636,195.71366692257416,60.286793413402975,62.647565895827626,35.555401980516734,86.36312784796677,2.258746459316313,90.0
0.08,3.694,0.028,0.001,85.126735568068,103.63254764808278,233.42214484281055,65.7181609947034,62.83654606627213,39.23832936485897,89.61310866350121,2.001433502881785,90.0
0.09,4.735,0.031,0.002,89.83481667804541,109.36412465153356,259.65674502239614,70.95389268633004,66.49825148686095,42.37662242110068,93.72544225549696,1.8763565320764155,90.0
0.1,6.002,0.037,0.0,95.0840985253967,115.7545547265699,287.2449623853437,77.15837887449251,72.55633192027851,45.81979996089014,98.67005490641338,1.7764479048898267,90.0
0.11,6.631,0.04,0.0,97.975100975107,119.27403596969548,301.2204248997133,81.09401657506874,76.46356642931512,48.04003872145604,102.18322102908223,1.7355654663187337,90.0
0.12,7.963,0.043,0.0,101.26662133457172,123.28110423339166,325.8319001353239,85.80166605993931,79.67357183309218,50.83503633238875,105.58724967725423,1.642883716534309,90.0
0.13,8.613,0.078,0.0015,112.16210170762145,136.5451672962348,338.4219483271647,98.09322507372596,108.05505270782062,55.233195175112186,116.4876448563824,1.757018702501447,90.0
0.14,9.262,0.083,0.003,114.89627779691264,139.87372949189364,350.5112804383777,102.12106148943796,113.1567651425936,57.27042242041061,119.71923024073212,1.730609067178593,90.0
0.15,9.56,0.079,0.001,115.24504147798804,140.2983113645072,357.20273252367565,103.49675734590146,112.04923776670012,58.40636498952844,121.07591344475232,1.696758015805114,90.0
0.16,9.77,0.089,0.004,118.54440836590156,144.31493192370627,362.49710110128376,107.98574828097328,121.19015216491304,60.24310751081089,125.01094312563126,1.718509983017567,90.0
0.17,10.303,0.1,0.017,122.135600379355,148.68681785312785,372.18997156507777,112.94647842433766,130.53841785864907,62.337502110170455,128.9315678611886,1.7208612676704256,90.0
0.18,10.496,0.1005,0.001,123.25844267199416,150.05375629634074,376.9203550242002,115.07747922196312,132.73017472240164,63.53174629343025,130.9124237273244,1.711181789010887,90.0
0.19,10.295,0.101,0.001,124.0229001940312,150.9844002362119,376.154661136936,116.65102920376744,135.32396370826808,64.34105720547491,132.78212969964844,1.724585945800637,90.0
0.2,10.779,0.105,0.006,126.00328265600848,153.39530062470595,384.7767007024008,119.80014927479708,139.55318546786827,65.91043433971406,135.24338553520113,1.7082091339746717,90.0
0.21,11.198,0.087,0.0,123.17031350122684,149.9464686101892,392.2967583102131,117.59184798072316,127.29310344246832,66.13800819471906,133.65412875710751,1.6280922354646028,90.0
0.22,10.803,0.086,-0.001,123.41247162625028,150.2412698058699,388.7353881136845,118.33201271433228,128.54603796976846,66.58939818520767,134.99749837486095,1.6467426388607391,90.0
0.23,11.36,0.082,0.004,123.4355351623593,150.26934715417653,398.0344054235653,119.35124890259492,126.25096392844983,67.63931346551489,135.7320781179168,1.6018305454928612,90.0
