Depth,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.03,0.0923,0.0004,-0.0002,28.356740103818534,34.521248822039965,51.73888805570376,18.79532519089864,14.00296658255886,12.34290982274055,39.16352047167938,3.387245071139041,241.0
0.04,0.0898,0.0009,-0.0001,30.02629572576926,36.5537513183278,52.68218109656457,21.507138038182585,18.18063783487185,14.245064544191123,46.79362650764921,3.509373133835733,241.0
0.05,0.0886,0.0017,0.0,31.617587467160263,38.490976046977714,53.58719991421688,24.2644851870494,23.22328765086997,15.947374777007568,53.7735286203436,3.6235551753168616,241.0
0.06,0.0943,0.0034,0.0006,33.981960543651866,41.36934327053271,55.904173349424696,27.885158800087883,30.83944351297188,17.930248329912413,61.65036717548199,3.7218227001217032,241.0
0.07,0.0999,0.0041,0.001,35.493882828546724,43.2099443130134,58.0439957399513,29.93046304720435,34.28465020446046,19.16697465379661,65.70951255371212,3.727358974835535,241.0
0.08,0.2076,0.0045,0.0012,43.25548739777068,52.658854223373,77.75211496622808,34.39426913221191,35.30075467231154,22.272769178219924,69.16822505855384,3.3132834059667085,241.0
0.09,0.5843,0.0044,0.0,54.90221606278551,66.83748042426062,116.75305930898875,40.549925361880845,34.72661826307488,26.662408644983824,71.59868793176554,2.7064821310136886,241.0
0.1,0.9418,0.0044,-0.0005,60.98856046074186,74.2469431695988,141.57247842415364,44.56442524351706,35.436706761972154,29.40860647363307,73.79312420837479,2.434851419831757,241.0
0.11,0.9495,0.0028,-0.0007,60.308607481577226,73.41917432539836,143.35771378110945,43.86390581891839,32.3400487698878,29.120470099663216,71.28466477166135,2.365818194962341,241.0
0.12,0.9995,0.0024,-0.0008,61.1072585084096,74.39144514067256,147.45995372075177,44.66404965581666,32.04049811090966,29.672658984808265,71.45267047836721,2.319836286597864,241.0
0.13,1.0764,0.0023,-0.0007,62.45415171842182,76.03114122242657,152.90341791315348,45.9843182247877,32.54512140148877,30.557772730989708,72.55187614977673,2.275963861015975,241.0
0.14,0.8419,0.0023,-0.0006,60.19466909187115,73.2804667205388,140.22875450465745,44.98929900878326,32.73813476079875,30.10941659883088,73.79071098982791,2.406928114884689,241.0
0.15,0.692,0.0023,-0.0006,58.44457896028751,71.14992221252393,130.99948320374423,44.36393961094922,33.07033586116122,29.838011776123007,74.98117602513142,2.513194190844138,241.0
0.16,0.5651,0.0023,-0.0006,56.5737446434449,68.87238478332424,122.01960837996292,43.68952934292608,33.44063031037561,29.50479712853508,76.10136681698515,2.6244308553165325,241.0
0.17,0.5199,0.0022,-0.0005,55.92130056288986,68.07810503308332,118.90739052686668,43.62064607150947,33.52713484405665,29.539025203793788,76.78494679401808,2.66445935920241,241.0
0.18,0.5191,0.0022,-0.0005,56.304073282592526,68.54408921359091,119.51181975765954,44.23240230360481,34.00562356325869,30.005495994014268,77.90251978680956,2.66545951426417,241.0
0.19,0.5248,0.0021,-0.0004,56.68994624837435,69.0138476067166,120.65729189152488,44.7239143244559,34.08373430701253,30.390275456848396,78.50564373149454,2.6532035745380758,241.0
0.2,0.5305,0.0019,-0.0004,56.92256098955725,69.29703076989578,121.77310260973704,44.99569361535341,33.72851544839175,30.61931048335724,78.50927815579513,2.634265087963344,241.0
0.21,0.5997,0.0018,-0.0004,58.587798120976814,71.32427597336309,128.23094512257464,46.24437368680487,33.88569538455002,31.448860051972535,78.99932392152229,2.561201239027024,241.0
0.22,0.5882,0.0017,-0.0004,58.55789352620287,71.28787037972523,127.87343112234942,46.43716343744123,33.84332213484183,31.619150058296587,79.33147672483737,2.565051920262861,241.0
0.23,0.6132,0.0017,-0.0004,59.38506390722799,72.2948604087993,130.4961998701214,47.27155820220624,34.28686278978839,32.204764741579865,80.25341346752043,2.542848432408241,241.0
0.24,0.6381,0.0017,-0.0004,60.18475695588582,73.26839977238274,133.05524689066914,48.08601187640757,34.720650330325334,32.77538394502815,81.14611573512114,2.521675677248537,241.0
0.25,0.6228,0.0016,-0.0004,60.05130246360989,73.10593343395988,132.36108967031726,48.17692337057704,34.61433367663253,32.86800186480818,81.33029639479483,2.528059362525586,241.0
0.26,0.6574,0.0016,-0.0004,61.01049460423672,74.27364560515774,135.64927554889223,49.08799749821479,35.06183274073406,33.48804920131273,82.17421234280782,2.4994606785396702,241.0
0.27,0.6727,0.0015,-0.0004,61.43479880907625,74.79018985452761,137.35909040132603,49.53369541848229,35.026062192724176,33.77215777605106,82.28345708163725,2.480790316949423,241.0
0.28,0.6881,0.0015,-0.0004,61.99709233369949,75.47472110189504,139.05178490114022,50.17574108235957,35.39862707883939,34.22670995490901,83.05795281219487,2.4690121918125,241.0
0.29,0.6766,0.0015,-0.0004,62.05888409993012,75.54994586078449,138.64012445211125,50.46919673347039,35.667873306698034,34.478459079715435,83.78818237018311,2.4779702017817327,241.0
