Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.05,1.4,1.3499999999999999,0.18467721178693297,0.0003739607650655187,,45.96342223286851,55.95547054436163,85.97494403159189,38.98047596134445,27.44131389016949,26.832451021168698,72.60387528822912,3.0513843327678294
2,1.41,1.91,0.5,0.4558753694982037,0.0010709707892489052,0.0001759072341790753,71.04053280323542,86.48412689089525,141.6596987456281,71.72241682630802,52.33930603043485,51.38959675255772,124.21058212789299,2.691054447030729
3,1.92,2.61,0.69,5.966661715839309,0.02188092372690735,0.0003669394532511788,132.00870242860503,160.70624643482356,390.17066628523145,149.96732372864454,123.28248082046531,104.22542958099207,202.72187210977435,1.6622649634136606
4,2.62,3.42,0.7999999999999998,11.416629103566223,0.0424206192325967,0.0011020667473423936,159.68528918938205,194.39948249142168,514.4200193838116,185.69934543617904,158.01635708094702,130.99969962635356,238.82578708798997,1.4295388709352344
5,3.43,4.0,0.5699999999999998,7.335033827298252,0.028097884939781766,0.0027017775650228786,153.43599117051676,186.79164142497683,443.5292478495502,172.6127453928398,143.12608019449124,125.89294249896749,237.89160752389753,1.5957523019902813
6,4.01,5.01,1.0,2.686273068065281,0.03917206642106428,0.01275816535367162,142.82740076205553,173.87683571032855,308.0518546865368,167.9673460716417,187.5286564257565,118.15180165664572,258.8800729479807,2.2806985360965935
7,5.02,5.57,0.5500000000000007,4.9578179501347766,0.07905099760753298,,174.30534291827888,212.19780877007872,395.1679580614956,202.34335423153786,244.34471666136693,143.10157612848573,296.8381499631391,2.1110559480061593
8,5.58,6.24,0.6600000000000001,17.894446396190528,0.07180489742965591,,198.87790889365945,242.11223691402006,652.7562678256448,226.6750024146807,202.054189734395,176.07863349883513,304.28647474635653,1.3758658322659407
9,6.25,6.91,0.6600000000000001,7.964622999826348,0.029426411564595276,0.010978042667378564,173.2857954695137,210.9566205715816,484.3138767053083,182.98981383054942,149.93454282474858,149.93582843846963,276.7756538823708,1.6507325854524164
10,6.92,9.54,2.619999999999999,5.048532540863497,0.06292697914834039,0.019554598085848772,186.6548559820503,227.2319985868441,415.94059582730506,197.3521261440701,215.96735319328846,158.97927869100155,321.91186718006577,2.1314449418262575
11,9.55,10.09,0.5399999999999991,1.1468236919928585,0.014844952954625202,0.1124419369564923,136.7293180541825,166.45308284856978,243.58414955644852,132.5918527451765,133.10730136499762,119.78918183659816,276.2454441821399,2.7686845889096228
12,10.1,10.73,0.6300000000000008,7.813417679926959,0.05200115186789009,0.041272821053801936,203.0676052666892,247.2127368464048,503.44902155930396,204.46274985611018,192.95778417194336,178.1173768137365,334.73334118379574,1.8793895910089338
13,10.74,11.98,1.2400000000000002,12.706875006691307,0.04516869566070414,0.06521515740168082,210.84881107835304,256.6855091388642,611.3941876650983,214.94439716374774,177.49135501150198,193.41276627356453,337.1427020033344,1.5697464778268688
14,11.99,12.59,0.5999999999999996,15.066862904908376,0.05626988981479727,0.07562656441050465,221.9183990198098,270.16152924150725,657.6246117071715,227.7837651388635,191.5512853886436,206.3521776659453,354.3711530455549,1.5286030781463391
15,12.6,13.09,0.4900000000000002,7.076617967623135,0.11701078639704687,0.0983903874847907,229.47295898450412,279.35838485070053,495.50911222349504,230.72248486913483,278.41931148646,199.10214674796072,391.94093767182403,2.1894493377163022
16,13.1,13.76,0.6600000000000001,9.191714892482047,0.11544666781769589,0.06646381397695472,239.9529303041893,292.1166108051004,549.3454209476542,238.74227533751142,271.1654274356554,209.08226371933037,396.451722724449,2.0450033962498297
17,13.77,14.26,0.4900000000000002,2.780922520926234,0.04851368916695127,0.15275007935518106,188.03047428357888,228.90666434522674,353.8100034041602,176.49674342322655,197.5517275256464,165.75026887178754,354.88802234592475,2.574031126788838
18,14.27,15.0,0.7300000000000004,6.705515992123255,0.053852862103017464,0.09663719296752062,216.78849559538344,263.9164294204669,491.5088204844588,203.4437418072099,195.74519689545272,192.07936266180343,366.07085291948596,2.0685719211012805
19,15.01,15.76,0.75,9.65720617940696,0.07967610102787019,0.08497268293850047,237.89326147946787,289.60918788804764,567.3492604047169,227.55755709436252,226.76818686114223,212.05450284851605,391.1513214395693,1.947701818337203
20,15.77,16.28,0.5100000000000016,7.180954934177794,0.06543978132523581,0.048897737294795705,227.41895668448183,276.85786031154345,509.1712718248996,211.663717782316,211.1620055053804,202.18619155747578,384.3828718881669,2.093233651159524
21,16.29,17.08,0.7899999999999991,10.593299435912357,0.08252928243236272,0.072478416552886,245.87469446479744,299.32571500062306,592.6010531600514,232.51180458482125,228.84241725894233,220.4427976268194,401.3673507328736,1.9197219299683013
22,17.09,17.58,0.48999999999999844,4.216259189041346,0.08053311533202516,0.24669208377839097,221.0950382372932,269.1591769845307,422.2392125762735,201.57773152502267,236.27398220299884,194.72417980815783,401.2405600488729,2.5125018475853342
23,17.59,19.44,1.8500000000000014,10.986766115320254,0.02265110880290516,0.08726416850346347,220.34876266326916,268.2506675900664,607.1390458042691,203.44456009600037,148.77857440285226,204.87845892761322,348.3863145103491,1.6493484350297216
24,19.45,20.53,1.0800000000000018,17.172311335284835,0.030649582333451487,0.09756913452586961,235.7730520784574,287.02806339986154,725.4659516007415,228.8605581911521,166.5643198699204,228.885035658594,370.70180794655255,1.45000120073618
25,20.54,21.03,0.490000000000002,20.34665513710679,0.0750379826650044,0.11700532652793022,264.36466584354434,321.83524537475,776.8631775938605,258.776460417725,219.51014758165866,255.39991705038432,421.1310490865501,1.5240129512747331
26,21.04,22.06,1.0199999999999996,19.29308939718925,0.19810917076507661,0.011148170012821111,308.45140885813777,375.5060629577334,763.6841658305852,293.42393773775797,329.7985936305695,277.4888955509657,481.97113019429366,1.843004733763708
27,22.07,22.73,0.6600000000000001,6.600958195607379,0.08532723347529468,0.09105995731620425,252.31929673079557,307.1713177592298,509.6162734335684,215.80081162639485,231.10162599036124,224.12275577717682,432.78768750998415,2.3363393814436186
28,22.74,24.01,1.2700000000000031,1.947411372750299,0.0129942799595367,0.8051115635531898,191.32024259744816,232.9115996838502,331.37237347039945,141.5810202911575,125.71431437105254,162.71928581069878,339.44542549148764,2.8094094366270315
29,24.02,26.0,1.9800000000000004,2.3440936228070735,0.010654902801011135,1.1482786252896544,196.86925125966172,239.6669145769798,359.4196686748031,142.7926564294818,115.51472281574547,167.50376264484368,336.95567107210996,2.6334654509910673
30,26.01,26.84,0.8299999999999983,5.8671678854437745,0.09281132446388535,1.343257120579832,262.9116798547304,320.06639286662806,503.57032113531733,214.172271800324,236.9973550574793,232.32582909624784,455.82634349390185,2.4724090261721563
31,26.85,27.34,0.48999999999999844,4.945880055957012,0.2951327007564656,0.7515344663854232,286.9479096557977,349.3278900157538,469.51424919305214,248.98885141847822,405.95345304799196,251.27067696713522,532.4990151927021,2.9572743358865545
32,27.35,28.3,0.9499999999999993,8.89775808710895,0.2534366190333188,0.06958988219851596,312.6053765724565,380.56306713168664,583.2220976893966,263.31866260482707,362.26039187781555,272.0084376868663,527.8664968896232,2.5328667017024356
33,28.31,29.0,0.6900000000000013,12.761783391384835,0.23629427931054586,0.1373887143197373,328.63602554524334,400.0786397942087,670.9144106829023,277.7275433019003,348.8584722908362,287.18674384405716,528.3982727839573,2.2787276349830603
