Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.35,0.96,0.61,1.107232748310114,0.0041304666801920045,0.0020000000000000005,77.82829092312744,94.7474846020683,180.683961010247,72.00070862844632,55.74875278857452,49.932725555742486,116.69866355802566,2.309487825439661
2,0.97,1.52,0.55,7.2964515235281215,0.02552470768344303,0.0014142135623730968,130.58403974852322,158.9718744764631,396.9189571218886,143.7093342415567,129.02328155941774,91.89829710230808,177.8235108292926,1.6424764425672134
3,1.53,2.18,0.6500000000000001,4.926245191449845,0.02536751527647358,0.001253609258675801,130.32862887046653,158.6609394944809,355.49112414952043,149.8421414304964,138.3637249289563,97.06261708999995,196.13112165541008,1.8395297288220287
4,2.19,2.78,0.5899999999999999,1.262237387955435,0.0037487478494257907,0.0035941845822976192,95.98772880406919,116.85462637017122,217.50963355330202,106.66368281256159,82.96867826583141,73.73442233644681,162.85376931553867,2.280484960513706
5,2.85,3.59,0.7399999999999998,0.1164245133521693,0.0073936882499412646,0.009337302994893796,66.98247794782372,81.54388619735066,89.2042331291303,78.69193983037748,118.02934442445677,59.87449648330062,187.74010127073691,4.1899068805998425
6,3.6,4.09,0.48999999999999977,0.6535449895119351,0.014998908449468445,0.042394935209335384,99.00650784608496,120.52966172566869,178.10143561234545,118.24975571815354,135.9291547032225,85.18173600025425,217.26103246471496,2.9306718305850645
7,4.1,4.7,0.6000000000000005,1.8457929128848987,0.01658934235874555,0.014847171404522451,121.92588264640521,148.4315093086674,266.55138088045453,138.23227255582427,132.5149036437002,103.55642160184371,229.51587628208512,2.3088681886320694
8,4.71,5.2,0.4900000000000002,0.8173820106266517,0.012237597612705597,0.03763797742756531,106.08668413673045,129.14900677515004,199.62353492345525,122.21237832482359,127.96821881206174,92.8232372921802,226.0016523848284,2.756824313953854
9,5.21,5.7,0.4900000000000002,3.5854345119963376,0.023566821871136588,0.014685250941127933,146.5179126781314,178.36963282555132,350.80970084003883,160.7306305887948,152.48380607242123,124.55452056556882,254.93713346664296,2.019630993551172
10,5.71,7.36,1.6500000000000004,1.0180956723367256,0.01349524925514892,0.05758157445815343,117.12903647058498,142.5918704859296,222.58487635610766,128.5188366486088,130.85102163824268,104.24530479254743,245.75434715572752,2.655408767494899
11,7.37,8.89,1.5200000000000005,0.46155079325984755,0.008205446973026734,0.18352180969654477,105.33584909708384,128.2349467268846,174.44952707998007,108.4028248001471,113.66639123598341,94.87733070637931,242.10213087152295,3.0940584980780788
12,8.9,9.6,0.6999999999999993,0.9129828214598901,0.011282690022417944,0.12772419112033942,122.97617160269282,149.7101219511042,222.71991149916167,123.59833023271597,122.22158599113087,111.43777829903962,262.11248208430925,2.759395544100922
13,9.61,12.39,2.780000000000001,0.5006633295058178,0.010144633679864942,0.3436517276655745,117.49779998177685,143.04079997781534,188.3272479408411,112.38592553047995,121.2366204936972,106.23118046909296,268.7345604200849,3.192317072137516
14,12.4,12.95,0.5499999999999989,3.717161579096996,0.09882957000325902,0.5769190846665218,200.90109584094063,244.57524711071017,393.99245978899546,207.33511979530834,275.86790195835465,178.28450542357072,380.32206166869753,2.4762606107987533
15,12.96,13.51,0.5499999999999989,1.1454655220064924,0.0365247635819017,0.36190248515975765,153.72674920980336,187.14560773367356,256.35543460285254,151.74429967796772,192.80275888562574,140.2284848955046,334.90416567963786,3.008045561201286
16,13.52,14.47,0.9500000000000011,8.495260988426523,0.3414808805440441,0.1634573501249054,268.25607074518354,326.5726078637018,536.4126555994644,288.32200829468775,495.4790722575657,228.79444319451943,460.9808572044536,2.394679705200579
17,14.48,15.01,0.5299999999999994,13.334046600752007,0.5090528546011375,0.10687540570689369,306.0102941181053,372.5342711003016,639.5771841229944,330.7619523515782,598.1601800723967,256.06496841151153,493.6562476072572,2.2669931291607552
18,15.02,16.0,0.9800000000000004,6.829597371510356,0.19735018209567823,0.27245797949372547,249.0630942962412,303.20724523020675,499.08587966868413,251.65017234103559,365.24263279683765,217.99423699660633,439.8669041760326,2.3907846799724903
