Start Depth,End Depth,Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0.0,1.0,0.5,250.0,2.144068355450722,0.06013611921006685,103.32178112748193,125.78303789432576,221.09191784962735,105.53582774503154,144.82400717785004,59.45122356451,145.8439883583522,2.5372319988415253
1.0,1.5,1.25,202.0,2.5457706598189644,0.14770386021316373,136.0825606286623,165.66572598271924,266.1591425279459,173.53299664924305,309.142390614392,91.40108722035372,221.77592453035183,2.7033759688627446
1.5,2.0,1.75,192.0,1.473283452184992,0.06272532421500322,117.96013624760246,143.6036441275161,224.80494044623154,151.04694053503977,223.11202283997557,86.5052623947923,215.41147717039837,2.7764272907012204
2.0,2.5,2.25,178.0,0.8942233261430899,0.052182095137047024,108.66188179985328,132.28403001721273,190.43326928280507,146.38515562593898,226.50785234587883,85.06837004442032,223.41284464761148,3.0442741314348867
2.5,3.0,2.75,164.0,0.8227900320901645,0.04064491692207273,107.71136276739931,131.12687641248604,188.80685552175174,145.59837602128675,211.89659104608305,87.07920930290935,227.45877952862693,3.030017102663308
3.0,3.5,3.25,134.0,0.7283156443366448,0.03473356904068634,106.73123594490954,129.93367854162906,184.7504474218553,144.9084468487188,205.15700968975605,88.4855062011272,232.3094195063146,3.0623771229703665
3.5,4.0,3.75,176.0,0.542549483172346,0.03087828043603189,102.81889036851342,125.17082305732063,167.41742746795074,137.01376843086393,198.11719326794946,87.40738930266986,236.7288222849378,3.2757150613315686
4.0,4.5,4.25,181.0,0.9302624859956339,0.03166611076427765,118.3658894898525,144.0976045963422,209.1735484268211,146.5741139146797,187.25430698015185,98.02267302607771,246.14683242457008,2.9608880912949416
4.5,5.0,4.75,138.0,1.241775727496063,0.03811888081353143,131.03233779200687,159.51762861635606,237.86929641270004,156.36235707362704,195.8271943984975,107.03663732410185,259.9206588654847,2.85353876505954
5.0,5.5,5.25,142.0,0.9728454309622884,0.02258282827060185,123.48950945881826,150.33505499334413,220.18791903146496,139.86206311871555,157.53019283633793,101.74269945707948,248.60877647319992,2.911732375928718
5.5,6.0,5.75,142.0,1.0003474059452135,0.019948714658766842,126.08426244885958,153.49388472035082,225.60506804183032,137.54819434439722,147.518781507042,103.69958104875747,250.389149885332,2.891660861138129
6.0,6.5,6.25,176.0,0.7220457106940454,0.010721579747987714,116.47169019467769,141.79162284569452,201.31650166222659,120.76066837003373,118.68371342371319,96.18080035704442,235.33533152718746,3.0103178458747113
6.5,7.0,6.75,192.0,2.26790562350947,0.0719281218441546,166.22656804168045,202.3627784855241,301.6860620353648,184.39341536914472,245.33067443637864,135.6999704041497,309.9527474473376,2.80557711722939
7.0,7.5,7.25,190.0,1.3926580847110501,0.03426882974438168,145.17939486778945,176.74013288252638,251.37649536550956,152.66000561163924,178.88930743358813,121.33742805567874,285.5808085563586,2.969263436622433
7.5,8.0,7.75,216.0,1.359529450229696,0.026473576957104183,144.27717195747093,175.64177455692106,250.97554821775208,146.16281616053556,159.69047968019268,120.57193293377202,280.8120974171949,2.949704244234877
8.0,8.5,8.25,160.0,1.8510148315178503,0.038069130745213973,159.736554517693,194.46189245632178,284.91403816554384,160.74892268253922,180.96289835642494,132.18887596810296,299.7729736972311,2.852024765297977
8.5,9.0,8.75,128.0,2.00423260732765,0.06274328269414238,170.70417525885694,207.81377857599966,294.1452123475641,174.92653398050416,223.23532673070983,141.6736944052286,324.8838935339134,2.9543939794391383
9.0,9.5,9.25,133.0,1.9351793480594583,0.10760533620847085,180.46504619669622,219.6965779785868,292.5241684759933,191.13852572004956,290.4465391283479,149.71154616972854,353.3303539103571,3.1557008326824003
9.5,10.0,9.75,166.0,1.7860631495617223,0.09119513464402604,178.89329640974748,217.7831434553448,289.13648496751966,184.05455773884592,266.4784149838432,148.12785163370327,350.2433234853918,3.163175657876554
10.0,10.5,10.25,149.0,1.2314974315986988,0.021671102685870164,152.42182547928047,185.55700493129785,254.3899498826222,140.2624191350978,145.28493762389013,126.36555772651089,293.4554091295067,3.0647369674490896
10.5,11.0,10.75,160.0,1.3031753701150994,0.03312189260750156,159.49021823747316,194.16200481083692,259.5475508771659,149.37086839904615,170.16834985045753,133.72490150653633,313.98655989876596,3.144889668262488
11.0,11.5,11.25,137.0,1.6935690835467185,0.06476069988465483,176.86935083342487,215.31920971025644,285.5918510031397,170.92591002925215,223.26828151099622,148.6829217860608,347.22188511011325,3.1572131130734085
11.5,12.0,11.75,157.0,2.065636168948323,0.10527259444739383,191.8170516316971,233.51641068206567,307.8351434127461,189.11975839548498,272.94901417606843,161.2307119851371,374.50417669326237,3.1663534326059732
12.0,12.5,12.25,162.0,1.103413543918135,0.04019063105643153,160.05306971246847,194.8472153021356,242.3323707444784,149.02265433950507,190.54584318568718,137.5810622726137,332.3978367077325,3.4019693486132843
12.5,13.0,12.75,181.0,0.5655643031169089,0.007006127221176547,129.99022046882502,158.2489640490043,189.45766555657372,104.11874525802936,101.55606834375105,109.30163046334886,266.2466793520538,3.576428237554979
13.0,13.5,13.25,168.0,0.9435364166259764,0.009217660382983807,145.04825476171973,176.58048405774562,232.35277599237614,118.92737615084951,108.36323028188094,121.66617876810363,279.6702593413824,3.197071651724158
13.5,14.0,13.75,244.0,0.8492252634911269,0.009671931820960208,144.48203486646764,175.89117288091703,226.47516628380484,117.93810931389196,110.43221689422278,121.5604511537916,283.8545161251035,3.274343602608037
14.0,14.5,14.25,325.0,1.4715720439025124,0.03711398802930906,173.08809496956934,210.71594170208428,275.96052689659166,152.6786997766934,176.86076431786367,148.5805467539566,342.54070864960664,3.1876385882467506
14.5,15.0,14.75,324.0,9.551523317010831,0.24545837770688828,283.67111905144014,345.3387536278404,563.2528683003922,270.3845331998099,372.415839857253,229.71740984755382,447.8899117729659,2.4380712353145895
15.0,15.5,15.25,295.0,8.5336021309526,0.39057804312118016,295.53954827172095,359.78727615687774,540.7449864404841,284.0762070328912,460.9279711686424,237.0918646879829,479.4004846178343,2.6687117944586283
15.5,16.0,15.75,276.0,8.708209253002225,0.4281073226313895,301.98720196826076,367.63659370049083,546.6854583991602,288.4640370793605,478.99115435957776,241.76144246769343,489.2034972994289,2.69691113291392
16.0,16.5,16.25,275.0,9.241034671730734,0.4378718788205566,307.9667094560398,374.91599412039704,561.0535566029167,291.5164998265439,480.3089188820083,246.42723936440015,494.75359365577833,2.6736656782026533
16.5,17.0,16.75,277.0,8.261167728957028,0.3499963341000726,296.790593897569,361.3102882231277,538.8684576013992,275.0416988898898,427.7600740362149,240.02951573715208,483.85248888806706,2.685704306601669
17.0,17.5,17.25,296.0,6.9831182203690165,0.3094756069499624,286.35531413896706,348.606469386569,506.92115952980333,262.54575581566917,404.2748077517222,233.81430093792673,479.1363254470847,2.765694145500384
17.5,18.0,17.75,266.0,5.691545557354626,0.27522148435604865,274.5688615264156,334.25774446694084,470.2843189551427,250.07817560015636,385.6554917988853,226.62287467775468,474.5912835852259,2.8736490877386807
18.0,18.5,18.25,291.0,5.854936019084612,0.3162980109632204,281.2332626728433,342.37092847128685,476.383733449571,257.03655242288454,412.031862545222,231.97609736207554,486.76340526855023,2.905511661217287
18.5,19.0,18.75,290.0,5.1144369831180425,0.30748867003208646,274.9470094300187,334.7180984365441,453.84290044515734,251.35304212145095,410.3298505576493,228.68259052418898,487.81978002697434,2.9925905405297115
19.0,19.5,19.25,308.0,5.689563127549853,0.36394178893171397,286.5510465551279,348.8447523279818,473.71321232578094,262.36925008388425,442.02068493837066,237.22028503353846,502.35512022515235,2.9809957068427044
19.5,20.0,19.75,326.0,3.4829293890939748,0.21006817497642302,249.6805133464838,303.95888581311084,393.71572201589197,223.2447769416806,349.62729935953837,212.69026723866207,469.0560060657846,3.1592915659707077
20.0,20.5,20.25,318.0,2.7928249865977963,0.11816997688667047,230.1651014063086,280.20099301637526,364.39698409145683,196.58554006974558,268.7983089795186,197.79690335580338,437.302555829045,3.152690761391177
