Start Depth,End Depth,Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0.0,1.0,0.5,290.0,0.7651930751210217,0.023583749330487822,79.39748299673862,96.65780538733392,151.15180504896014,81.59499692070976,102.57805748286546,49.021463028210654,132.0797863251039,2.917212366273574
1.0,2.0,1.5,66.0,0.5797856123743592,0.01375855211527925,84.70830938869997,103.1231592558086,154.44096175257812,100.62413700024976,120.87640832999703,63.59892094494419,168.2231662402516,2.9676758589844106
2.0,3.0,2.5,54.0,0.1710793028182718,0.001278293702647864,63.04715091293704,76.75305328531476,105.13028693991599,69.32202016084766,57.98700763075412,50.677624725809224,139.78540970258285,3.279141928222334
3.0,4.0,3.5,55.0,0.1814066268415756,0.001194779115448028,67.32183301453867,81.95701410465571,111.26864695515698,74.21541683347053,61.5047485347928,55.86537498836629,151.0901772916822,3.277562206885934
4.0,5.0,4.5,102.0,0.20441933696445136,0.0016925053363917684,74.10100275758863,90.20991640054265,119.33368711707729,79.64296545433734,69.11865710927383,62.76390491697089,168.68626700649435,3.3433130375436773
5.0,6.0,5.5,90.0,0.29038481000695965,0.0022493545364005415,84.44935051775526,102.80790497813679,138.49431415431553,86.82081215735633,74.399878682633,71.4909204721315,184.6771376880779,3.2436135826312467
6.0,7.0,6.5,194.0,0.9233412235821952,0.006074709508355248,113.73308058481047,138.4576633206389,214.5613390590245,115.20466035130734,97.82055840366472,96.08158427890207,221.12384129211546,2.725900530936761
7.0,8.0,7.5,174.0,4.774479190745554,0.020326709714760593,166.90372258524675,203.18714053856115,403.9227642332056,168.97527489800308,138.13954536069295,140.03918939612643,271.5614717004583,2.019181184185735
8.0,9.0,8.5,140.0,5.896522775621829,0.019568830099145704,176.79881562292147,215.23334075833907,443.28898847791254,175.4777545933315,136.90191995100335,149.01197585741232,279.37042825826575,1.9298233344403029
9.0,10.0,9.5,158.0,4.402465090559246,0.0193419344756107,175.7218735821268,213.92228088258904,401.14337105029955,168.34197025254883,136.98206915745806,147.22355122771927,286.30141991235786,2.141180540646658
10.0,11.0,10.5,175.0,4.22355153501913,0.019061551727974167,180.83701487217456,220.1494094096037,398.8045934507802,168.67903895833732,138.86593577885708,150.2989619332837,293.0065390690641,2.2190351324257334
11.0,12.0,11.5,172.0,4.966462302542453,0.047925366887220336,202.98922800372557,247.1173210480134,430.24088299876126,192.80937641355305,190.58542939903558,170.3409047384418,338.4216348275747,2.306181722373277
12.0,13.0,12.5,141.0,0.5108278383204374,0.0033673191560733198,122.26340450109848,148.8424054795982,188.41788371471387,97.20319459207929,81.58394114200635,100.79393517842347,240.65388800699026,3.3665362782942427
13.0,14.0,13.5,128.0,0.5706538357883065,0.005516134142318142,129.2751338041257,157.37842376154424,196.61077961728816,103.77611136287608,94.28676016344156,109.00630512839945,261.86534866431197,3.403976841158029
14.0,15.0,14.5,123.0,0.9967097728497448,0.010387885348113895,148.20260929733007,180.42056784022782,240.6220295557463,122.20314776854819,113.88944142603367,126.99253343065115,290.712768564792,3.1394244686640342
15.0,16.0,15.5,112.0,0.6493109646459931,0.007424633965695562,138.29221088338807,168.3557349884723,209.01378939484388,109.08935453608392,102.85145483952797,118.28491130645862,282.1363603331614,3.408381654155841
