File Name,,Depth,Qc,Fs,u,Subset_Region,Subset_Geology,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs,A07H,A07P,A07T,R09,H06,MC15,MC18
SCPT_140250_Raw01_result.csv,140250,2.24,1.0884,0.0258,-0.0008,7,2,105.6993593,128.6774808,203.5391495,126.530426,151.2422089,82.53701465,204.1527813,2.738730569,139.1,0.274594268,0.077883974,-0.380665268,0.094710298,-0.083689485,0.521946244,-0.383675543
SCPT_140250_Raw01_result.csv,140250,2.25,1.1006,0.0261,-0.0008,7,2,106.0854077,129.1474528,204.4979602,127.0911163,152.0857801,82.85149977,204.7072654,2.734798724,139.1,0.270948597,0.074238302,-0.385364902,0.090288818,-0.089251606,0.518143253,-0.386387886
SCPT_140250_Raw01_result.csv,140250,2.26,1.1371,0.0265,-0.0008,7,2,106.931148,130.1770497,207.1538446,128.0575867,152.905736,83.44962388,205.3922555,2.718361159,139.1,0.263007948,0.066297654,-0.398268629,0.08271304,-0.094628528,0.510949956,-0.389728494
SCPT_140250_Raw01_result.csv,140250,2.27,1.1777,0.0264,-0.0008,7,2,107.6523367,131.0550186,210.0408391,128.6722752,152.3710402,83.94892331,205.5741316,2.69555109,139.1,0.256286169,0.059575874,-0.412108885,0.077924429,-0.091125502,0.504984541,-0.390613608
SCPT_140250_Raw01_result.csv,140250,2.28,1.2264,0.027,-0.0008,7,2,108.7273849,132.3637729,213.4105167,129.9234289,153.5956412,84.70127179,206.4669008,2.676068496,139.1,0.246349406,0.049639112,-0.428024521,0.06824783,-0.099130344,0.496062482,-0.394947014
SCPT_140250_Raw01_result.csv,140250,2.29,1.3482,0.0277,-0.0008,7,2,110.9134995,135.0251298,221.3678317,132.1011744,154.3324209,86.15143791,207.5299036,2.6236493,139.1,0.226442485,0.029732191,-0.464632616,0.051624997,-0.103915754,0.479086445,-0.400082344
SCPT_140250_Raw01_result.csv,140250,2.3,1.405,0.0281,-0.0007,7,2,111.9368026,136.2708901,224.9837021,133.2197983,154.9875844,86.87327151,208.2099713,2.601693672,139.1,0.21725865,0.020548356,-0.480834865,0.043192716,-0.108151914,0.470742692,-0.403353949
SCPT_140250_Raw01_result.csv,140250,2.31,1.4334,0.0281,-0.0008,7,2,112.3958917,136.8297812,226.8066019,133.6970616,154.9119083,87.22911848,208.4695009,2.589327322,139.1,0.213165713,0.016455419,-0.488904581,0.039616593,-0.107663523,0.466654896,-0.404599653
SCPT_140250_Raw01_result.csv,140250,2.32,1.4537,0.0283,-0.0008,7,2,112.8093327,137.3331006,228.1259473,134.2347685,155.4166391,87.56249479,208.9117012,2.582467503,139.1,0.209494027,0.012783733,-0.494704778,0.035602828,-0.110916406,0.462840334,-0.406718582
SCPT_140250_Raw01_result.csv,140250,2.33,1.4781,0.0294,-0.0008,7,2,113.5939839,138.2883282,229.6790512,135.4969889,158.1206782,88.15621738,210.2043817,2.58196495,139.1,0.202562553,0.005852259,-0.501489806,0.026243681,-0.128165429,0.456082661,-0.412887205
SCPT_140250_Raw01_result.csv,140250,2.34,1.5146,0.0301,-0.0008,7,2,114.3883238,139.2553507,231.9278436,136.5737743,159.6983969,88.74497178,211.1150608,2.57292368,139.1,0.19559409,-0.001116204,-0.511233205,0.018328159,-0.138093918,0.449426328,-0.417210198
SCPT_140250_Raw01_result.csv,140250,2.35,1.5755,0.032,-0.0008,7,2,115.8912373,141.0849846,235.5466305,138.7611308,163.9233108,89.81117692,213.0935566,2.564337364,139.1,0.182540957,-0.014169337,-0.526715801,0.002439128,-0.164205603,0.437483667,-0.426538203
SCPT_140250_Raw01_result.csv,140250,2.36,1.608,0.0321,-0.0008,7,2,116.3998197,141.7041284,237.4910386,139.3318982,164.0656196,90.20538572,213.4414011,2.55251653,139.1,0.178162112,-0.018548182,-0.534936791,-0.001665745,-0.165073368,0.433103965,-0.428169228
SCPT_140250_Raw01_result.csv,140250,2.37,1.6283,0.0333,-0.0008,7,2,117.116665,142.5768096,238.7319254,140.5533195,166.9149145,90.75080612,214.711681,2.554362717,139.1,0.172022524,-0.02468777,-0.540148173,-0.010393816,-0.18229109,0.427075743,-0.434103011
SCPT_140250_Raw01_result.csv,140250,2.38,1.6161,0.0362,-0.0007,7,2,117.9472533,143.5879606,238.1473106,142.5719575,173.9415291,91.38995292,217.2743726,2.581141265,139.1,0.16495558,-0.031754714,-0.537696335,-0.024653738,-0.223526104,0.420057551,-0.445967846
SCPT_140250_Raw01_result.csv,140250,2.39,1.6567,0.0366,-0.0004,7,2,118.6463331,144.4390142,240.5183927,143.4205443,174.6705887,91.90782469,217.8559221,2.568646785,139.1,0.159046022,-0.037664273,-0.547603465,-0.030588084,-0.227708751,0.41440693,-0.448640838
SCPT_140250_Raw01_result.csv,140250,2.4,1.6405,0.0378,-0.0011,7,2,118.8674495,144.7081994,239.7088397,144.2079205,177.7499118,92.13082187,218.9868102,2.583498398,139.1,0.157184096,-0.039526198,-0.54423192,-0.036063051,-0.245184473,0.411983555,-0.453818402
SCPT_140250_Raw01_result.csv,140250,2.41,1.6364,0.0425,-0.0011,7,2,120.2074499,146.3395042,239.5783819,147.2610546,188.3667803,93.10541191,222.5786019,2.616806592,139.1,0.1459741,-0.050736194,-0.543687537,-0.057013794,-0.303197922,0.401460786,-0.470087207
SCPT_140250_Raw01_result.csv,140250,2.42,1.608,0.0448,-0.0011,7,2,120.4996751,146.6952567,238.0788292,148.4885988,193.8395545,93.38556707,224.3146827,2.642268411,139.1,0.143546042,-0.053164252,-0.537408735,-0.065315081,-0.331837679,0.398456294,-0.4778568
SCPT_140250_Raw01_result.csv,140250,2.43,1.5674,0.0452,-0.001,7,2,120.1126337,146.2240758,235.8614486,148.454262,195.3911141,93.21777969,224.765924,2.660786538,139.1,0.146763182,-0.049947112,-0.528051452,-0.065083812,-0.339810164,0.400254626,-0.479866424
SCPT_140250_Raw01_result.csv,140250,2.44,1.47,0.0451,-0.0009,7,2,118.7587362,144.5758528,230.2453496,147.4709444,196.5940105,92.44906941,224.828043,2.700449723,139.1,0.158099091,-0.038611204,-0.503952379,-0.058438071,-0.345947643,0.408535207,-0.480142758
SCPT_140250_Raw01_result.csv,140250,2.45,1.3725,0.0449,-0.0004,7,2,117.2794815,142.775021,224.3837112,146.3590742,197.6711362,91.61028192,224.8166078,2.742352601,139.1,0.170633282,-0.026077013,-0.478164484,-0.050869916,-0.351411623,0.417649586,-0.480091894
SCPT_140250_Raw01_result.csv,140250,2.46,1.1939,0.0446,0,7,2,114.2269062,139.0588424,212.8372729,144.0037409,199.8741431,89.84128627,224.6205219,2.828369762,139.1,0.197006223,0.000295929,-0.425334798,-0.034646179,-0.362494785,0.437148471,-0.47921931
SCPT_140250_Raw01_result.csv,140250,2.47,1.1533,0.0437,0.0022,7,2,113.3335924,137.9713299,210.156305,143.0808802,198.7459845,89.3443771,224.1986764,2.844444914,139.1,0.204857484,0.00814719,-0.412658464,-0.028216967,-0.356834451,0.44269479,-0.477339508
