Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.03,1.34,1.31,1.3456581132320788,0.02906143334633202,0.0009025830074142187,92.46490871950377,112.5659758324393,191.50999470612635,95.90955104793258,115.44630286328858,57.67907981980642,144.45818166815695,2.6219300385471227
2,1.35,2.64,1.29,2.515279094988058,0.026029981027511726,0.04484289911738269,119.92631337453312,145.99725106464894,276.3319212920819,141.43134154645787,146.21453168645178,89.77657844254891,198.79805767010004,2.2310833930963176
3,2.65,3.86,1.21,2.5496513451888223,0.016598417850086224,0.005961768994054677,124.56680678823002,151.6465473943672,292.22031491767603,144.46068160259873,130.25208434871456,99.6303244827085,212.9128086262735,2.1162359479804977
4,3.87,5.12,1.25,1.2355169670777737,0.011882218216942885,0.15801832064240803,114.32706809914808,139.18077855548455,231.58166564875705,129.8183867922896,123.47685813125655,95.57004413356947,220.16834678958344,2.4756759110625004
5,5.13,6.65,1.5200000000000005,2.3286308058192464,0.03643493320858777,1.1508947066389381,148.8342833476367,181.18956233625343,310.0472171887938,166.14467164545152,181.95605078715684,123.89026915482071,274.03265870305665,2.3266425726278173
6,6.66,8.18,1.5199999999999996,1.9563286459608031,0.023094667931345653,0.9551290581213373,145.77197798112883,177.46153841180907,296.70352533073475,152.7114178110042,152.31988826833592,124.08367151590551,273.52048940984434,2.3810961684038277
7,8.19,9.46,1.2700000000000014,1.3756913041533665,0.01094717859777083,0.8863179649256762,135.8876081965616,165.42839258711837,266.6850064085466,133.13631029825206,118.88499467281069,116.36694381949405,258.7399325510145,2.479975025152083
8,9.47,10.74,1.2699999999999996,2.009593136433315,0.08844553772902937,0.5648628666587615,174.40707027731443,212.32165077238247,305.80224076313937,188.99357145641804,275.30173755376535,151.78182970381314,352.32606400836215,2.8051923866654525
9,10.75,12.44,1.6899999999999995,3.576292766445236,0.18293488749498946,0.11870023926661857,211.50129483806225,257.4798371941628,377.0062762259172,228.41062586736018,373.6655211666458,181.98758346380876,402.6388179544942,2.7387950754129067
10,12.45,13.87,1.42,5.156416868446594,0.23665884047595384,0.018260613352239847,238.5524740960478,290.41170759518843,438.88264585329426,249.59674204647052,406.73039082971127,203.02139769133632,431.1066513324924,2.629141062506298
11,13.88,15.45,1.5699999999999985,5.200005740234541,0.25273340516915155,,247.17890701876175,300.9134520228405,445.11199914577963,251.78207783748678,414.5935623250892,210.6256922451834,446.91044423475586,2.6880608000931567
12,15.46,16.75,1.2899999999999991,8.221215022166028,0.5465760587448064,,297.94616474761665,362.71707012753376,535.4726547829089,307.772104524509,598.0295269608332,246.20445029007684,507.64028790509826,2.677089644382402
13,16.76,18.0,1.2399999999999984,4.685761177449665,0.1891995140889152,0.02066305973262788,246.90766910406379,300.5832493440778,435.2953959987424,232.97762185929798,349.210582036081,212.37448186630783,448.9852083727772,2.7476551605732853
