Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.03,1.4,1.3699999999999999,1.420650400474417,0.048933682158660216,0.0027265523201179297,96.48166085665312,117.45593495592547,196.27734309476332,105.78568859839463,145.88186414120142,61.39879669777601,156.26270360450602,2.6689505429738554
2,1.41,3.0,1.59,2.780960534380908,0.02611528836743679,0.0018654127488681304,122.81193361172772,149.5101800490599,290.0308774831947,141.66886899121252,141.15771151478924,93.56025625156103,203.89820163588726,2.162896788605518
3,3.01,4.05,1.04,5.043887468803355,0.03779937672907186,0.00445229921895002,147.38862456243194,179.42962990209097,382.35122245345417,170.47671783821997,166.77158668221702,120.44273231339557,243.22739058795221,1.8941199382445004
4,4.06,6.27,2.21,9.653917659106016,0.05831701063029822,0.01914005110070863,179.08801419928656,218.02019119913152,508.65635565632635,199.54415656032637,191.06334113939167,152.2184131689325,284.412702310377,1.6714419119730954
5,6.28,7.27,0.9899999999999993,8.576110012363339,0.08617881790387949,0.040978044247230457,195.44679215872196,237.93522523670484,499.86978615950954,216.92778160740224,238.6337197012783,167.00631610030874,320.76600211640243,1.8685613187599115
6,7.28,8.27,0.9899999999999993,13.973636019745213,0.12300129295734936,0.041396521220291464,222.84169228840244,271.28553843805497,610.5138604884886,245.36824461661425,270.4750424718489,191.75040112334875,349.13604093391297,1.7171431016883436
7,8.28,9.78,1.5,11.785315262393473,0.10914895338789611,0.030461696958070578,222.93000584406977,271.3930505927802,580.5666410193078,238.51199314466243,259.6692635103367,193.10202039222,356.5257843458031,1.8134214419668762
8,9.79,11.34,1.5500000000000007,20.771013904774627,0.20692512469734342,0.04378241124146017,265.49288427593564,323.20872868374784,732.1558576596249,290.1793269804688,345.34629525121403,230.81822393980957,404.8588798524854,1.6851375737073777
9,11.35,13.1,1.75,15.023903478329363,0.14172648764149195,0.08067083608882042,252.90418602192588,307.8833568962577,656.5179574619858,262.5927920513297,289.98500301967226,222.32880747171134,398.96565386249665,1.8019626176402703
10,13.11,14.23,1.120000000000001,28.71819046884334,0.3114799645553241,0.05960075686866062,307.24423686482214,374.03646227021807,850.0751995965701,333.2397990466861,421.41036101713144,268.8167947788472,456.8926484016582,1.662134864082062
11,14.24,16.86,2.619999999999999,22.171738352207026,0.22123458403509808,0.07256610283120328,294.2254802702311,358.187541198542,779.9674434275458,303.62487322522037,352.98649749126184,260.85107200515273,450.5324881648594,1.7422454249683785
12,16.87,18.6,1.7300000000000004,26.995001572092217,0.268045413760606,0.07019740349200418,316.93088337821445,385.8289015039137,851.909443753838,325.51639057574613,384.49798120990545,282.87237511787345,478.3310073494638,1.705909290512755
13,18.61,19.6,0.990000000000002,11.928110801872384,0.13997886556446693,0.07010253569710773,275.6337237771881,335.55409851135863,628.3893778430568,256.49987916058205,284.82889437156945,243.28336913932617,445.27894921786503,2.06212565809771
14,19.61,22.83,3.219999999999999,22.307748671119995,0.23318371152844158,0.13074311826083815,321.0466103169908,390.83935169024977,806.3948901969408,308.59426400559875,353.2825521321408,285.9123134867438,490.7941965937656,1.8336624399504735
15,22.84,23.83,0.9899999999999984,29.20958126421797,0.3028728324322851,0.12459977856657088,348.2178674937109,423.9174039053866,902.2784116622481,337.48804286049483,396.87229201170976,311.9571960682436,521.2739846488039,1.7614384834513594
16,23.84,24.83,0.9899999999999984,22.06768131485276,0.21351960330520464,0.1443981341191025,328.28654938883335,399.65319056031865,814.1605099588703,303.7368840617157,334.1290468571712,294.4597522133511,502.3880072537369,1.8530022273840412
17,24.84,25.83,0.9899999999999984,26.55761867686757,0.22849833453783777,0.09810074895930677,338.1401777283099,411.64891201707263,877.1569973880196,317.3790727263749,343.22896882498327,307.54942902668313,512.7289117733548,1.7573912553586384
18,25.84,26.83,0.9899999999999984,22.261363766780775,0.19643644501925672,0.15666631796626865,331.83319514718164,403.9708462661354,823.3110624123376,300.0054874948542,318.1480936003809,299.29793395816415,507.03604747417967,1.847963797823775
19,26.84,27.98,1.1400000000000006,15.568122112273784,0.14288914490501478,0.20398544108775915,314.28005296366416,382.60180360793845,721.3562814268635,267.61247934928,274.64620939686256,279.95912854949336,490.13433974305525,2.020480779916395
20,27.99,29.0,1.0100000000000016,21.507321278964124,0.16761529856646898,0.22882224491703274,330.5950977017493,402.46359720212934,819.1219799070839,291.0951488047739,294.2105067164063,300.4329269022743,506.56161112176005,1.8475450712319896
21,29.01,30.0,0.9899999999999984,2.432318450393316,0.025990173439465414,0.4189788337899935,221.39448998108946,269.5237269335001,366.02074986577,154.2154140354594,152.67489562929012,189.87121556529968,394.65702012546046,2.9664375545868498
