Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,1.51,3.65,2.1399999999999997,0.4003150952868192,0.007817709685868595,0.08630144208089574,81.72093221319433,99.48635225954105,143.04665505425604,95.57969489114183,101.06540050038019,66.7463477739709,178.44221186235217,3.072933848728566
2,3.66,4.65,0.9900000000000002,0.8650058931518548,0.0164412082262361,0.08332945553690443,107.38221107109688,130.72616999959612,200.1977906381084,130.64436853590286,144.7513475990705,91.2727588757867,224.5935251485282,2.7801718424123263
3,4.66,5.71,1.0499999999999998,6.729309188304343,0.16597995167150817,0.9505915430444938,199.7184824043503,243.13554379660067,447.4915464299633,241.8460217863025,352.15808000228384,158.05180287436252,325.7867966199169,2.134028798404094
4,5.72,6.92,1.2000000000000002,4.839900433624033,0.10900346157116528,0.756459384851549,188.2009256575427,229.11417036570404,403.7873625312488,216.51526740777473,287.1728216297445,153.7999756396592,323.52506779629545,2.216293703085977
5,6.93,8.25,1.3200000000000003,2.431897470584801,0.0440679555517343,0.42673885813615037,159.58830551774406,194.28141541290555,316.6253464296947,171.76555814437828,196.18654652672328,135.9591808527483,299.717432350702,2.424576301835657
6,8.26,9.91,1.6500000000000004,6.91823470434779,0.18173022638974354,0.8528149721936885,226.41694719418948,275.6380226711875,478.7243495604056,249.0000152428747,356.0332692883559,186.87687504199783,380.01805720670285,2.2402110135885445
7,9.92,11.28,1.3599999999999994,18.150602232554846,0.14354004000060513,0.03630434251841906,248.34205723274144,302.3294609789897,695.740269320501,268.46499936157244,287.944580538056,219.82536045586758,386.01827322120715,1.6228548579813102
8,11.29,12.77,1.4800000000000004,4.113616878177745,0.05754974751061843,1.6666939438336446,199.098161135296,242.38037007775196,413.28813334947984,193.41231727561447,206.7512255304312,170.44577768149406,350.06408044174265,2.287492080933494
9,12.78,14.16,1.3800000000000008,5.323529161234248,0.12409999121010194,0.41345508969929123,227.581677656996,277.0559554085167,450.86275000311014,224.26653711591175,287.83452322434937,194.57373195484348,398.8459386381346,2.4031961137878177
10,14.17,15.48,1.3100000000000005,6.191990629715949,0.21556120933307155,0.08418735175285598,252.1798366614725,307.00154028353154,478.08248764471483,249.92077529610347,370.57908039931095,213.80820593232625,439.5505458383174,2.5185946849167826
11,15.49,16.48,0.9900000000000002,14.5991113153616,0.323778739282219,0.4055127146240661,302.26461390379075,367.97431257852764,672.5812462781716,307.4210464547289,443.07987750248725,255.53115700118707,475.36743925641304,2.0895410857891727
12,16.49,17.93,1.4400000000000013,5.333999698241328,0.10560580853049288,1.873691289508484,239.77754925043592,291.90310343531286,470.0455780855333,218.6497825578621,259.5547392214188,205.58474966715707,415.5654257014764,2.421750964135561
13,17.94,18.93,0.9899999999999984,2.798417386473701,0.04910452979348419,0.9460239195625818,206.17137863428388,250.9912435547798,368.9881681966285,175.1307038355371,189.90520829821364,179.21332608251302,380.9841886665528,2.6975724302282136
14,18.94,21.21,2.2699999999999996,3.432396713505987,0.0361465978681144,0.44739397091793315,212.09319444100535,258.20041062383245,398.9396965703454,173.9937205311581,169.74953118652857,184.2199876400954,374.61458940272985,2.539831250959613
15,21.22,23.29,2.0700000000000003,2.424793859726207,0.02927640657525417,0.7694879042115751,203.26357355655705,247.4513069384176,355.8453050933568,158.50597612907612,154.92249214599252,177.2037360981937,373.17524366876523,2.7607551650328026
16,23.3,24.31,1.009999999999998,5.164766225035466,0.08136760164909483,0.029209336186876177,248.43916234424373,302.44767589734084,466.29881803299384,204.97976629995426,227.3535490833532,219.16394759198212,435.9971722808056,2.5320605144060404
17,24.32,25.46,1.1400000000000006,1.4587752030803605,0.03468292083155432,0.006392641296698213,192.55459677881805,234.41429173073487,288.9257579225092,146.69241452174978,171.22180473718066,172.32406475204186,390.9964646025629,3.3088491407480034
18,25.47,26.46,0.990000000000002,2.0422233899563014,0.04226263035366374,0.011569288033336593,208.16245134635184,253.41515816077649,329.6852976447888,159.55518343879532,180.17514660723776,186.04567348475496,406.5016599336509,3.098640283437715
19,26.47,29.0,2.530000000000001,6.33983137477574,0.08637888921026954,1.6906822923464595,270.2438680858359,328.99253506101803,523.3826727777812,213.16650450324758,223.68788217164342,236.67830935001177,457.3785846203444,2.4269920206561775
20,29.01,30.0,0.9899999999999984,7.5576313784086,0.20776239677958316,0.4677307063473576,307.25854058682705,374.05387549700697,557.4429593583752,247.24156366540845,324.6948298754071,265.63703537714366,521.4610146965193,2.6078173464154064
