Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.03,1.22,1.19,6.4336166724251775,0.03181814748200528,0.003439059197413704,114.10694876469195,138.9128071917987,345.1391498619355,114.89390626053462,104.01834435142132,71.04453580618818,144.62239225973158,1.6968488198161829
2,1.23,2.22,0.9900000000000002,1.597923402818098,0.019815246429984393,0.012374265737158227,105.93989318056063,128.970304741552,229.42899143928673,123.50871646470235,128.11175534945815,79.04481586203867,184.50359693201125,2.4124912350383423
3,2.23,4.49,2.2600000000000002,13.139578886202012,0.0486140630932527,,169.13762289487508,205.9066713502824,547.6411167459369,198.63105014253867,169.43796635233818,138.62382567095085,248.95157301400997,1.4143382426131286
4,4.5,5.74,1.2400000000000002,10.922187409714626,0.030903411514388277,,175.50795536456425,213.66185870468678,532.9406889903536,194.85618862579938,152.94301031489786,146.85232101886012,261.88781358354896,1.4777248928341167
5,5.75,6.74,0.9900000000000002,2.8597603403674605,0.03522544943864682,0.0237842292667095,156.76162585886664,190.8402401760118,326.02894371016646,169.37735025066533,177.05942804572368,129.4038442382642,277.44701031443134,2.2688677426269814
6,6.75,7.82,1.0700000000000003,13.813128193510773,0.044019336071775175,,197.41875561223728,240.33587639750633,603.757741677397,214.87860639497114,173.8500445856837,172.61835273967256,300.4453387633254,1.4565717392420223
7,7.83,10.02,2.1899999999999995,16.118933606208685,0.03641990749566843,0.0010054482978109644,202.4253469865881,246.43085720106362,653.3424410634316,218.7237959230629,166.03469965708464,183.75002157737626,308.8108316819934,1.3676137846704466
8,10.03,11.02,0.9900000000000002,22.753694313061782,0.05009159999644819,,216.56036634397577,263.6387068535351,757.6891050327456,241.6475483490404,184.76803018857854,207.70458948656412,336.6295350258709,1.2462169931156406
9,11.03,12.33,1.3000000000000007,9.165134520000072,0.05080426996895099,,213.7792251198714,260.2529697111481,540.7303831100321,213.23450375171532,193.21208365646277,187.7765291572046,343.915705077684,1.8013945303199859
10,12.34,13.33,0.9900000000000002,13.060146374292215,0.03941613802971,,219.02412007646737,266.6380592235256,625.0538786938523,218.62887688692427,173.27594800555673,198.63638098687073,341.70533166377396,1.566889048847735
11,13.34,14.74,1.4000000000000004,10.37640168436568,0.01971166439533584,,208.70211742344102,254.07214295027612,577.5485467301773,199.97022480812183,147.427220637484,185.99782927428197,318.8821442633929,1.6210175941779894
12,14.75,17.46,2.710000000000001,9.369994047934433,0.020215315319611404,,212.8794309254531,259.1575680831604,562.8929758933483,196.6167234382084,145.54872930587717,190.77042621489477,330.91716105071777,1.703513185858872
13,17.47,19.12,1.6500000000000021,13.93006358910247,0.04875865960945409,,244.2097482967729,297.29882401346276,663.3649695694816,230.80120008341223,189.35063388181604,225.18649230823465,384.4183621698344,1.6467067564145939
14,19.13,20.12,0.990000000000002,11.482134106347257,0.02682605014657734,,234.398763096849,285.3550159439897,620.3438317413269,212.3037846911689,162.0217132282931,212.529544978956,361.56406055238904,1.6931224298970997
15,20.13,22.25,2.120000000000001,26.344475459137048,0.41524703921301837,,357.87680812012985,435.6761142332013,858.6778159242532,349.27718764778393,470.88411489412607,307.13555971542627,529.5628959324883,1.8833633344326772
16,22.26,24.9,2.639999999999997,22.015985121619273,0.39364934976612903,,359.64822247638216,437.83261866690015,810.2890949057436,333.36226320355684,447.97737302028844,306.95151790336234,539.5801474296712,2.0195359366382455
17,24.91,26.48,1.5700000000000003,19.663734359988545,0.36640994617204736,,360.1112563176121,438.3963120388319,782.7173057826576,320.53097380839046,423.119158561722,307.49205584779014,545.9124683118922,2.1002028509919803
18,26.49,28.0,1.5100000000000016,9.488736158453044,0.2521616565675345,,318.35353778653416,387.56082860969354,595.8916028581274,264.835962739458,355.5955325669045,272.81563906285146,524.9557351423191,2.5031019330394253
