Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.06,1.74,1.68,4.097399603338431,0.06415401603215122,0.0045482536430962095,122.23163440304315,148.80372883848722,301.3048135237949,136.63443066028665,166.87967708044326,78.4326927026548,173.84169963304683,2.114331239998969
2,1.76,2.82,1.0599999999999998,0.940632704992798,0.026026012244188535,0.033379762089662895,102.70897988656593,125.03701899234106,191.28250283351713,120.91062266749256,150.9385007107289,81.1644281780722,204.81844479875966,2.840084841771597
3,2.84,4.2,1.3600000000000003,5.733077279730164,0.021370733554003447,0.0078,139.75028916073822,170.13078680437704,400.79483138100534,154.35349518713343,127.47275764616592,116.83082131880603,225.74174061152817,1.6989487805195884
4,4.22,6.32,2.1000000000000005,1.4553458794669145,0.02205554515166971,0.003947554213507848,123.10816266957575,149.87080672817922,247.12392416200032,140.7424730719047,154.03256404816258,107.55638686588837,248.47982380708117,2.542186781411909
5,6.34,7.32,0.9800000000000004,5.000443398397743,0.028290641079668943,0.00847992433951866,159.97853251166205,194.75647436202328,406.20268039597,168.70560532097608,151.85820942932338,141.19599778542232,276.98494146994574,1.9114994120277813
6,7.34,8.98,1.6400000000000006,1.0866533308927169,0.020908551224311307,0.07339008202491303,128.5627305263069,156.5111502059389,234.44681060292555,138.15299401010955,155.0817347589829,116.10284840068711,275.3826171696683,2.8085785288321925
7,9.0,10.36,1.3599999999999994,3.076728785177173,0.025215262100991696,0.05407412614878878,159.65726528985607,194.36536643982416,351.3459697180367,160.44554811757428,152.23029405237918,143.68509285393995,296.97587119670465,2.2357998154127636
8,10.38,11.4,1.0199999999999996,7.035115092898206,0.03341078313347745,0.012897076745278097,187.98505149677587,228.8513670395527,485.47089359063466,185.71834821548293,160.08524813674708,171.22032804105035,319.34572988738046,1.846021990981947
9,11.42,12.92,1.5,4.194123628665686,0.03113795461108622,0.021685868526917656,180.12464531851657,219.28217690949833,403.3419251412648,173.6608779973639,162.07625905683204,162.9496625076324,324.1918101746274,2.1692497944818605
10,12.94,14.1,1.1600000000000001,1.4100952415653427,0.02098097811145981,0.12037475948351874,153.19482895243684,186.49805263774908,273.6307887000189,142.05936929488328,148.0398001383798,138.8015526296295,313.76446588189475,2.830655577120352
11,14.12,15.14,1.0200000000000014,5.371418006708419,0.028658247603869747,0.08422394981411711,192.93162592462346,234.8732837343247,451.20849394060485,179.28409630714788,155.50112724542703,176.52850876590412,336.65769438636715,2.0506236043935675
12,15.16,17.42,2.2600000000000016,0.8447768421892647,0.019939982206873146,0.2980542596741939,151.4463917134862,184.36952034685282,241.23449401462636,131.58049639653316,149.24823081372057,135.19517837152281,325.4678460534735,3.2743066076828815
13,17.44,18.7,1.259999999999998,35.44268613543711,0.12136494407391282,0.04354237402803297,264.86707761150956,322.4468770922723,947.0527572960373,293.17496837929696,261.50321032685264,276.909923317015,434.4560145584299,1.2465434328030784
14,18.72,20.0,1.2800000000000011,29.347639166254204,0.10518113989114297,0.032681199762344834,264.7020142467896,322.24593038739613,887.2510332642528,281.00483997626515,246.74985884497852,271.46022594563453,433.3493303017414,1.3391146671253602
