Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,1.28,2.27,0.99,0.6334912255088117,0.018294686099772913,0.0016453564613249701,89.35530359848315,108.78036959815323,161.61666945722908,78.8503685800759,97.54140480316984,69.29191298831142,182.70614608475444,2.975932332311632
2,2.28,3.27,0.9900000000000002,0.47037091563466893,0.019727401215298212,0.00038310559300595837,90.21593170259503,109.82809076837658,150.8158405790276,88.92117224753993,117.69680090463115,75.80668327400953,206.5570835439315,3.218092829553515
3,3.28,4.91,1.6300000000000003,0.5427886602248377,0.01609999255471988,0.0002213363839400643,96.90494883245893,117.97124205690656,165.48867211714946,97.68010563144219,119.78975034307865,84.75416441471015,222.1469330578765,3.104331988310938
4,4.92,6.55,1.63,0.5813120426158269,0.01342325124542455,0.005152432047467825,101.94261284082067,124.10405041491205,175.85446731187832,103.87233326533037,120.10154359745975,92.67515885073934,236.57571295823567,3.038123908745421
5,6.56,7.81,1.25,0.6063178813614876,0.02013538375747593,0.01342933467065603,109.87250571118298,133.75783303970093,182.905943240926,117.8200284800324,153.1223908574238,102.72755198086296,264.241721502062,3.136981748495122
6,7.82,8.85,1.0299999999999994,0.8145274575587613,0.013095158766108008,0.030023803792724787,114.74231600567563,139.68629774603983,207.97117001775015,119.27430018390375,128.59624815574338,107.8057177108228,260.04147562595193,2.844715846211448
7,8.86,9.85,0.9900000000000002,0.6869579369914147,0.013988872162538248,0.0441300290056409,114.31688014559822,139.16837582942395,197.41303100187565,120.38865668850079,137.77911712783532,109.22659039485822,269.72830099342076,3.0224897089470635
8,9.86,10.92,1.0600000000000005,0.9203178342321878,0.023139741149929952,0.05018889463256579,127.58732031085485,155.32369429147553,222.91958765123138,137.19168281473586,168.48844288539937,122.30166199741228,296.3566278938746,2.9768275464263585
9,10.93,13.3,2.370000000000001,0.863889385726296,0.017449369970900328,0.07050724559941819,129.40814238380167,157.54034724984527,221.25897801839406,129.3590896503481,148.2756280862145,123.5107386584952,296.7731060596895,3.0308987937947682
10,13.31,14.32,1.0099999999999998,1.2449564962115314,0.026445842934063067,0.11839832526810128,147.18026410280018,179.1759736903655,257.9553967534746,144.29221488192303,168.56947571355397,139.81887558418902,324.82853269715275,2.917884098582538
11,14.33,15.39,1.0600000000000005,1.4594395385144072,0.03667269519376838,0.16457265471614435,158.49764551663867,192.95365541156002,276.3681804349904,154.9205311866434,190.57024259596417,150.0017120991847,345.64980412073714,2.9180158734056114
12,15.4,17.0,1.5999999999999996,1.0939867868867725,0.04543984298179155,0.20093329032497909,157.76882381730243,192.06639421236824,250.67608889659522,153.30230236445487,214.1356249723379,150.03696508416851,362.474350311901,3.226022347174258
