Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.03,1.02,0.99,3.830035547527647,0.07739468135764471,0.004343066245361461,119.08859099017525,144.97741511847425,278.5014667380828,123.30593948590287,169.05264744201824,67.77003629640284,155.04690313632003,2.2768702924078457
2,1.03,2.02,0.99,3.0719989953945888,0.09601600767717361,0.1620459700115268,137.65819975956475,167.58389535947035,292.31052050018724,171.95768137706372,252.58923134943413,95.55503142783103,220.39579161759025,2.450118922006018
3,2.03,3.66,1.6300000000000003,2.202763487604892,0.024692184021018707,0.931027439648993,125.2828170162824,152.51821201982224,280.7264638647368,150.72067823978688,152.63313569378758,96.89637896225406,215.99939365628833,2.251009532543994
4,3.67,4.66,0.9900000000000002,1.2072384761161232,0.01921684465403782,0.5576477133517151,119.87329948721433,145.93271241921735,232.4992640650229,139.75316567330054,146.3099703649805,97.07410224060567,229.90120842394725,2.567502527103228
5,4.67,6.88,2.21,0.7301027733518733,0.019461153969965755,0.3124692140595049,117.58664049612287,143.1489536474541,197.97591212344133,130.90008351827066,150.47131195024502,98.87939430227146,248.9597874789209,2.921890030646143
6,6.89,7.88,0.9900000000000002,9.403027735727667,0.07675759476788774,0.04014704785676771,206.76884814453723,251.7185977411754,522.1901603404137,222.30021823743795,224.35378222200262,171.68902269718586,323.17394339511264,1.7949007977213212
7,7.89,8.92,1.0300000000000002,17.877811905513898,0.15744671876329575,,247.4077789760632,301.19207875346837,675.6850638848568,273.4491204565931,301.8535282275075,207.23235599594574,368.3766765143223,1.6439055967826552
8,8.93,11.01,2.08,24.950386534340804,0.30335730442305325,,291.3956029530872,354.74247316028016,780.4290740137243,325.1391178195252,418.1669872691103,240.66594058331606,419.77854186898844,1.680567477429864
9,11.02,12.01,0.9900000000000002,11.422971046973489,0.1851832532774831,,260.22114644532525,316.7909608899613,587.2712018941002,267.3463734342692,335.19061894152577,214.95243577122912,406.10728160669237,2.039049961298681
10,12.02,13.52,1.5,18.70066498182951,0.28738281344184774,,297.6617780330566,362.37086021415564,716.3909831760585,310.63515910415254,406.7768723205399,246.3021169677871,442.96929187841,1.8914676366820076
11,13.53,15.0,1.4700000000000006,4.368499326386114,0.07080387835513678,,216.95216971642148,264.11568487216516,415.2192958254385,197.9220650934825,221.96025041949974,183.4060965268025,375.65318190469833,2.4623701296028226
12,15.01,16.0,0.9900000000000002,6.868355315011957,0.18679764418037278,,263.59567334427425,320.89908059302934,497.96018564776574,248.76139805670843,348.3219248328891,217.15941733374748,436.7179647869445,2.491652753873124
