Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,1.5,3.07,1.5699999999999998,0.44919406251171623,0.013471826705135234,0.05714299032970102,85.06783769278601,103.56084588686988,147.05809321145045,98.00817188516783,116.49368174248154,68.83105312889056,186.35423716629867,3.1203095682962796
2,3.08,4.21,1.13,0.9305336922127019,0.014301796419192764,0.036941347487600064,104.50416996561819,127.22246778423077,202.39178639887837,115.37669755307091,121.34280231445193,87.87571845364243,213.39660799781282,2.691192229434545
3,4.22,5.5,1.2800000000000002,2.163487876392638,0.022307722571022693,0.024611086529558658,129.2373960087538,157.33248209761348,286.1922358622098,143.5498255572442,145.06338243251102,111.56563485909652,244.75625724867288,2.2726630964567742
4,5.51,6.63,1.12,0.5286397950765489,0.007334086842960577,0.2256281316058074,99.19856158262152,120.76346627449591,176.93012494143997,107.78906234565764,108.55371025657334,88.37475820422594,221.8164751906066,2.924532985935259
5,6.64,9.06,2.420000000000001,0.5369680494553369,0.003799901708215432,0.27870773594509674,99.92532972395821,121.64822749003625,182.7617324552377,100.66630243117541,86.5685064266308,90.02014845470651,217.21605571201715,2.8037086183222706
6,9.07,10.51,1.4399999999999995,0.550651507476771,0.00714386439143004,0.3986869903996852,110.3682983283063,134.36140666054683,191.18644046333472,109.45796433631945,106.910053904398,101.32289736655989,249.58644214218967,2.935910994993438
7,10.52,11.7,1.1799999999999997,0.7624640096264008,0.009808522525944188,0.42005807548076185,122.56621907392268,149.21104930738431,216.82974385251703,119.24356309872633,118.20723151554614,112.93050128080593,269.22149833736626,2.851978110178499
8,11.71,12.7,0.9899999999999984,1.8277079438952946,0.023120663897940586,0.9256727845484694,153.91330853757813,187.37272343705152,304.53321581208644,150.324331488265,151.9848282122123,141.17836449972893,310.2281605288119,2.4886921435346125
9,12.71,13.7,0.9899999999999984,6.335061916769221,0.07413469514333246,2.675541035127707,210.15165115552904,255.8367927110787,490.55477658391766,209.6232556898253,227.0319862743442,190.1157731014832,371.63453089862685,2.0390585025175696
10,13.71,14.7,0.9899999999999984,4.081832753673477,0.0874669897246293,1.2663242723272794,204.82920013625088,249.35728712239265,414.766899258151,205.02801627021796,255.87658071059016,184.6323367702335,385.53584770917433,2.39551297266292
11,14.71,17.04,2.3299999999999983,2.6109174199945615,0.05853371016609133,0.9975136213048981,189.76148955366924,231.01398728272807,355.18846621387837,181.17571036109808,217.152915537324,172.67110884810336,375.04877749034614,2.620732866174987
12,17.05,18.28,1.2300000000000004,1.895514286251606,0.03780803349402265,0.9199265730154864,179.59252870027947,218.6343827655577,319.868134600756,161.4400488277629,181.05597632461843,163.8410779439364,363.24366864788755,2.7720362086682404
13,18.29,19.79,1.5,1.8562632882804804,0.01999784251723475,1.016034100803893,174.347412092858,212.2490234173926,321.0720041073444,147.5135962217071,140.54683451753422,158.1973774622327,340.7237655380432,2.667286261574701
14,19.8,20.82,1.0199999999999996,2.9089578399286387,0.030009822813149144,0.7342046828552907,194.4444509124251,236.71498371947436,377.18458811257295,166.06185181138596,160.8941658974013,177.72122437265767,366.3316931498908,2.5018091520105394
15,20.83,22.53,1.7000000000000028,2.507423177953692,0.03153565594717935,1.0176172950595854,196.0806712915895,238.70690418106557,362.6774184132472,163.9442668205176,165.23859167499435,177.86902613237598,374.4146092131994,2.6366792149368425
16,22.54,24.0,1.4600000000000009,8.701720119790993,0.21480761649103366,0.0345221308514147,283.45336205354477,345.07365815214155,567.561983259078,261.3435092168583,359.3708261888159,254.46637103441685,493.6970152509819,2.3762784826084937
