Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.03,1.46,1.43,0.3834721476711049,0.0016752522771211178,0.0008962809493114325,59.61539693015183,72.57526582801094,117.81675803548673,53.79349997634035,42.393356164485446,37.343372094260474,97.23814378576091,2.814889644763025
2,1.47,3.35,1.8800000000000001,8.300431027372676,0.03045064636040195,0.0016610550369384539,142.68485648884757,173.70330355164074,444.3307482130227,164.55807469633265,137.70360267889646,113.56893569155503,214.25108867399734,1.535312703210321
3,3.36,4.44,1.0800000000000005,11.986446648443387,0.047692690701055536,0.0009351118238617721,172.80254937525237,210.36832097856816,537.5036099208121,198.94167470346605,171.24585939945456,143.01495935664295,258.77388569862467,1.4589386512611633
4,4.45,6.39,1.9399999999999995,4.6687671730912985,0.03649876940371376,0.02323302400335266,162.56681864128086,197.90743138938527,387.50157164536057,179.98439162958485,173.1742168896624,133.7353664289987,269.5947367837724,1.9467211746575352
5,6.4,8.2,1.799999999999999,13.190656583117963,0.039943398606315246,0.0015327974507070882,193.79720605806995,235.92703346199806,593.2265297791658,209.96147765920384,167.49927884863632,170.11757647407396,296.60298082956893,1.4509179128724299
6,8.21,9.39,1.1799999999999997,1.626602019239127,0.026131861247966483,0.020575068448482038,148.8933188108207,181.26143159578126,273.09579971155455,149.78760329219432,160.05910551025977,128.03878415098183,289.88495094634226,2.617415625129813
7,9.4,11.27,1.8699999999999992,9.830726776257134,0.06005642361839245,0.00584412464593577,211.86448129008338,257.92197722271004,548.7455464032344,217.8599220892218,203.24359076123213,185.85833041586562,340.8680582643002,1.7512608336161972
8,11.28,12.33,1.0500000000000007,14.692042815932577,0.05468261666297821,0.003500000000000001,223.2366839750677,271.7663978826912,648.3275069868502,229.4569529447973,192.49273669193798,202.82099704313902,349.39150006131047,1.5343858470909788
9,12.34,13.46,1.120000000000001,2.0305289756644362,0.03113188122670065,0.4761044594409882,171.21210758959393,208.432130978636,307.65459568100044,156.83485499120576,168.2165111320969,149.19522075201954,327.2629272361822,2.6769308768545765
10,13.47,15.24,1.7699999999999996,6.375875633044794,0.06702401967682134,0.00958690364266183,221.14284221121434,269.2173731266956,480.7089854644959,208.81201842880523,214.8236911724792,193.11594871688553,374.6059304169682,2.1335765520581123
11,15.25,16.97,1.7199999999999989,19.433779642013707,0.048967469805034615,,237.23871656010107,288.81235059490575,744.0237228242846,241.4656334841464,186.35280904929445,228.1113561091358,373.3579541435969,1.39924629524954
12,16.98,17.97,0.9899999999999984,5.901249208963318,0.03819710829011002,0.014817064062785235,214.0758709035545,260.6141037086756,475.76697441566347,191.64868973997812,174.44974915007217,192.5385887987541,365.80131076178503,2.079936421088381
13,17.98,19.0,1.0199999999999996,11.765632236678899,0.040096246942674656,0.010766372623942323,237.17750654515558,288.7378340549721,622.8318705738966,218.70996997522582,176.05025741886655,216.88867693026654,375.3242473346696,1.7099022868076814
