Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.06,1.05,0.99,2.0682596146533547,0.011001204569141849,0.0002748933584573396,89.1295064134443,108.50548606854093,222.22812804500387,64.03340891279022,54.09615330543002,54.20743341967496,122.78579251875215,2.135400535164053
2,1.06,2.93,1.87,2.400745526395039,0.006121352849651625,0.003672529827664288,105.07092197238276,127.91242674898764,271.20919741511,89.1493184404966,66.42379587721717,78.61025318726284,163.74982358382735,1.9723140023317978
3,2.94,3.93,0.9900000000000002,0.40965076020932667,0.0023379152607817155,0.09803119459213458,80.6154378250041,98.14053300435285,149.97416948427497,71.04131615039327,58.411719207256596,66.0962445623453,165.13470808000864,2.8480897409639474
4,3.94,6.0,2.06,0.2843945348417467,0.0014198141703409756,0.16097584595063003,78.33245469028014,95.36124918816716,137.38126850466932,67.73219982828086,53.790184361630516,66.60710212731111,169.30988624952488,3.0219867564531646
5,6.01,7.0,0.9900000000000002,1.494314296541746,0.004142082254074332,0.06685086988063907,112.39058336824276,136.82331888307817,256.98618957397656,103.9432875587596,78.43479909405465,99.79994088434535,211.21864491770552,2.1990199030624895
6,7.01,8.21,1.200000000000001,2.5120477237094527,0.01448169731771584,0.037683828649962,135.4783384160579,164.930151115201,315.9211232895789,134.28136983246628,119.64805710371601,124.64285138712262,259.5977089141447,2.1405228575396817
7,8.22,9.57,1.3499999999999996,1.3873626463131319,0.015614845417412829,0.0011954299603767866,128.15059520091967,156.00942024459764,255.6499479864458,130.95043168373164,133.7016828990719,120.25456902018944,271.5179718916399,2.5513958535180374
8,9.58,11.13,1.5500000000000007,1.6131879720970146,0.014623244107003842,0.025550190656049913,134.9740557727963,164.31624181036062,275.7398534474143,135.50141329293115,131.78696377428335,127.50301477064113,280.0794246997394,2.4907582129055443
9,11.14,12.58,1.4399999999999995,0.8621043368093536,0.010412007263121706,0.12368973301527023,123.6156839151048,150.48865867925807,222.0899105496563,121.24108083038372,123.2995223427189,117.62890855587933,276.0814955209017,2.879633663242316
10,12.59,13.58,0.9900000000000002,1.667371569615483,0.00925945009952917,0.20450517528908682,139.93171841571487,170.3516572017399,289.484826235942,129.41096734189173,110.28557277770771,131.65906410626664,280.1404844558713,2.4341160954594114
11,13.59,15.68,2.09,1.786877893110929,0.026215718548736465,0.2886681971518595,158.3888442826321,192.8212017353783,300.6067223458754,152.07452632365874,164.4315591564847,149.5324857740149,330.0564612143426,2.658699185187909
12,15.69,17.0,1.3100000000000005,5.150399013497347,0.016741760445123613,0.1507228771871403,181.05720163256402,220.4174628570349,449.8913425188797,165.33563231659315,130.7394313306029,173.055970870736,322.7587599985422,1.9425889423247684
13,17.01,18.0,0.9899999999999984,2.9702332676280796,0.018496734424134506,0.30571724944405215,173.47419707836198,211.18597905191845,371.99064073662777,154.43990671049585,135.88650160180407,164.30515977249055,331.34913087724317,2.2936733872604997
