Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.01,1.0,0.99,1.0914564015236425,0.04822519126750756,0.0031063964201848986,88.72710034848224,108.01560042423928,170.55884877596455,93.9548761410188,136.87381984733233,53.10789552789606,141.36136385765099,2.8808509495571677
2,1.01,2.0,0.99,0.11511551646569755,0.006380689113841128,,56.30989027830403,68.55117077358754,81.02565586852926,69.03952123008541,92.08421972037031,47.367651144393456,150.68497524085373,3.9401821718039964
3,2.01,3.0,0.9900000000000002,0.056915114722763484,0.003666184582069212,0.018585927815382625,55.37065772412423,67.40775722936871,69.24095417982582,57.95662273646291,84.67134012210178,47.25606669693978,159.16818193722207,4.565880121725825
4,3.01,4.29,1.2800000000000002,0.07108929000555224,0.00325169768736795,0.10248390821167623,63.499903522087195,77.3042303747148,83.01405406348607,62.32888643024592,81.6142586258762,53.661879913400256,172.71110484088277,4.280897441866208
5,4.3,5.47,1.17,0.3051869957494748,0.0037389082300528912,0.1384873533879184,82.90712688058954,100.93041533289166,140.5709452746875,84.73504139469668,80.40396657409012,72.6679145693162,191.5211818887915,3.134344864268918
6,5.48,6.49,1.0099999999999998,2.6908375595513503,0.023637405269223158,0.047643243850694815,138.27859817465446,168.3391629952316,317.6491212674732,149.06898332244677,145.78886258475382,122.63313203030822,260.47909639283023,2.1576285028659887
7,6.5,7.72,1.2199999999999998,12.76612955479358,0.0943640273934385,0.0610114915124598,203.44130681539488,247.66767786221993,584.6539345621125,222.17957820524336,233.99308241752595,180.57938040811266,329.4997809845469,1.6354700580095711
8,7.73,10.28,2.549999999999999,6.728928506431081,0.05205713574537074,0.0751293971979069,186.742686932753,227.33892322248198,468.7535381345513,193.55051447479792,191.50917469028707,167.28127229734227,322.06320319089826,1.9034524107325652
9,10.29,12.25,1.9600000000000009,10.64851068120836,0.08451376784900735,0.09976862569551227,219.0753137253987,266.70038192657245,571.1712531234422,225.02560484483303,230.97621759691677,198.13590774409107,364.4675007896611,1.806403049486941
10,12.26,15.6,3.34,1.1478586795142207,0.023699199160657762,0.4213926769519038,150.84743323920873,183.6403535086018,256.1823463892401,140.78233079210094,157.6645605624177,137.17369952086906,320.5324535162907,2.9648713091693524
11,15.61,16.88,1.2699999999999996,6.685448612145364,0.06907384771524436,0.042628646527522934,221.12250167424767,269.19261073386707,495.74121273063275,210.65946276956225,221.4109117187459,201.76623599429578,388.20412796545133,2.126974034313471
12,16.89,18.0,1.1099999999999994,4.519747806327342,0.10247581908228105,0.048835739781040326,223.17197764433212,271.6876249583172,430.3614984411432,211.4319340670793,267.88320859733,201.00165569929842,414.870221902564,2.519368400821497
