Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.3,1.28,0.98,3.6739626382446398,0.04829180883322297,0.006085745446388719,119.29872643282613,145.23323217909274,289.9588860548455,125.09417433292028,142.6000296867504,75.89818482535513,168.38783612472503,2.1500952415300003
2,1.3,2.28,0.9799999999999998,5.686074694411364,0.09613282529224301,0.012183976953215702,152.95482189999998,186.20587013913033,373.9472641584865,188.72704103464125,243.99238517287347,109.33892039057255,230.90191021670105,2.0718925964684107
3,2.3,4.18,1.88,3.3173116387286914,0.06355600942655674,0.002592483220379743,148.02994024674538,180.21036203951633,322.6546275241489,184.9385902352264,229.76214885484177,115.24663942379736,253.14844962151332,2.290864245262159
4,4.2,5.86,1.6600000000000001,4.876378254915382,0.11838296388036415,0.011949746066584421,186.04209345600276,226.48602681600303,390.87643237641004,219.97752276640094,297.7772555905609,145.36401048917722,308.43311867904976,2.2568916017299436
5,5.88,6.86,0.9800000000000004,7.6605006575472245,0.13841224359113546,0.012477179168385769,214.22843285385267,260.7998313003427,475.56403983166524,239.59396454639204,303.1198769703507,167.9944534877327,335.5754873958293,2.084167875389213
6,6.88,7.86,0.9800000000000004,5.631816664789859,0.1562336616300088,0.0032756009752016894,215.18709133787704,261.9668938026328,429.05368441548944,234.9091475868621,323.9040568604513,169.06657564354234,352.93128624292603,2.3353685583010813
7,7.88,9.32,1.4400000000000004,3.2588759300519246,0.0835174904672545,0.015922322791972653,192.04399969034185,233.79269527519907,353.67980872370407,195.42315568693576,244.10081878126678,154.82903729264964,336.88635660701226,2.5315318305589134
8,9.34,10.32,0.9800000000000004,8.652427657435524,0.18719543084960813,0.018851699755133088,250.96368654886442,305.5210097116609,520.1716703612866,255.60844448665367,331.8323274447939,197.8080649568661,389.90751097254486,2.1883399653998614
9,10.34,12.0,1.6600000000000001,6.561967775104613,0.13891072399579085,,241.62527392485546,294.1525073867804,473.8962685995523,231.60396702108395,284.3922834590197,192.11559036473045,386.5584636433732,2.306893017880539
10,12.02,13.58,1.5600000000000005,3.6392952482877967,0.08455867900755645,0.00903488730792269,217.54847010230404,264.84161577671756,383.56867107987483,194.6314462144153,229.70087263056294,175.90820164448735,373.5047632655715,2.5927974832646856
11,13.6,14.58,0.9800000000000004,2.991066297255645,0.07038960060607995,0.05120731676175976,212.1894784943848,258.31762599316374,359.8459131752121,183.826855625721,213.42573219311586,173.00230740417095,373.1714365180623,2.7093557575270637
12,14.6,16.5,1.9000000000000004,5.919574763277692,0.20661045834773167,0.1417396574794952,269.83524179724816,328.4950769705625,471.7718581426245,237.61919470195528,324.3535912154729,214.49124676253982,442.2648505504018,2.589743945720356
13,16.52,19.26,2.740000000000002,4.260878796496219,0.12024514647751205,0.260912477011647,251.3378663777781,305.976532981643,423.00897021615725,207.40934923720263,254.46672988472915,203.33729666624865,426.01814051089593,2.7004746437460776
14,19.28,20.26,0.9800000000000004,5.301127450584683,0.16067915124757995,0.018328709651265065,274.0760163656016,333.6577590537763,462.2011735687375,223.4224642071997,287.4113204375792,221.05405057173894,454.54072010939376,2.6891724583693417
15,20.28,22.0,1.7199999999999989,3.805014247744067,0.16275641084226158,0.053504062480851114,260.20098799280925,316.7664201651589,410.09599120203393,213.41752569068694,292.8127160660493,214.92744845916738,461.9286283153562,2.945234052429424
16,22.02,23.0,0.9800000000000004,6.16289359136322,0.24648753065652762,0.0023409982700081373,298.9122645512431,363.89319162760137,495.94929115277614,242.526030027179,338.1842573910962,242.67009411195514,497.1408759509438,2.7571455958253175
17,23.02,24.0,0.9800000000000004,8.868804298570572,0.4099781975476302,0.026566201028553924,337.9716637706468,411.4437645903524,572.5217493115902,276.8877854735746,419.64152625344883,270.0030489599616,538.4575741770287,2.6821056455191945
