File Name,Depth,qc,fs,Measure Vs,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
SDMT_92539_raw_result.csv,0.03,1.2637,0.0023,,1.2637,0.0023,-0.001,53.593687611699885,65.24448926641725,140.59873511670943,32.71775530258477,22.774532934968395,20.802602765794948,50.12428804326621,2.1913986433922776
SDMT_92539_raw_result.csv,0.04,1.5482,0.0047,,1.5482,0.0047,-0.0012,59.5662149003022,72.51539205254181,156.3280087237129,38.46898588388456,28.816039447516804,24.62122856903834,59.24591006999219,2.1669764437754773
SDMT_92539_raw_result.csv,0.05,1.6712,0.0093,,1.6712,0.0093,-0.0012,64.94751464768689,79.06653957109708,164.55671409005288,44.37772181959088,37.39917251342747,28.03055278167072,68.54130361209707,2.2360566423020383
SDMT_92539_raw_result.csv,0.06,1.7135,0.0187,,1.7135,0.0187,-0.0012,70.69080461676351,86.05837083779906,169.16167597816332,51.41512397316556,51.07541955247172,31.36072077094258,78.61441246438098,2.3679135938118
SDMT_92539_raw_result.csv,0.07,1.7442,0.0374,,1.7442,0.0374,-0.0012,77.07705407666711,93.83293539768172,172.93231300570562,60.08473272269865,72.58353114886857,34.7610819661755,89.46036799443272,2.5299349156313684
SDMT_92539_raw_result.csv,0.08,1.7481,0.0384,,1.7481,0.0384,-0.0012,78.5954301176237,95.68139318667234,175.38317900770627,62.69049627708155,76.31577374482085,36.1664493843797,92.85377647280608,2.5356773236806567
SDMT_92539_raw_result.csv,0.09,1.7481,0.044,,1.7481,0.044,-0.0011,80.80982734534709,98.37718111607472,177.44094468746968,66.32695924647292,84.24741176471245,37.79491352991858,97.37039877965306,2.572576074019917
SDMT_92539_raw_result.csv,0.1,1.75,0.0462,,1.75,0.0462,-0.0011,82.27933869434636,100.16615145398688,179.37589147174566,68.88821406906992,88.84552552605352,39.08234246542981,100.63792965444566,2.585379310255144
SDMT_92539_raw_result.csv,0.11,1.7519,0.0462,,1.7519,0.0462,-0.0011,83.27552012982697,101.37889407109373,181.1515242381249,70.7258439391099,91.19712931068298,40.1379894499609,103.09498279557944,2.584776875182502
SDMT_92539_raw_result.csv,0.12,1.7673,0.0462,,1.7673,0.0462,-0.0011,84.31260376927229,102.64143067563585,183.3307019011975,72.49505968659867,93.3128563829721,41.17258865200419,105.39649379727122,2.5794819702866945
SDMT_92539_raw_result.csv,0.13,1.7865,0.046,,1.7865,0.046,-0.001,85.2837249873429,103.82366520198266,185.55439826199785,74.11686390036354,95.05999780864288,42.14940127614849,107.50056925671257,2.5717272769843262
SDMT_92539_raw_result.csv,0.14,1.8211,0.0449,,1.8211,0.0449,-0.0012,86.16146967005419,104.89222394615294,188.29412312613763,75.45272258092639,95.6598342670797,43.059197307843135,109.20653882077931,2.553408627096508
SDMT_92539_raw_result.csv,0.15,1.8519,0.0425,,1.8519,0.0425,-0.0012,86.69189796545048,105.5379627405484,190.8032894457388,76.2710265082489,94.71681285670672,43.79902055264756,110.35239789967927,2.528214371460625
SDMT_92539_raw_result.csv,0.16,1.8365,0.0414,,1.8365,0.0414,-0.0012,87.0395006507922,105.96113122705138,191.4146480433224,77.16376034198089,95.20721199107152,44.44151963524431,111.78040743509736,2.526268271928694
SDMT_92539_raw_result.csv,0.17,1.8403,0.0399,,1.8403,0.0399,-0.0012,87.41433127157555,106.41744676539632,192.7190719142982,77.93062150035772,95.01836059331065,45.072052515272055,112.96658100362768,2.5151108419594848
SDMT_92539_raw_result.csv,0.18,1.8211,0.0391,,1.8211,0.0391,-0.0012,87.70480085212762,106.77106190693796,193.0376704257126,78.74026594604486,95.61131498864144,45.648059109687104,114.30182055920233,2.516139670330785
SDMT_92539_raw_result.csv,0.19,1.602,0.0388,,1.602,0.0388,-0.0012,86.25360832253045,105.00439274047189,184.79806748669455,78.59464141537295,97.72444709914204,45.46275593887064,115.65037447857988,2.592460189924404
SDMT_92539_raw_result.csv,0.2,1.5981,0.0371,,1.5981,0.0371,-0.0012,86.40165569565444,105.18462432514454,185.5659805152345,79.02096164678309,96.9545922253958,45.9283840397817,116.47846046839952,2.582013383699008
SDMT_92539_raw_result.csv,0.21,1.6251,0.0358,,1.6251,0.0358,-0.0012,86.89558005664605,105.78592354722127,187.6618440856917,79.6956018285152,96.39265280535702,46.53008127892438,117.39417364540688,2.562359973899952
SDMT_92539_raw_result.csv,0.22,1.5866,0.0345,,1.5866,0.0345,-0.0012,86.72601716703973,105.57949915987446,186.8090540903557,79.9358287965665,96.0667372485976,46.82929567874756,118.19323922017963,2.5672818753122044
SDMT_92539_raw_result.csv,0.23,1.5597,0.0327,,1.5597,0.0327,-0.0012,86.50849455356706,105.3146890217338,186.41113219155213,79.97485997849569,94.89710090050907,47.08510457151346,118.685211950592,2.563715210018061
