File Name,Depth,qc,fs,Measure Vs,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
SDMT_92554_raw_result.csv,1.5,6.1431,0.019,241.0,6.1431,0.019,-0.0009,123.29839639131976,150.10239560682408,378.9097899371001,139.85361300742446,110.63814446818267,92.34971386086065,179.54895433369347,1.618148151231327
SDMT_92554_raw_result.csv,1.51,7.3886,0.0181,241.0,7.3886,0.0181,-0.0009,124.03489384546911,150.99900120317983,406.8637278130041,142.808718713391,108.43959761983868,94.63105600252824,178.96433778418395,1.5022296706243352
SDMT_92554_raw_result.csv,1.52,8.3458,0.0196,241.0,8.3458,0.0196,-0.0009,125.82018991674624,153.1724051160389,426.5237648300993,146.76209848247612,111.05720254634332,97.12230534552918,181.29187282123368,1.4462292715090517
SDMT_92554_raw_result.csv,1.53,8.9609,0.0213,241.0,8.9609,0.0213,-0.001,127.38169747232712,155.07337083587652,438.5535281662021,149.85161143243232,114.0363664022301,98.98199040762852,183.6637459970793,1.4201934292069958
SDMT_92554_raw_result.csv,1.54,9.4722,0.0211,241.0,9.4722,0.0211,-0.001,127.75583226092964,155.52883927417523,448.2381367354693,150.76724969368533,113.43184823007036,99.87871607721466,183.81669502052324,1.3897013844849868
SDMT_92554_raw_result.csv,1.55,9.8835,0.023,241.0,9.8835,0.023,-0.001,129.49736049817295,157.6489606064714,455.8677967114389,153.13346198473312,116.45326212658884,101.39594703762224,186.2518663846268,1.3835391750986743
SDMT_92554_raw_result.csv,1.56,9.8605,0.0244,241.0,9.8605,0.0244,-0.001,130.41695289633282,158.76846439553563,455.7523166482059,154.57111937042163,119.1311278846935,102.04254084119044,187.9904590408964,1.394503578551959
SDMT_92554_raw_result.csv,1.57,10.045,0.0256,241.0,10.045,0.0256,-0.001,131.45610717356834,160.03352177651797,459.2817169178281,155.99147204470293,121.11384199381683,102.90645913839566,189.49946688907835,1.3942304074913108
SDMT_92554_raw_result.csv,1.58,10.1334,0.0269,241.0,10.1334,0.0269,-0.0009,132.42328818756948,161.2109595326933,461.11164002011526,157.3951356071779,123.4033309025504,103.64364526615724,191.04267176955764,1.3989491764586923
SDMT_92554_raw_result.csv,1.59,10.2564,0.0284,241.0,10.2564,0.0284,-0.0009,133.51678955419797,162.5421785877193,463.5312010209175,158.98137311693125,125.96608139354262,104.47561073720652,192.71963954242503,1.4030594326616272
SDMT_92554_raw_result.csv,1.6,10.4102,0.0291,241.0,10.4102,0.0291,-0.0009,134.22465111261147,163.403923093614,466.4637200132274,159.8734404250471,127.03737377830562,105.0946003040621,193.65887147864208,1.4009546957815509
SDMT_92554_raw_result.csv,1.61,10.5639,0.03,241.0,10.5639,0.03,-0.0008,135.02461191030017,164.37778841253933,469.3724581267485,160.92807327876673,128.4467497596797,105.76626722674506,194.7550666332997,1.4000018346158352
SDMT_92554_raw_result.csv,1.62,10.6408,0.0305,241.0,10.6408,0.0305,-0.0008,135.5387701208874,165.00372014716726,470.9633847527484,161.57250016644346,129.28610550098728,106.20480847894834,195.49049346574452,1.4002594732177207
SDMT_92554_raw_result.csv,1.63,10.7062,0.031,241.0,10.7062,0.031,-0.0008,136.03821726448467,165.61174275676396,472.3547361724502,162.2042785547241,130.14156433702152,106.62437250598424,196.21831463094745,1.401019251234493
SDMT_92554_raw_result.csv,1.64,10.7369,0.0311,241.0,10.7369,0.0311,-0.0008,136.30334050063223,165.93450147903056,473.15810914832105,162.4699901589336,130.3661756201054,106.87843548116231,196.60864199180205,1.4011076204015744
SDMT_92554_raw_result.csv,1.65,10.687,0.0312,241.0,10.687,0.0312,-0.0008,136.48519273705054,166.1558868103224,472.6012025449275,162.67165277563288,130.7355965955618,107.0159293521902,196.986663135082,1.4048297299591073
SDMT_92554_raw_result.csv,1.66,10.5101,0.0315,241.0,10.5101,0.0315,-0.0008,136.63022187733128,166.33244402457723,469.8783875272513,162.9388849239371,131.6875926488147,107.02347140077254,197.50921566038951,1.41550794503618
SDMT_92554_raw_result.csv,1.67,10.3564,0.0316,241.0,10.3564,0.0316,-0.0008,136.69517924863206,166.41152256355207,467.5193772415943,163.05289798441018,132.2580628200226,107.003282198356,197.8695146900165,1.424147999356523
SDMT_92554_raw_result.csv,1.68,10.1065,0.0316,241.0,10.1065,0.0316,-0.0008,136.59584812116057,166.29059771271722,463.4511606760937,162.99984739493723,132.84950398355386,106.8046948533027,198.13279689726028,1.4369808753576494
