File Name,Depth,qc,fs,Measure Vs,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
SCPT_156296_Raw01_result.csv,2.0,0.5497,0.0011,,0.5497,0.0011,-0.0015,75.35894799449355,91.7413279932965,155.01823511078405,76.77424709008982,53.76687032744656,55.785054383150175,130.97195910769736,2.5804221241990986
SCPT_156296_Raw01_result.csv,2.01,0.6598,0.0012,,0.6598,0.0012,-0.0015,78.4463539599507,95.49990916863564,166.30289732243057,59.07486383564224,41.00820954031622,57.766192506961104,132.8084080818749,2.489771697121628
SCPT_156296_Raw01_result.csv,2.02,0.7896,0.0017,,0.7896,0.0017,-0.0015,82.2921022986595,100.18168975488985,178.20489168558106,62.36210675272173,44.15121514361354,61.10255805011254,139.31979427540057,2.425843397662084
SCPT_156296_Raw01_result.csv,2.03,0.8918,0.0017,,0.8918,0.0017,-0.0015,84.26593394656233,102.58461523929329,186.78062092164976,63.78853231367388,44.59087772422371,62.26837001152023,139.61966513105006,2.360236754143374
SCPT_156296_Raw01_result.csv,2.04,0.9862,0.0025,,0.9862,0.0025,-0.0015,87.27334602493559,106.2458125520955,194.1962744411824,66.68531879664931,48.32767879137199,65.3213256742297,147.09019708770236,2.3465641962107955
SCPT_156296_Raw01_result.csv,2.05,1.116,0.0023,,1.116,0.0023,-0.0015,88.96031935872499,108.29951921931738,203.69018563994007,67.77123331416416,47.90526040848478,66.12603015084576,145.81789212202034,2.269844792840109
SCPT_156296_Raw01_result.csv,2.06,1.2497,0.0029,,1.2497,0.0029,-0.0015,91.7393560830618,111.68269436198828,212.79243327383887,70.29079446491296,50.51444041819404,68.61071970319885,150.59004552569593,2.233921546999406
SCPT_156296_Raw01_result.csv,2.07,1.3834,0.0032,,1.3834,0.0032,-0.0015,93.83512060832514,114.23405987100452,221.32500595271023,72.09618240938606,51.86994465234874,70.28805185474123,152.8314605453907,2.1898550154745537
SCPT_156296_Raw01_result.csv,2.08,1.5092,0.0038,,1.5092,0.0038,-0.0015,96.0890586752338,116.97798447419764,228.9179866644893,74.20094527464971,54.10582553277368,72.29379235181722,156.57570398007215,2.163013870274318
SCPT_156296_Raw01_result.csv,2.09,1.6114,0.0039,,1.6114,0.0039,-0.0015,97.30054195389567,118.45283368300346,234.8327309726188,75.24422438990082,54.61959313103458,73.23423286928656,157.37236431126016,2.1301743332849385
SCPT_156296_Raw01_result.csv,2.1,1.8867,0.0041,,1.8867,0.0041,-0.0015,100.04873258210732,121.79845705647848,249.53712630991825,77.59503704293033,55.631734378070256,75.32810763333161,158.7754453020724,2.0498572195653693
SCPT_156296_Raw01_result.csv,2.11,2.04,0.0042,,2.04,0.0042,-0.0015,101.42330993802486,123.47185557672591,257.2181678273093,78.84439120532308,56.185694120070174,76.43368194079639,159.55737676466924,2.010224039632843
SCPT_156296_Raw01_result.csv,2.12,2.2248,0.0046,,2.2248,0.0046,-0.0015,103.2853989559089,125.73874655501952,266.0071947199445,80.62933484127261,57.57354529417661,78.08327005690427,161.75257368576453,1.973854300006303
