File Name,Depth,qc,fs,Measure Vs,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
SDMT_92555_raw_result.csv,0.03,0.4767,0.001,,0.4767,0.001,-0.0003,42.89441762635904,52.21929102339361,96.88313116273032,26.304282750948072,18.39515900665304,16.870378782321303,44.65709281222075,2.6184890823536726
SDMT_92555_raw_result.csv,0.04,0.5959,0.002,,0.5959,0.002,-0.0004,47.8188502059467,58.21425242463077,108.55313358695466,30.750207845005495,22.875897780178757,19.98945519461023,52.64427095177481,2.5753519234878355
SDMT_92555_raw_result.csv,0.05,0.8073,0.004,,0.8073,0.004,-0.0004,54.064678652784266,65.8178696642591,124.62727977125556,36.28991039764885,29.01396445857518,23.535070124249472,61.09125177523991,2.5061191923855706
SDMT_92555_raw_result.csv,0.06,1.4108,0.0081,,1.4108,0.0081,-0.0008,63.96540744602335,77.87093080385452,157.05734560195245,44.495466603375846,37.44843524911594,28.449271645701984,70.4110982806525,2.308430512539646
SDMT_92555_raw_result.csv,0.07,1.63,0.012,,1.63,0.012,-0.0075,68.8111680914556,83.77011767655465,168.46846701765946,49.67083308203009,44.54745282369005,31.32435495613985,77.13177217328017,2.3012651116904537
SDMT_92555_raw_result.csv,0.08,1.63,0.0133,,1.63,0.0133,-0.0095,70.55332733346039,85.89100718856048,170.6951227353413,52.2322818870959,48.02016519370434,32.78774438370494,80.85603184083715,2.3229079744716072
SDMT_92555_raw_result.csv,0.09,1.7261,0.0147,,1.7261,0.0147,-0.0083,72.87384889134731,88.71598995468368,176.5309731327628,55.07736066328592,51.36114912336024,34.44467382851703,84.42841804330536,2.3103391141546434
SDMT_92555_raw_result.csv,0.1,1.7107,0.0141,,1.7107,0.0141,-0.007,73.46837757877466,89.43976400894307,177.78156869775714,56.28615504239287,52.03346787206512,35.30043397522714,86.23503154827439,2.306660296167771
SDMT_92555_raw_result.csv,0.11,1.6261,0.0158,,1.6261,0.0158,-0.0037,74.45530914785078,90.6412459191227,176.04663955353362,58.3030798631688,55.98227087292369,36.32609644694541,89.62311112913414,2.361484885805593
SDMT_92555_raw_result.csv,0.12,1.5492,0.0161,,1.5492,0.0161,-0.0029,74.78232069367685,91.0393469314327,174.3188452402311,59.48396741475716,57.91606250205252,37.01452967898644,91.80931983570382,2.3945965870390142
SDMT_92555_raw_result.csv,0.13,1.4531,0.0162,,1.4531,0.0162,-0.0019,74.75612246473385,91.00745343532816,171.46654843541455,60.34531384468559,59.56203098136091,37.51926945501791,93.71850716883696,2.4342471065714584
SDMT_92555_raw_result.csv,0.14,1.3378,0.0162,,1.3378,0.0162,-0.0021,74.37530548926097,90.54385016083944,167.3562653208605,60.92207756987313,61.07931695656272,37.847003010017296,95.43383914927662,2.483800365647922
SDMT_92555_raw_result.csv,0.15,1.234,0.0162,,1.234,0.0162,-0.0014,73.95166245183036,90.02811081092392,163.38907448757544,61.4316949218,62.54139207164613,38.13382087446728,97.05625463132247,2.5322052483723345
SDMT_92555_raw_result.csv,0.16,1.1264,0.0158,,1.1264,0.0158,-0.0012,73.17630636278845,89.08419905035116,158.8050232238679,61.562962210979904,63.35225159727548,38.238025353850965,98.2675340454268,2.5812343486135614
SDMT_92555_raw_result.csv,0.17,1.0303,0.0149,,1.0303,0.0149,-0.0012,72.18418425301655,87.87639822106364,154.40921386738708,61.3368979179023,63.21206483622152,38.20532128516231,98.96314278626537,2.621348429448702
SDMT_92555_raw_result.csv,0.18,0.9495,0.0149,,0.9495,0.0149,-0.0008,71.59196566551975,87.15543646237187,150.5191815995409,61.632540293756605,64.51233607457812,38.36341989355599,100.34399251466928,2.670404891689244
SDMT_92555_raw_result.csv,0.19,0.8919,0.0149,,0.8919,0.0149,-0.0008,71.21826944093777,86.70050192809816,147.7516902424765,62.02166376663967,65.70207097884918,38.59502370044272,101.67893084450496,2.708106840744017
SDMT_92555_raw_result.csv,0.2,0.8573,0.0149,,0.8573,0.0149,-0.0006,71.12944798736683,86.59237146288137,146.2783316240924,62.54177741509324,66.75840068743706,38.92689366057671,102.97688300953592,2.731983127963749
SDMT_92555_raw_result.csv,0.21,0.8227,0.0155,,0.8227,0.0155,-0.0006,71.2079975901918,86.68799706632045,144.6912685832377,63.383487775557526,68.92624893144622,39.35383799898968,104.76039923379597,2.766130307306479
SDMT_92555_raw_result.csv,0.22,0.8227,0.0162,,0.8227,0.0162,-0.0004,71.8695898420916,87.49341372080717,145.36174347928772,64.57002175997236,71.0677854672038,40.0125150124866,106.611102027247,2.776648683724002
SDMT_92555_raw_result.csv,0.23,0.7881,0.0179,,0.7881,0.0179,-0.0006,72.21656010576595,87.9158123026716,143.6231592736053,65.97184257814003,75.27269566739683,40.59501200322085,109.18990641724692,2.826710817490383
SDMT_92555_raw_result.csv,0.24,0.789,0.0268,,0.789,0.0268,-0.0006,74.99257311636421,91.29530640253036,144.29248348356842,71.15655360173483,91.24732166307014,42.48453063499037,116.31858023171414,2.927626674180459
SDMT_92555_raw_result.csv,0.25,0.79,0.0259,,0.79,0.0259,-0.0006,75.18756303543357,91.53268543444088,144.94692962636267,71.533711945189,90.77954911451484,42.855575050320674,117.006499693445,2.918122316101272
